Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	FOSB_HUMAN.H11MO.0.A	0.00059572	FOS_HUMAN.H11MO.0.A	0.00059572	JUNB_HUMAN.H11MO.0.A	0.00059572
pattern_1	SP3_HUMAN.H11MO.0.B	1.731e-14	SP2_HUMAN.H11MO.0.A	1.731e-14	KLF3_HUMAN.H11MO.0.B	5.22195e-10
pattern_2	CTCF_HUMAN.H11MO.0.A	1.56597e-11	CTCFL_HUMAN.H11MO.0.A	1.51135e-06	ZIC3_HUMAN.H11MO.0.B	0.0942937
pattern_3	ETS1_HUMAN.H11MO.0.A	3.44064e-06	ERG_HUMAN.H11MO.0.A	0.000285719	EHF_HUMAN.H11MO.0.B	0.000285719
pattern_4	TEAD4_HUMAN.H11MO.0.A	5.78062e-07	TEAD1_HUMAN.H11MO.0.A	9.3384e-06	REL_HUMAN.H11MO.0.B	0.863967
pattern_5	RUNX1_HUMAN.H11MO.0.A	3.47289e-07	RUNX3_HUMAN.H11MO.0.A	2.36561e-06	RUNX2_HUMAN.H11MO.0.A	0.000200741
pattern_6	NRF1_HUMAN.H11MO.0.A	0.00554425	MXI1_HUMAN.H11MO.0.A	1.0	USF2_HUMAN.H11MO.0.A	1.0
pattern_7	SP2_HUMAN.H11MO.0.A	0.000401811	TAF1_HUMAN.H11MO.0.A	0.00278007	SP1_HUMAN.H11MO.0.A	0.00278007
pattern_8	FOSB_HUMAN.H11MO.0.A	0.0533115	JUN_HUMAN.H11MO.0.A	0.0533115	BACH2_HUMAN.H11MO.0.A	0.0533115
pattern_9	NFYB_HUMAN.H11MO.0.A	3.09326e-10	NFYC_HUMAN.H11MO.0.A	9.49804e-07	NFYA_HUMAN.H11MO.0.A	4.93749e-06
pattern_10	FOXK1_HUMAN.H11MO.0.A	0.00114353	FOXA1_HUMAN.H11MO.0.A	0.00114353	FOXA3_HUMAN.H11MO.0.B	0.00114353
pattern_11	CREM_HUMAN.H11MO.0.C	0.000233918	ATF2_HUMAN.H11MO.0.B	0.00297851	CREB1_HUMAN.H11MO.0.A	0.00299446
pattern_12	MYOG_HUMAN.H11MO.0.B	0.000518574	MYOD1_HUMAN.H11MO.0.A	0.0026145	LYL1_HUMAN.H11MO.0.A	0.0226108
pattern_13	ZBT18_HUMAN.H11MO.0.C	0.00476501	TWST1_HUMAN.H11MO.0.A	0.0450251	TFAP4_HUMAN.H11MO.0.A	0.0498216
pattern_14	PRDM6_HUMAN.H11MO.0.C	0.00234072	ANDR_HUMAN.H11MO.0.A	0.0104412	FOXJ3_HUMAN.H11MO.0.A	0.0164604
pattern_15	ZN143_HUMAN.H11MO.0.A	1.68842e-17	ZNF76_HUMAN.H11MO.0.C	1.76828e-17	THA11_HUMAN.H11MO.0.B	4.8356e-16
pattern_16	RFX2_HUMAN.H11MO.0.A	5.90005e-06	RFX1_HUMAN.H11MO.0.B	9.30971e-06	RFX3_HUMAN.H11MO.0.B	6.82397e-05
pattern_17	FOXA2_HUMAN.H11MO.0.A	0.0238758	FOXA1_HUMAN.H11MO.0.A	0.0238758	FOXC1_HUMAN.H11MO.0.C	0.0238758
pattern_18	FOXJ2_HUMAN.H11MO.0.C	0.08224	MAFG_HUMAN.H11MO.0.A	0.119751	MAFK_HUMAN.H11MO.0.A	0.129696
pattern_19	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0	KLF5_HUMAN.H11MO.0.A	1.0
