Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer	0.00519293	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	0.00519293	MafA(bZIP)/Islet-MafA-ChIP-Seq(GSE30298)/Homer	0.00519293
pattern_1	Sp1(Zf)/Promoter/Homer	1.33873e-06	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	1.03892e-05	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	0.000171519
pattern_2	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	1.94492e-11	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	4.69135e-10	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.0229837
pattern_3	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	8.18351e-07	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	2.59272e-06	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	0.0011486
pattern_4	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	5.60364e-06	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	2.41889e-05	TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer	4.03156e-05
pattern_5	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	2.35204e-06	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	3.74877e-05	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer	0.00048624
pattern_6	NRF(NRF)/Promoter/Homer	3.12758e-05	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	3.12758e-05	ZNF519(Zf)/HEK293-ZNF519.GFP-ChIP-Seq(GSE58341)/Homer	0.853802
pattern_7	Ascl2(bHLH)/ESC-Ascl2-ChIP-Seq(GSE97712)/Homer	0.829703	Sp1(Zf)/Promoter/Homer	0.829703	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	0.829703
pattern_8	PAX3:FKHR-fusion(Paired,Homeobox)/Rh4-PAX3:FKHR-ChIP-Seq(GSE19063)/Homer	0.0110329	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)/Homer	0.0864378	Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer	0.0864378
pattern_9	NFY(CCAAT)/Promoter/Homer	1.85405e-07	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.361235	PAX5(Paired,Homeobox)/GM12878-PAX5-ChIP-Seq(GSE32465)/Homer	0.675764
