Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	7.16969e-12	CTCFL_HUMAN.H11MO.0.A	1.91643e-06	ZIC3_HUMAN.H11MO.0.B	0.100872
pattern_1	SP3_HUMAN.H11MO.0.B	1.13373e-11	SP2_HUMAN.H11MO.0.A	8.08809e-11	KLF3_HUMAN.H11MO.0.B	1.58382e-09
pattern_2	PO5F1_HUMAN.H11MO.0.A	8.75414e-09	NANOG_HUMAN.H11MO.0.A	9.10631e-09	PO3F1_HUMAN.H11MO.0.C	0.000247747
pattern_3	FOS_HUMAN.H11MO.0.A	0.000427267	BACH2_HUMAN.H11MO.0.A	0.000427267	JUNB_HUMAN.H11MO.0.A	0.000427267
pattern_4	KLF5_HUMAN.H11MO.0.A	0.000112823	KLF4_HUMAN.H11MO.0.A	0.000199788	KLF1_HUMAN.H11MO.0.A	0.00908238
pattern_5	ETS1_HUMAN.H11MO.0.A	4.7459e-06	ELF1_HUMAN.H11MO.0.A	2.80448e-05	ETV1_HUMAN.H11MO.0.A	3.83537e-05
pattern_6	NRF1_HUMAN.H11MO.0.A	1.36535e-05	ASCL1_HUMAN.H11MO.0.A	1.0	HEN1_HUMAN.H11MO.0.C	1.0
pattern_7	MYOG_HUMAN.H11MO.0.B	0.000593565	MYOD1_HUMAN.H11MO.0.A	0.00106696	HEN1_HUMAN.H11MO.0.C	0.00234163
pattern_8	NFYB_HUMAN.H11MO.0.A	4.03483e-13	NFYC_HUMAN.H11MO.0.A	5.1269e-10	NFYA_HUMAN.H11MO.0.A	2.00865e-08
pattern_9	PO5F1_HUMAN.H11MO.0.A	1.47144e-05	NANOG_HUMAN.H11MO.0.A	1.47144e-05	LEF1_HUMAN.H11MO.0.A	0.00624025
pattern_10	ZBT18_HUMAN.H11MO.0.C	0.00893671	TWST1_HUMAN.H11MO.0.A	0.00893671	NDF1_HUMAN.H11MO.0.A	0.0111284
pattern_11	SP2_HUMAN.H11MO.0.A	0.000995334	PATZ1_HUMAN.H11MO.0.C	0.00537816	SP1_HUMAN.H11MO.0.A	0.00616123
pattern_12	SOX2_HUMAN.H11MO.0.A	0.000463222	SOX4_HUMAN.H11MO.0.B	0.000463222	SOX3_HUMAN.H11MO.0.B	0.00131459
pattern_13	RUNX1_HUMAN.H11MO.0.A	3.99583e-05	RUNX3_HUMAN.H11MO.0.A	0.000718145	RUNX2_HUMAN.H11MO.0.A	0.000718145
pattern_14	ATF1_HUMAN.H11MO.0.B	0.00661767	ATF3_HUMAN.H11MO.0.A	0.00661767	CREM_HUMAN.H11MO.0.C	0.00661767
pattern_15	VEZF1_HUMAN.H11MO.0.C	7.06357e-06	MAZ_HUMAN.H11MO.0.A	7.51627e-06	ZN467_HUMAN.H11MO.0.C	2.7154e-05
pattern_16	TEAD1_HUMAN.H11MO.0.A	0.00268439	TEAD4_HUMAN.H11MO.0.A	0.00268439	BCL6_HUMAN.H11MO.0.A	0.162599
pattern_17	ATF2_HUMAN.H11MO.0.B	0.00092373	CREB1_HUMAN.H11MO.0.A	0.00353441	ATF1_HUMAN.H11MO.0.B	0.00397518
pattern_18	SP2_HUMAN.H11MO.0.A	1.02898e-05	SP1_HUMAN.H11MO.0.A	1.02898e-05	VEZF1_HUMAN.H11MO.0.C	1.02898e-05
pattern_19	ZN143_HUMAN.H11MO.0.A	3.6897e-16	THA11_HUMAN.H11MO.0.B	1.91889e-14	ZNF76_HUMAN.H11MO.0.C	1.32822e-13
pattern_20	PRDM6_HUMAN.H11MO.0.C	0.00252903	ANDR_HUMAN.H11MO.0.A	0.00798384	FOXJ3_HUMAN.H11MO.0.A	0.0155553
pattern_21	IRF3_HUMAN.H11MO.0.B	0.000777749	ZN394_HUMAN.H11MO.0.C	0.000777749	PRDM6_HUMAN.H11MO.0.C	0.000777749
