Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	6.94317e-15	CTCFL_HUMAN.H11MO.0.A	7.75678e-08	ZIC3_HUMAN.H11MO.0.B	0.12711
pattern_1	SP2_HUMAN.H11MO.0.A	1.04663e-07	SP3_HUMAN.H11MO.0.B	5.17044e-07	SP1_HUMAN.H11MO.0.A	2.53297e-06
pattern_2	ETS1_HUMAN.H11MO.0.A	2.01479e-06	ERG_HUMAN.H11MO.0.A	7.15936e-05	EHF_HUMAN.H11MO.0.B	0.000139125
pattern_3	NRF1_HUMAN.H11MO.0.A	0.0543083	SP2_HUMAN.H11MO.0.A	0.107784	SP1_HUMAN.H11MO.0.A	0.107784
pattern_4	FOS_HUMAN.H11MO.0.A	0.00050291	JUNB_HUMAN.H11MO.0.A	0.00050291	JUND_HUMAN.H11MO.0.A	0.00050291
pattern_5	TEAD4_HUMAN.H11MO.0.A	8.97556e-09	TEAD1_HUMAN.H11MO.0.A	2.65585e-06	REL_HUMAN.H11MO.0.B	0.752887
pattern_6	TFE2_HUMAN.H11MO.0.A	0.0050116	MYOG_HUMAN.H11MO.0.B	0.0050116	MYOD1_HUMAN.H11MO.0.A	0.0050116
pattern_7	PO5F1_HUMAN.H11MO.0.A	0.000160265	NANOG_HUMAN.H11MO.0.A	0.000160265	PO2F2_HUMAN.H11MO.0.A	0.00153211
pattern_8	NFYB_HUMAN.H11MO.0.A	5.02141e-09	NFYC_HUMAN.H11MO.0.A	1.18771e-06	NFYA_HUMAN.H11MO.0.A	1.60804e-06
pattern_9	RUNX1_HUMAN.H11MO.0.A	1.26867e-05	RUNX3_HUMAN.H11MO.0.A	1.92366e-05	RUNX2_HUMAN.H11MO.0.A	0.000216865
pattern_10	KLF4_HUMAN.H11MO.0.A	0.000492145	KLF5_HUMAN.H11MO.0.A	0.00215306	KLF1_HUMAN.H11MO.0.A	0.036783
pattern_11	NANOG_HUMAN.H11MO.0.A	2.33352e-06	PO5F1_HUMAN.H11MO.0.A	1.18116e-05	LEF1_HUMAN.H11MO.0.A	0.000425828
pattern_12	VEZF1_HUMAN.H11MO.0.C	7.61548e-08	ZN467_HUMAN.H11MO.0.C	3.78623e-06	MAZ_HUMAN.H11MO.0.A	3.78623e-06
pattern_13	AP2C_HUMAN.H11MO.0.A	0.000104684	AP2A_HUMAN.H11MO.0.A	0.000119777	AP2B_HUMAN.H11MO.0.B	0.0338291
pattern_14	ATF2_HUMAN.H11MO.0.B	0.000773691	CREB1_HUMAN.H11MO.0.A	0.000773691	ATF1_HUMAN.H11MO.0.B	0.000773691
pattern_15	RFX1_HUMAN.H11MO.0.B	3.07021e-06	RFX2_HUMAN.H11MO.0.A	5.39978e-06	RFX3_HUMAN.H11MO.0.B	2.60252e-05
pattern_16	PRDM6_HUMAN.H11MO.0.C	0.000741046	IRF1_HUMAN.H11MO.0.A	0.0123698	ANDR_HUMAN.H11MO.0.A	0.0123698
pattern_17	PO5F1_HUMAN.H11MO.0.A	1.93355e-05	NANOG_HUMAN.H11MO.0.A	1.93355e-05	PO3F1_HUMAN.H11MO.0.C	2.9395e-05
pattern_18	ZN143_HUMAN.H11MO.0.A	1.41559e-20	ZNF76_HUMAN.H11MO.0.C	7.97786e-18	THA11_HUMAN.H11MO.0.B	9.19585e-18
pattern_19	ZN816_HUMAN.H11MO.0.C	0.270404	NR1H3_HUMAN.H11MO.0.B	0.332175	ZN143_HUMAN.H11MO.0.A	0.332175
pattern_20	REST_HUMAN.H11MO.0.A	1.25256e-11	ZN335_HUMAN.H11MO.0.A	1.0	RFX1_HUMAN.H11MO.0.B	1.0
pattern_21	REST_HUMAN.H11MO.0.A	9.76882e-12	ZN335_HUMAN.H11MO.0.A	0.20947	CLOCK_HUMAN.H11MO.0.C	0.813657
pattern_22	NANOG_HUMAN.H11MO.0.A	0.000911792	PO5F1_HUMAN.H11MO.0.A	0.000911792	PO3F1_HUMAN.H11MO.0.C	0.0501674
pattern_23	NANOG_HUMAN.H11MO.0.A	0.179622	SRY_HUMAN.H11MO.0.B	0.179622	PO5F1_HUMAN.H11MO.0.A	0.179622
pattern_24	ZN143_HUMAN.H11MO.0.A	0.00255514	ZNF76_HUMAN.H11MO.0.C	0.00255514	THA11_HUMAN.H11MO.0.B	0.00442887
pattern_25	FOXC1_HUMAN.H11MO.0.C	0.0457958	NANOG_HUMAN.H11MO.0.A	0.0457958	PO5F1_HUMAN.H11MO.0.A	0.0457958
pattern_26	THA11_HUMAN.H11MO.0.B	3.44141e-09	ZN143_HUMAN.H11MO.0.A	3.44141e-09	ZNF76_HUMAN.H11MO.0.C	6.17147e-07
