Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	9.92899e-12	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	4.67139e-08	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.00104631
pattern_1	Sp1(Zf)/Promoter/Homer	1.54985e-07	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	5.16163e-05	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	0.000134696
pattern_2	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	0.0174643	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	0.0174643	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.0267547
pattern_3	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	1.7674e-06	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	2.75515e-06	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	1.62211e-05
pattern_4	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	7.89629e-05	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	0.00195593	Slug(Zf)/Mesoderm-Snai2-ChIP-Seq(GSE61475)/Homer	0.0908327
pattern_5	Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	0.00335161	Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)/Homer	0.0179975	Sox6(HMG)/Myotubes-Sox6-ChIP-Seq(GSE32627)/Homer	0.0244489
pattern_6	NFY(CCAAT)/Promoter/Homer	3.58383e-06	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.247622	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.309689
pattern_7	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	5.27866e-07	NRF(NRF)/Promoter/Homer	5.8752e-06	Egr2(Zf)/Thymocytes-Egr2-ChIP-Seq(GSE34254)/Homer	0.790519
pattern_8	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	3.05808e-05	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	3.05808e-05	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	0.000201405
pattern_9	Bach2(bZIP)/OCILy7-Bach2-ChIP-Seq(GSE44420)/Homer	0.000127581	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	0.000127581	MafK(bZIP)/C2C12-MafK-ChIP-Seq(GSE36030)/Homer	0.000127581
pattern_10	Sp1(Zf)/Promoter/Homer	1.0	GATA:SCL(Zf,bHLH)/Ter119-SCL-ChIP-Seq(GSE18720)/Homer	1.0	c-Myc(bHLH)/mES-cMyc-ChIP-Seq(GSE11431)/Homer	1.0
pattern_11	Sp1(Zf)/Promoter/Homer	1.0	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	1.0	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	1.0
pattern_12	GFY-Staf(?,Zf)/Promoter/Homer	1.35405e-17	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	1.39444e-13	GFY(?)/Promoter/Homer	1.85053e-06
pattern_13	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	2.68191e-08	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	2.80696e-08	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	9.64789e-08
pattern_14	Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)/Homer	3.13606e-07	Six1(Homeobox)/Myoblast-Six1-ChIP-Chip(GSE20150)/Homer	4.61625e-06	Six4(Homeobox)/MCF7-SIX4-ChIP-Seq(Encode)/Homer	5.66031e-06
pattern_15	FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer	0.115464	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	1.0		
pattern_16	REST-NRSF(Zf)/Jurkat-NRSF-ChIP-Seq/Homer	1.15473e-12	AR-halfsite(NR)/LNCaP-AR-ChIP-Seq(GSE27824)/Homer	1.0	Sox6(HMG)/Myotubes-Sox6-ChIP-Seq(GSE32627)/Homer	1.0
