Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	2.73087e-09	CTCFL_HUMAN.H11MO.0.A	6.97337e-06	ZIC3_HUMAN.H11MO.0.B	0.00568165
pattern_1	SP3_HUMAN.H11MO.0.B	4.7494e-16	SP2_HUMAN.H11MO.0.A	1.14621e-11	KLF3_HUMAN.H11MO.0.B	1.58219e-08
pattern_2	TEAD4_HUMAN.H11MO.0.A	0.0043312	TEAD1_HUMAN.H11MO.0.A	0.0357673	SMCA1_HUMAN.H11MO.0.C	0.709972
pattern_3	NANOG_HUMAN.H11MO.0.A	3.55365e-08	PO5F1_HUMAN.H11MO.0.A	3.55365e-08	PO3F1_HUMAN.H11MO.0.C	0.000307963
pattern_4	CTCFL_HUMAN.H11MO.0.A	2.83734e-07	CTCF_HUMAN.H11MO.0.A	6.0567e-05	KLF8_HUMAN.H11MO.0.C	0.090615
pattern_5	SOX2_HUMAN.H11MO.0.A	0.002129	LEF1_HUMAN.H11MO.0.A	0.00235355	SRY_HUMAN.H11MO.0.B	0.00235355
pattern_6	NFYB_HUMAN.H11MO.0.A	7.66182e-08	NFYC_HUMAN.H11MO.0.A	4.91247e-06	NFYA_HUMAN.H11MO.0.A	2.15177e-05
pattern_7	NRF1_HUMAN.H11MO.0.A	0.00025959	ASCL1_HUMAN.H11MO.0.A	1.0	AP2B_HUMAN.H11MO.0.B	1.0
pattern_8	ELF1_HUMAN.H11MO.0.A	4.29748e-05	ETS1_HUMAN.H11MO.0.A	4.29748e-05	ETV1_HUMAN.H11MO.0.A	4.29748e-05
pattern_9	BACH2_HUMAN.H11MO.0.A	0.000160746	BACH1_HUMAN.H11MO.0.A	0.000160746	NF2L2_HUMAN.H11MO.0.A	0.000160746
pattern_10	SP3_HUMAN.H11MO.0.B	0.182026	SP2_HUMAN.H11MO.0.A	0.182026	SP1_HUMAN.H11MO.0.A	0.228974
pattern_11	SP2_HUMAN.H11MO.0.A	0.00206142	SP1_HUMAN.H11MO.0.A	0.00222367	SP3_HUMAN.H11MO.0.B	0.00610519
pattern_12	ZNF76_HUMAN.H11MO.0.C	9.6341e-16	ZN143_HUMAN.H11MO.0.A	1.09658e-14	THA11_HUMAN.H11MO.0.B	8.55225e-13
pattern_13	RFX2_HUMAN.H11MO.0.A	6.33136e-10	RFX1_HUMAN.H11MO.0.B	6.59596e-06	RFX3_HUMAN.H11MO.0.B	7.41233e-06
pattern_14	SIX1_HUMAN.H11MO.0.A	6.01024e-08	SIX2_HUMAN.H11MO.0.A	6.01024e-08	RXRB_HUMAN.H11MO.0.C	0.208957
pattern_15	PRDM6_HUMAN.H11MO.0.C	0.00428829	ANDR_HUMAN.H11MO.0.A	0.0177474	FOXJ3_HUMAN.H11MO.0.A	0.0225134
pattern_16	REST_HUMAN.H11MO.0.A	1.4578e-13	ZN335_HUMAN.H11MO.0.A	0.519366	TGIF1_HUMAN.H11MO.0.A	1.0
pattern_17	REST_HUMAN.H11MO.0.A	1.38259e-09	ATF6A_HUMAN.H11MO.0.B	1.0	ZBTB6_HUMAN.H11MO.0.C	1.0
pattern_18	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0	KLF5_HUMAN.H11MO.0.A	1.0
pattern_19	USF1_HUMAN.H11MO.0.A	2.60243e-06	USF2_HUMAN.H11MO.0.A	6.14786e-06	MITF_HUMAN.H11MO.0.A	7.73946e-06
