Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF3_HUMAN.H11MO.0.B	1.66909e-05	KLF6_HUMAN.H11MO.0.A	2.32492e-05	KLF12_HUMAN.H11MO.0.C	0.000112241
pattern_1	BATF_HUMAN.H11MO.0.A	0.00156648	FOSB_HUMAN.H11MO.0.A	0.00156648	FOSL1_HUMAN.H11MO.0.A	0.00156648
pattern_2	CTCF_HUMAN.H11MO.0.A	1.06537e-14	CTCFL_HUMAN.H11MO.0.A	2.62597e-08	SNAI1_HUMAN.H11MO.0.C	0.325345
pattern_3	ZN331_HUMAN.H11MO.0.C	0.00583511	HEN1_HUMAN.H11MO.0.C	0.00583511	TFAP4_HUMAN.H11MO.0.A	0.00583511
pattern_4	NRF1_HUMAN.H11MO.0.A	0.0194222	TAF1_HUMAN.H11MO.0.A	1.0	ASCL1_HUMAN.H11MO.0.A	1.0
pattern_5	ETS1_HUMAN.H11MO.0.A	6.38426e-05	EHF_HUMAN.H11MO.0.B	0.000864414	ELF1_HUMAN.H11MO.0.A	0.000864414
pattern_6	TEAD4_HUMAN.H11MO.0.A	2.12943e-08	TEAD1_HUMAN.H11MO.0.A	2.25888e-06	REL_HUMAN.H11MO.0.B	0.69863
pattern_7	ATF2_HUMAN.H11MO.0.B	0.000280921	CREB1_HUMAN.H11MO.0.A	0.000916105	ATF1_HUMAN.H11MO.0.B	0.00166901
pattern_8	FOXK1_HUMAN.H11MO.0.A	0.0101754	FOXA3_HUMAN.H11MO.0.B	0.0101754	FOXA1_HUMAN.H11MO.0.A	0.0101754
pattern_9	NFYB_HUMAN.H11MO.0.A	6.94975e-12	NFYC_HUMAN.H11MO.0.A	5.19795e-09	NFYA_HUMAN.H11MO.0.A	7.1234e-08
pattern_10	RUNX3_HUMAN.H11MO.0.A	0.000156533	RUNX1_HUMAN.H11MO.0.A	0.00128837	PEBB_HUMAN.H11MO.0.C	0.00204262
pattern_11	MAZ_HUMAN.H11MO.0.A	8.75248e-07	ZN467_HUMAN.H11MO.0.C	3.03382e-06	WT1_HUMAN.H11MO.0.C	1.74707e-05
pattern_12	PRDM6_HUMAN.H11MO.0.C	0.000949016	ANDR_HUMAN.H11MO.0.A	0.0101595	FOXJ3_HUMAN.H11MO.0.A	0.0132893
pattern_13	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0	RUNX2_HUMAN.H11MO.0.A	1.0
