Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	2.97315e-05	Sp1(Zf)/Promoter/Homer	8.82906e-05	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	0.000144451
pattern_1	AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	3.64555e-05	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	3.64555e-05	BATF(bZIP)/Th17-BATF-ChIP-Seq(GSE39756)/Homer	0.000949116
pattern_2	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	6.82212e-15	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	5.50606e-13	THRb(NR)/HepG2-THRb.Flag-ChIP-Seq(Encode)/Homer	0.12085
pattern_3	MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)/Homer	0.00265396	MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer	0.0035016	Ap4(bHLH)/AML-Tfap4-ChIP-Seq(GSE45738)/Homer	0.0035016
pattern_4	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	0.00284052	NRF(NRF)/Promoter/Homer	0.00284791	ZNF519(Zf)/HEK293-ZNF519.GFP-ChIP-Seq(GSE58341)/Homer	0.127185
pattern_5	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	5.47638e-05	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	6.3309e-05	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	0.000782052
pattern_6	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	1.01671e-06	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	1.28573e-05	TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer	3.77523e-05
pattern_7	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	9.24121e-07	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	9.24121e-07	Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer	2.23417e-06
pattern_8	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.000198588	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	0.000198588	FOXK2(Forkhead)/U2OS-FOXK2-ChIP-Seq(E-MTAB-2204)/Homer	0.00256287
pattern_9	NFY(CCAAT)/Promoter/Homer	7.14023e-07	AP-2gamma(AP2)/MCF7-TFAP2C-ChIP-Seq(GSE21234)/Homer	0.303882	Smad3(MAD)/NPC-Smad3-ChIP-Seq(GSE36673)/Homer	0.303882
pattern_10	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	0.00131492	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	0.00131492	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer	0.00247252
pattern_11	Zfp281(Zf)/ES-Zfp281-ChIP-Seq(GSE81042)/Homer	0.219317	E2F6(E2F)/Hela-E2F6-ChIP-Seq(GSE31477)/Homer	0.416741	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	0.753083
pattern_12	FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer	0.102584	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	1.0	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	1.0
pattern_13	Egr1(Zf)/K562-Egr1-ChIP-Seq(GSE32465)/Homer	1.0	Egr2(Zf)/Thymocytes-Egr2-ChIP-Seq(GSE34254)/Homer	1.0	WT1(Zf)/Kidney-WT1-ChIP-Seq(GSE90016)/Homer	1.0
