Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	1.16092e-17	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	5.49706e-12	Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer	0.0134902
pattern_1	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.000562236	AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	0.000777263	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	0.000777263
pattern_2	Ap4(bHLH)/AML-Tfap4-ChIP-Seq(GSE45738)/Homer	0.00389782	Tcf21(bHLH)/ArterySmoothMuscle-Tcf21-ChIP-Seq(GSE61369)/Homer	0.00389782	MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)/Homer	0.00389782
pattern_3	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	1.75088e-05	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	3.68164e-05	FOXA1(Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	0.000568195
pattern_4	Sp1(Zf)/Promoter/Homer	1.34408e-08	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	1.79549e-05	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	9.07207e-05
pattern_5	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.010674	TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer	0.027663	TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer	0.027663
pattern_6	NFY(CCAAT)/Promoter/Homer	6.87046e-09	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.358272	ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer	0.37831
pattern_7	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	4.3988e-07	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	4.72019e-05	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.00061523
pattern_8	HLF(bZIP)/HSC-HLF.Flag-ChIP-Seq(GSE69817)/Homer	0.00376963	Atf4(bZIP)/MEF-Atf4-ChIP-Seq(GSE35681)/Homer	0.00376963	Chop(bZIP)/MEF-Chop-ChIP-Seq(GSE35681)/Homer	0.00376963
pattern_9	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	2.25006e-07	NRF(NRF)/Promoter/Homer	2.95568e-06	ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer	1.0
pattern_10	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	7.14422e-09	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	6.91844e-06	NF1-halfsite(CTF)/LNCaP-NF1-ChIP-Seq(Unpublished)/Homer	0.0197275
pattern_11	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	6.83245e-06	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	2.55781e-05	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	4.8836e-05
pattern_12	CRE(bZIP)/Promoter/Homer	1.19091e-05	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.00198721	Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer	0.00229131
pattern_13	c-Jun-CRE(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	2.86057e-06	JunD(bZIP)/K562-JunD-ChIP-Seq/Homer	4.56858e-06	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	4.56858e-06
pattern_14	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	2.89291e-07	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	3.28556e-07	X-box(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	6.6902e-06
pattern_15	IRF1(IRF)/PBMC-IRF1-ChIP-Seq(GSE43036)/Homer	3.52383e-07	ISRE(IRF)/ThioMac-LPS-Expression(GSE23622)/Homer	5.99429e-06	IRF2(IRF)/Erythroblas-IRF2-ChIP-Seq(GSE36985)/Homer	6.30893e-06
pattern_16	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	5.54559e-16	GFY-Staf(?,Zf)/Promoter/Homer	3.47058e-13	GFY(?)/Promoter/Homer	6.06015e-06
pattern_17	YY1(Zf)/Promoter/Homer	1.78924e-07	ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer	1.0	Sp1(Zf)/Promoter/Homer	1.0
pattern_18	GFX(?)/Promoter/Homer	0.000638399	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	0.00641982	E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer	0.999999
