Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	2.4178e-13	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	3.82487e-09	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.0672181
pattern_1	Sp1(Zf)/Promoter/Homer	4.54551e-10	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	2.20187e-05	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	0.000127773
pattern_2	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.000202996	BATF(bZIP)/Th17-BATF-ChIP-Seq(GSE39756)/Homer	0.000202996	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	0.000202996
pattern_3	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	4.85282e-09	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	9.82724e-09	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	0.00018166
pattern_4	MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer	0.00234706	Ap4(bHLH)/AML-Tfap4-ChIP-Seq(GSE45738)/Homer	0.00234706	Myf5(bHLH)/GM-Myf5-ChIP-Seq(GSE24852)/Homer	0.00234706
pattern_5	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	8.62367e-06	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	3.27351e-05	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer	3.27351e-05
pattern_6	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	1.01389e-06	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	2.53326e-05	TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer	3.27687e-05
pattern_7	NRF(NRF)/Promoter/Homer	0.000222744	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	0.00243001	bHLHE41(bHLH)/proB-Bhlhe41-ChIP-Seq(GSE93764)/Homer	0.815974
pattern_8	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.00531661	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	0.00750835	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	0.0197532
pattern_9	NFY(CCAAT)/Promoter/Homer	1.87252e-06	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.322919	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.358977
pattern_10	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000184495	CRE(bZIP)/Promoter/Homer	0.000184495	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	0.000184495
pattern_11	NeuroG2(bHLH)/Fibroblast-NeuroG2-ChIP-Seq(GSE75910)/Homer	0.00969	Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	0.00969	TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer	0.0141351
pattern_12	WT1(Zf)/Kidney-WT1-ChIP-Seq(GSE90016)/Homer	0.00309978	Zfp281(Zf)/ES-Zfp281-ChIP-Seq(GSE81042)/Homer	0.00580815	Egr2(Zf)/Thymocytes-Egr2-ChIP-Seq(GSE34254)/Homer	0.0430827
pattern_13	NFkB-p65(RHD)/GM12787-p65-ChIP-Seq(GSE19485)/Homer	1.19275e-05	NFkB-p65-Rel(RHD)/ThioMac-LPS-Expression(GSE23622)/Homer	0.000319894	NFkB-p50,p52(RHD)/Monocyte-p50-ChIP-Chip(Schreiber_et_al.)/Homer	0.000875108
pattern_14	Sp1(Zf)/Promoter/Homer	1.0	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	1.0	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	1.0
pattern_15	FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer	0.0873096				
pattern_16	ZNF143|STAF(Zf)/CUTLL-ZNF143-ChIP-Seq(GSE29600)/Homer	0.110311	Zfp809(Zf)/ES-Zfp809-ChIP-Seq(GSE70799)/Homer	0.110311	GFY-Staf(?,Zf)/Promoter/Homer	0.133204
pattern_17	GFY-Staf(?,Zf)/Promoter/Homer	6.9814e-15	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	2.01235e-14	GFY(?)/Promoter/Homer	1.05075e-06
pattern_18	Rfx5(HTH)/GM12878-Rfx5-ChIP-Seq(GSE31477)/Homer	0.000347873	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	0.015262	Rfx6(HTH)/Min6b1-Rfx6.HA-ChIP-Seq(GSE62844)/Homer	0.0153461
pattern_19	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	0.000235246	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	0.000278601	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	0.000753528
