Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCFL_HUMAN.H11MO.0.A	9.99752e-10	CTCF_HUMAN.H11MO.0.A	2.36727e-09	SNAI1_HUMAN.H11MO.0.C	0.277701
pattern_1	SP3_HUMAN.H11MO.0.B	7.9171e-08	KLF3_HUMAN.H11MO.0.B	2.01417e-07	SP2_HUMAN.H11MO.0.A	2.56492e-07
pattern_2	PO5F1_HUMAN.H11MO.0.A	1.59848e-10	NANOG_HUMAN.H11MO.0.A	1.59848e-10	LEF1_HUMAN.H11MO.0.A	0.000999062
pattern_3	AP2C_HUMAN.H11MO.0.A	1.80243e-07	AP2A_HUMAN.H11MO.0.A	9.7985e-07	AP2B_HUMAN.H11MO.0.B	0.0137303
pattern_4	NANOG_HUMAN.H11MO.0.A	3.91435e-09	PO5F1_HUMAN.H11MO.0.A	9.78231e-09	LEF1_HUMAN.H11MO.0.A	0.00129718
pattern_5	NFYB_HUMAN.H11MO.0.A	7.7088e-10	NFYC_HUMAN.H11MO.0.A	4.0902e-06	NFYA_HUMAN.H11MO.0.A	1.5083e-05
pattern_6	NRF1_HUMAN.H11MO.0.A	2.69481e-05	ASCL1_HUMAN.H11MO.0.A	1.0	SP1_HUMAN.H11MO.0.A	1.0
pattern_7	ETV1_HUMAN.H11MO.0.A	7.7852e-06	ELK4_HUMAN.H11MO.0.A	2.3718e-05	ELK1_HUMAN.H11MO.0.B	6.59709e-05
pattern_8	ETV4_HUMAN.H11MO.0.B	0.00511818	ETV5_HUMAN.H11MO.0.C	0.00511818	ETS1_HUMAN.H11MO.0.A	0.00511818
pattern_9	ZN143_HUMAN.H11MO.0.A	1.44078e-21	ZNF76_HUMAN.H11MO.0.C	2.27919e-21	THA11_HUMAN.H11MO.0.B	9.174e-18
pattern_10	JUND_HUMAN.H11MO.0.A	5.91172e-07	FOSL2_HUMAN.H11MO.0.A	5.91172e-07	JUN_HUMAN.H11MO.0.A	5.91172e-07
pattern_11	USF2_HUMAN.H11MO.0.A	2.06675e-05	ATF3_HUMAN.H11MO.0.A	0.000467852	ATF1_HUMAN.H11MO.0.B	0.000675908
pattern_12	RFX1_HUMAN.H11MO.0.B	9.42107e-13	RFX2_HUMAN.H11MO.0.A	3.66411e-11	RFX3_HUMAN.H11MO.0.B	1.54521e-06
pattern_13	SIX1_HUMAN.H11MO.0.A	2.45849e-10	SIX2_HUMAN.H11MO.0.A	5.0434e-09	RXRB_HUMAN.H11MO.0.C	0.164956
pattern_14	REST_HUMAN.H11MO.0.A	2.77699e-23	ZN335_HUMAN.H11MO.0.A	0.957807	CLOCK_HUMAN.H11MO.0.C	1.0
pattern_15	KAISO_HUMAN.H11MO.0.A	7.18544e-05	COE1_HUMAN.H11MO.0.A	0.999999	TFE3_HUMAN.H11MO.0.B	0.999999
pattern_16	FEZF1_HUMAN.H11MO.0.C	0.490538	HIC1_HUMAN.H11MO.0.C	0.490538	MAFF_HUMAN.H11MO.0.B	0.490538
pattern_17	SP2_HUMAN.H11MO.0.A	0.0150573	ETV1_HUMAN.H11MO.0.A	0.0933885	KLF12_HUMAN.H11MO.0.C	0.0933885
