Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	1.30754e-20	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	8.43806e-12	Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer	0.00786276
pattern_1	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.000299697	AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	0.000639024	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	0.000639024
pattern_2	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	5.10598e-06	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	1.22747e-05	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	0.000152692
pattern_3	Sp1(Zf)/Promoter/Homer	2.37125e-11	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	1.08321e-05	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	4.28298e-05
pattern_4	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.0151632	TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer	0.0330407	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	0.0330407
pattern_5	NFY(CCAAT)/Promoter/Homer	2.36858e-08	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.257499	ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer	0.257499
pattern_6	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	1.05273e-05	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	8.29544e-05	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.000784115
pattern_7	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	1.64559e-05	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	2.24639e-05	Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)/Homer	0.000614295
pattern_8	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	1.11179e-07	NRF(NRF)/Promoter/Homer	4.49365e-07	p53(p53)/mES-cMyc-ChIP-Seq(GSE11431)/Homer	1.0
pattern_9	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	1.12156e-08	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	2.33799e-05	ZNF322(Zf)/HEK293-ZNF322.GFP-ChIP-Seq(GSE58341)/Homer	0.00836877
pattern_10	PAX3:FKHR-fusion(Paired,Homeobox)/Rh4-PAX3:FKHR-ChIP-Seq(GSE19063)/Homer	0.00778297	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)/Homer	0.0265413	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.0265413
pattern_11	Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	2.51753e-11	TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer	0.00325238	BHLHA15(bHLH)/NIH3T3-BHLHB8.HA-ChIP-Seq(GSE119782)/Homer	0.0134853
pattern_12	CRE(bZIP)/Promoter/Homer	4.14721e-05	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000242806	Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer	0.000261159
pattern_13	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.000660018	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	0.00214517	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	0.00214517
pattern_14	CREB5(bZIP)/LNCaP-CREB5.V5-ChIP-Seq(GSE137775)/Homer	3.54868e-05	c-Jun-CRE(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	3.54868e-05	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	3.54868e-05
pattern_15	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	1.93151e-17	GFY-Staf(?,Zf)/Promoter/Homer	2.9614e-13	GFY(?)/Promoter/Homer	3.88659e-06
pattern_16	YY1(Zf)/Promoter/Homer	1.92186e-08	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	0.759696	ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer	0.780608
pattern_17	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	9.52343e-09	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	1.76898e-08	X-box(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	6.60235e-08
pattern_18	GFX(?)/Promoter/Homer	0.000202696	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	0.00661662	E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer	0.722662
pattern_19	ISRE(IRF)/ThioMac-LPS-Expression(GSE23622)/Homer	1.09191e-06	IRF2(IRF)/Erythroblas-IRF2-ChIP-Seq(GSE36985)/Homer	1.09191e-06	IRF1(IRF)/PBMC-IRF1-ChIP-Seq(GSE43036)/Homer	1.09191e-06
pattern_20	Klf4(Zf)/mES-Klf4-ChIP-Seq(GSE11431)/Homer	0.00111434	EKLF(Zf)/Erythrocyte-Klf1-ChIP-Seq(GSE20478)/Homer	0.00111434	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	0.00584456
pattern_21	CEBP(bZIP)/ThioMac-CEBPb-ChIP-Seq(GSE21512)/Homer	0.0102413	HLF(bZIP)/HSC-HLF.Flag-ChIP-Seq(GSE69817)/Homer	0.016793	CEBP:AP1(bZIP)/ThioMac-CEBPb-ChIP-Seq(GSE21512)/Homer	0.176932
pattern_22	PRDM14(Zf)/H1-PRDM14-ChIP-Seq(GSE22767)/Homer	1.0	ZBTB12(Zf)/HEK293-ZBTB12.GFP-ChIP-Seq(GSE58341)/Homer	1.0	HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)/Homer	1.0
