Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	8.34975e-19	CTCF_MA0139.1	8.34975e-19	CTCF_MOUSE.H11MO.0.A	7.08474e-14
pattern_1	SP3_HUMAN.H11MO.0.B	3.32088e-08	SP3_MOUSE.H11MO.0.B	3.32088e-08	SP2_HUMAN.H11MO.0.A	3.85065e-08
pattern_2	PO5F1_MOUSE.H11MO.0.A	1.80198e-14	PO5F1_HUMAN.H11MO.0.A	3.91811e-13	NANOG_HUMAN.H11MO.0.A	5.22415e-13
pattern_3	JUN_HUMAN.H11MO.0.A	3.31557e-06	FOSL2_HUMAN.H11MO.0.A	3.31557e-06	FOSL1+JUN_MA1128.1	3.31557e-06
pattern_4	NFYB_HUMAN.H11MO.0.A	5.91684e-11	NFYB_MOUSE.H11MO.0.A	5.91684e-11	NFYC_HUMAN.H11MO.0.A	1.86005e-07
pattern_5	ELK4_MA0076.2	1.14886e-05	FLI1_MOUSE.H11MO.0.A	3.06963e-05	ETV1_HUMAN.H11MO.0.A	3.44171e-05
pattern_6	ETS1_HUMAN.H11MO.0.A	0.000134946	ERG_HUMAN.H11MO.0.A	0.000134946	ETS1_MOUSE.H11MO.0.A	0.000134946
pattern_7	CREB1_MA0018.3	5.65596e-06	CREB3_bZIP_1	0.000223356	ATF3_HUMAN.H11MO.0.A	0.000223356
pattern_8	NRF1_HUMAN.H11MO.0.A	1.77686e-07	NRF1_MOUSE.H11MO.0.A	4.92702e-07	NRF1_NRF_1	1.19824e-06
pattern_9	TEAD4_MOUSE.H11MO.0.A	0.00190034	TEAD1_MOUSE.H11MO.0.A	0.0182128	TEAD4_HUMAN.H11MO.0.A	0.0182128
pattern_10	ZN143_HUMAN.H11MO.0.A	1.00417e-20	ZNF76_HUMAN.H11MO.0.C	1.4694e-19	ZN143_MOUSE.H11MO.0.A	2.61138e-19
pattern_11	SP2_HUMAN.H11MO.0.A	0.024064	SP2_MOUSE.H11MO.0.B	0.024064	SP1_HUMAN.H11MO.0.A	0.0669049
pattern_12	TWST1_HUMAN.H11MO.0.A	8.34178e-13	TWST1_MOUSE.H11MO.0.B	8.34178e-13	TWIST1_MA1123.1	0.0213308
pattern_13	RUNX3_HUMAN.H11MO.0.A	0.000413141	RUNX1_MOUSE.H11MO.0.A	0.000916106	RUNX1_MA0002.2	0.00106383
pattern_14	TAF1_MOUSE.H11MO.0.A	0.000143224	TAF1_HUMAN.H11MO.0.A	0.000185928	TYY1_HUMAN.H11MO.0.A	0.000434601
pattern_15	RFX3_MOUSE.H11MO.0.C	4.22645e-11	RFX2_HUMAN.H11MO.0.A	4.61166e-11	RFX3_MA0798.1	4.61166e-11
pattern_16	NFIC_HUMAN.H11MO.0.A	1.31507e-10	NFIB_MOUSE.H11MO.0.C	2.76225e-05	NFIA_HUMAN.H11MO.0.C	0.000132566
pattern_17	ZBTB33_MA0527.1	4.09182e-08	KAISO_HUMAN.H11MO.0.A	4.09182e-08	KAISO_MOUSE.H11MO.0.B	4.09182e-08
pattern_18	SIX1_HUMAN.H11MO.0.A	1.25254e-09	SIX2_MOUSE.H11MO.0.A	2.49429e-08	SIX2_HUMAN.H11MO.0.A	2.13544e-06
pattern_19	AP2C_HUMAN.H11MO.0.A	9.35523e-08	AP2A_HUMAN.H11MO.0.A	9.35523e-08	AP2C_MOUSE.H11MO.0.A	4.49149e-05
