Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	5.6385e-21	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	3.84704e-12	CTCF-SatelliteElement(Zf?)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	0.0265356
pattern_1	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	2.14055e-06	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)/Homer	2.2633e-05	AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	5.96601e-05
pattern_2	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	1.18886e-05	Sp1(Zf)/Promoter/Homer	2.66845e-05	Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)/Homer	2.69999e-05
pattern_3	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.0155909	TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer	0.0331881	TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer	0.042376
pattern_4	NFY(CCAAT)/Promoter/Homer	4.39021e-09	ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer	0.18755	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.18755
pattern_5	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	1.28715e-05	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	0.000101453	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.000156203
pattern_6	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	9.71468e-09	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	1.06675e-07	ZNF322(Zf)/HEK293-ZNF322.GFP-ChIP-Seq(GSE58341)/Homer	0.0215149
pattern_7	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	4.61184e-08	NRF(NRF)/Promoter/Homer	2.38176e-06	bHLHE40(bHLH)/HepG2-BHLHE40-ChIP-Seq(GSE31477)/Homer	1.0
pattern_8	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	6.29174e-06	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	0.000247752	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	0.000912978
pattern_9	CRE(bZIP)/Promoter/Homer	1.79873e-05	Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer	0.000161725	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000161725
