Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	6.86469e-18	CTCFL_HUMAN.H11MO.0.A	1.13526e-07	SNAI1_HUMAN.H11MO.0.C	0.395701
pattern_1	FOSL2_HUMAN.H11MO.0.A	6.25582e-07	JUN_HUMAN.H11MO.0.A	2.65084e-06	FOSB_HUMAN.H11MO.0.A	3.13911e-06
pattern_2	SP3_HUMAN.H11MO.0.B	1.90038e-08	SP2_HUMAN.H11MO.0.A	2.39143e-07	KLF3_HUMAN.H11MO.0.B	1.31777e-06
pattern_3	NKX61_HUMAN.H11MO.0.B	0.422369	NF2L2_HUMAN.H11MO.0.A	0.422369	MAF_HUMAN.H11MO.0.A	0.422369
pattern_4	NFYB_HUMAN.H11MO.0.A	3.82971e-11	NFYC_HUMAN.H11MO.0.A	2.05348e-06	NFYA_HUMAN.H11MO.0.A	4.44065e-06
pattern_5	ETV1_HUMAN.H11MO.0.A	3.08608e-05	ELK4_HUMAN.H11MO.0.A	3.61099e-05	ELK1_HUMAN.H11MO.0.B	0.000129547
pattern_6	NFIC_HUMAN.H11MO.0.A	2.09772e-09	NFIA_HUMAN.H11MO.0.C	1.20028e-05	ZN322_HUMAN.H11MO.0.B	0.0737304
pattern_7	NRF1_HUMAN.H11MO.0.A	1.28005e-06				
pattern_8	PEBB_HUMAN.H11MO.0.C	1.6462e-06	RUNX3_HUMAN.H11MO.0.A	5.52398e-06	RUNX1_HUMAN.H11MO.0.A	3.3162e-05
pattern_9	ATF3_HUMAN.H11MO.0.A	0.00070916	ATF2_HUMAN.H11MO.0.B	0.00166106	ATF1_HUMAN.H11MO.0.B	0.00166106
pattern_10	ATF2_HUMAN.H11MO.0.B	7.98491e-08	CREB1_HUMAN.H11MO.0.A	0.00147297	ATF1_HUMAN.H11MO.0.B	0.00309909
pattern_11	ZN143_HUMAN.H11MO.0.A	2.96337e-21	ZNF76_HUMAN.H11MO.0.C	4.85492e-21	THA11_HUMAN.H11MO.0.B	1.11318e-17
pattern_12	TWST1_HUMAN.H11MO.0.A	5.92874e-21	OLIG2_HUMAN.H11MO.0.B	0.0248834	ZN250_HUMAN.H11MO.0.C	0.186089
pattern_13	FOXK1_HUMAN.H11MO.0.A	0.00166249	FOXC1_HUMAN.H11MO.0.C	0.00166249	FOXA3_HUMAN.H11MO.0.B	0.00272944
pattern_14	ETV2_HUMAN.H11MO.0.B	0.00168548	ETV4_HUMAN.H11MO.0.B	0.00168548	ETS1_HUMAN.H11MO.0.A	0.00168548
pattern_15	FOSB_HUMAN.H11MO.0.A	0.10067	ETV5_HUMAN.H11MO.0.C	0.10067	FOS_HUMAN.H11MO.0.A	0.10067
pattern_16	TYY1_HUMAN.H11MO.0.A	2.31031e-07	TAF1_HUMAN.H11MO.0.A	1.54975e-05	ZFP42_HUMAN.H11MO.0.A	0.00545644
pattern_17	ETS1_HUMAN.H11MO.0.A	0.00111723	ERG_HUMAN.H11MO.0.A	0.00175354	ELK1_HUMAN.H11MO.0.B	0.00565508
pattern_18	RFX1_HUMAN.H11MO.0.B	8.85879e-08	RFX2_HUMAN.H11MO.0.A	2.02696e-07	RFX3_HUMAN.H11MO.0.B	5.37864e-06
pattern_19	IRF2_HUMAN.H11MO.0.A	4.3949e-09	IRF1_HUMAN.H11MO.0.A	1.54381e-08	IRF8_HUMAN.H11MO.0.B	5.91948e-06
pattern_20	KAISO_HUMAN.H11MO.0.A	1.52744e-05	TFE3_HUMAN.H11MO.0.B	0.999999	COE1_HUMAN.H11MO.0.A	0.999999
pattern_21	CEBPB_HUMAN.H11MO.0.A	0.000602326	CEBPD_HUMAN.H11MO.0.C	0.000602326	CEBPA_HUMAN.H11MO.0.A	0.00134496
pattern_22	RFX2_HUMAN.H11MO.0.A	2.45285e-06	RFX1_HUMAN.H11MO.0.B	5.23541e-06	RFX3_HUMAN.H11MO.0.B	0.000100882
pattern_23	STA5B_HUMAN.H11MO.0.A	0.425059	RFX5_HUMAN.H11MO.0.A	0.425059	RFX1_HUMAN.H11MO.0.B	0.425059
pattern_24	E2F2_HUMAN.H11MO.0.B	1.0	KLF6_HUMAN.H11MO.0.A	1.0		
pattern_25	ZN322_HUMAN.H11MO.0.B	1.0	ZN320_HUMAN.H11MO.0.C	1.0	ZN436_HUMAN.H11MO.0.C	1.0
