Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCFL_HUMAN.H11MO.0.A	1.40091e-09	CTCF_HUMAN.H11MO.0.A	3.10506e-09	SNAI1_HUMAN.H11MO.0.C	0.35766
pattern_1	SP3_HUMAN.H11MO.0.B	1.16116e-07	SP2_HUMAN.H11MO.0.A	2.03541e-07	KLF3_HUMAN.H11MO.0.B	2.03541e-07
pattern_2	PO5F1_HUMAN.H11MO.0.A	3.04444e-15	NANOG_HUMAN.H11MO.0.A	3.04444e-15	LEF1_HUMAN.H11MO.0.A	0.00137675
pattern_3	AP2C_HUMAN.H11MO.0.A	2.7119e-07	AP2A_HUMAN.H11MO.0.A	2.96893e-06	AP2B_HUMAN.H11MO.0.B	0.0114044
pattern_4	NFYB_HUMAN.H11MO.0.A	1.59189e-09	NFYC_HUMAN.H11MO.0.A	1.83183e-07	NFYA_HUMAN.H11MO.0.A	1.69311e-06
pattern_5	ETV1_HUMAN.H11MO.0.A	2.70367e-07	ELK1_HUMAN.H11MO.0.B	1.10058e-06	GABPA_HUMAN.H11MO.0.A	1.46744e-06
pattern_6	NRF1_HUMAN.H11MO.0.A	1.65877e-06	ASCL1_HUMAN.H11MO.0.A	1.0	SNAI2_HUMAN.H11MO.0.A	1.0
pattern_7	ZN143_HUMAN.H11MO.0.A	4.11574e-21	ZNF76_HUMAN.H11MO.0.C	3.49952e-19	THA11_HUMAN.H11MO.0.B	5.53688e-18
pattern_8	JUND_HUMAN.H11MO.0.A	2.22223e-07	JUN_HUMAN.H11MO.0.A	4.09129e-06	FOSL1_HUMAN.H11MO.0.A	4.09129e-06
pattern_9	ATF3_HUMAN.H11MO.0.A	0.000549201	ATF2_HUMAN.H11MO.0.B	0.00194014	USF1_HUMAN.H11MO.0.A	0.00232931
pattern_10	REST_HUMAN.H11MO.0.A	1.52442e-23	ZN335_HUMAN.H11MO.0.A	0.898373	CLOCK_HUMAN.H11MO.0.C	1.0
pattern_11	SP2_HUMAN.H11MO.0.A	0.000137907	SP3_HUMAN.H11MO.0.B	0.0075666	SP1_HUMAN.H11MO.0.A	0.00908545
pattern_12	KAISO_HUMAN.H11MO.0.A	0.000421987				
pattern_13	RFX1_HUMAN.H11MO.0.B	3.72163e-12	RFX2_HUMAN.H11MO.0.A	1.30388e-10	RFX3_HUMAN.H11MO.0.B	3.19569e-06
pattern_14	SP2_HUMAN.H11MO.0.A	0.00953521	SP3_HUMAN.H11MO.0.B	0.0350104	ZBT14_HUMAN.H11MO.0.C	0.0943753
pattern_15	ZBT14_HUMAN.H11MO.0.C	0.592018	SP2_HUMAN.H11MO.0.A	0.97142	SP1_HUMAN.H11MO.0.A	0.97142
pattern_16	AP2C_HUMAN.H11MO.0.A	0.191829	BC11A_HUMAN.H11MO.0.A	0.200157	IRF4_HUMAN.H11MO.0.A	0.291639
pattern_17	FOXA3_HUMAN.H11MO.0.B	0.496777	NANOG_HUMAN.H11MO.0.A	0.496777	OVOL1_HUMAN.H11MO.0.C	0.496777
pattern_18	NANOG_HUMAN.H11MO.0.A	0.0353668	PO5F1_HUMAN.H11MO.0.A	0.0353668	ZN490_HUMAN.H11MO.0.C	0.240484
pattern_19	SOX2_HUMAN.H11MO.0.A	0.0266044	SRY_HUMAN.H11MO.0.B	0.0266044	FOXP2_HUMAN.H11MO.0.C	0.0431888
