Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	SP3_HUMAN.H11MO.0.B	5.51972e-19	SP2_HUMAN.H11MO.0.A	7.67567e-16	KLF3_HUMAN.H11MO.0.B	6.44718e-10
pattern_1	CTCF_HUMAN.H11MO.0.A	2.37532e-12	CTCFL_HUMAN.H11MO.0.A	6.27109e-07	ZIC3_HUMAN.H11MO.0.B	0.104969
pattern_2	JUN_HUMAN.H11MO.0.A	3.00032e-05	FOSL2_HUMAN.H11MO.0.A	3.00032e-05	NF2L2_HUMAN.H11MO.0.A	3.00032e-05
pattern_3	FOXP1_HUMAN.H11MO.0.A	0.00512792	FOXC1_HUMAN.H11MO.0.C	0.00580717	FOXQ1_HUMAN.H11MO.0.C	0.00580717
pattern_4	HTF4_HUMAN.H11MO.0.A	0.00868796	TFE2_HUMAN.H11MO.0.A	0.00868796	TFAP4_HUMAN.H11MO.0.A	0.0173418
pattern_5	ETS1_HUMAN.H11MO.0.A	2.43756e-07	ERG_HUMAN.H11MO.0.A	8.69947e-05	ELK1_HUMAN.H11MO.0.B	0.000147392
pattern_6	NRF1_HUMAN.H11MO.0.A	0.000101026				
pattern_7	RUNX1_HUMAN.H11MO.0.A	0.000260029	RUNX2_HUMAN.H11MO.0.A	0.000260029	RUNX3_HUMAN.H11MO.0.A	0.000260029
pattern_8	TEAD4_HUMAN.H11MO.0.A	0.000268163	TEAD1_HUMAN.H11MO.0.A	0.000871503	P63_HUMAN.H11MO.0.A	1.0
pattern_9	ZBT18_HUMAN.H11MO.0.C	0.00499151	TFAP4_HUMAN.H11MO.0.A	0.0396581	TWST1_HUMAN.H11MO.0.A	0.0396581
pattern_10	CREB1_HUMAN.H11MO.0.A	0.00123564	ATF2_HUMAN.H11MO.0.B	0.00123564	CREM_HUMAN.H11MO.0.C	0.00227482
pattern_11	NFYB_HUMAN.H11MO.0.A	2.37428e-09	NFYC_HUMAN.H11MO.0.A	1.39402e-06	NFYA_HUMAN.H11MO.0.A	3.92478e-06
pattern_12	SP2_HUMAN.H11MO.0.A	0.000838081	PATZ1_HUMAN.H11MO.0.C	0.00152474	TAF1_HUMAN.H11MO.0.A	0.0022972
pattern_13	PRDM6_HUMAN.H11MO.0.C	0.000437095	ANDR_HUMAN.H11MO.0.A	0.0106373	NFAC1_HUMAN.H11MO.0.B	0.0106373
pattern_14	RFX3_HUMAN.H11MO.0.B	5.80154e-07	RFX2_HUMAN.H11MO.0.A	6.83825e-07	RFX1_HUMAN.H11MO.0.B	9.15049e-06
pattern_15	VEZF1_HUMAN.H11MO.0.C	0.000177179	MAZ_HUMAN.H11MO.0.A	0.000177179	ZN467_HUMAN.H11MO.0.C	0.000259382
pattern_16	IRF2_HUMAN.H11MO.0.A	1.99365e-05	IRF1_HUMAN.H11MO.0.A	2.554e-05	BC11A_HUMAN.H11MO.0.A	7.32436e-05
pattern_17	NFKB1_HUMAN.H11MO.1.B	0.00105234	REL_HUMAN.H11MO.0.B	0.00141919	TF65_HUMAN.H11MO.0.A	0.00141919
pattern_18	FOXJ2_HUMAN.H11MO.0.C	0.179275	FOXQ1_HUMAN.H11MO.0.C	0.179275	FOXJ3_HUMAN.H11MO.0.A	0.179275
pattern_19	CEBPA_HUMAN.H11MO.0.A	4.17582e-07	CEBPD_HUMAN.H11MO.0.C	4.17582e-07	CEBPB_HUMAN.H11MO.0.A	6.81686e-06
pattern_20	ZN143_HUMAN.H11MO.0.A	1.07513e-05	ZNF76_HUMAN.H11MO.0.C	1.07513e-05	THA11_HUMAN.H11MO.0.B	1.41485e-05
pattern_21	TF65_HUMAN.H11MO.0.A	0.00678266	NFKB1_HUMAN.H11MO.1.B	0.0105785	P63_HUMAN.H11MO.0.A	0.0361439
pattern_22	ZN467_HUMAN.H11MO.0.C	3.08998e-07	WT1_HUMAN.H11MO.0.C	3.13484e-06	MAZ_HUMAN.H11MO.0.A	3.13484e-06
pattern_23	REL_HUMAN.H11MO.0.B	0.076699	TF65_HUMAN.H11MO.0.A	0.0880685	HNF4A_HUMAN.H11MO.0.A	0.177438
