Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	Sp1(Zf)/Promoter/Homer	3.42675e-07	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	3.95668e-05	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	0.000211756
pattern_1	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	4.71044e-12	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	6.05702e-10	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.0263635
pattern_2	Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer	0.000106293	Bach1(bZIP)/K562-Bach1-ChIP-Seq(GSE31477)/Homer	0.000106293	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	0.000113393
pattern_3	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.0025476	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	0.00628074	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	0.00628074
pattern_4	E2A(bHLH)/proBcell-E2A-ChIP-Seq(GSE21978)/Homer	0.0137991	MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer	0.0137991	Ptf1a(bHLH)/Panc1-Ptf1a-ChIP-Seq(GSE47459)/Homer	0.0163171
pattern_5	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	7.31941e-09	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	8.28243e-08	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	5.97926e-05
pattern_6	NRF(NRF)/Promoter/Homer	4.04494e-05	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	9.84212e-05	bHLHE41(bHLH)/proB-Bhlhe41-ChIP-Seq(GSE93764)/Homer	1.0
pattern_7	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	6.91184e-05	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	0.00192943	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	0.00214381
pattern_8	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	0.000314638	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	0.00035202	TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer	0.000858493
pattern_9	ZBTB18(Zf)/HEK293-ZBTB18.GFP-ChIP-Seq(GSE58341)/Homer	1.98099e-05	Tcf21(bHLH)/ArterySmoothMuscle-Tcf21-ChIP-Seq(GSE61369)/Homer	0.012155	Twist2(bHLH)/Myoblast-Twist2.Ty1-ChIP-Seq(GSE127998)/Homer	0.0181249
