Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	1.75193e-09	CTCFL_HUMAN.H11MO.0.A	1.75193e-09	SNAI1_HUMAN.H11MO.0.C	0.240188
pattern_1	PO5F1_HUMAN.H11MO.0.A	1.32142e-10	NANOG_HUMAN.H11MO.0.A	1.40457e-09	PO3F1_HUMAN.H11MO.0.C	9.38863e-05
pattern_2	KLF1_HUMAN.H11MO.0.A	5.21564e-06	KLF4_HUMAN.H11MO.0.A	9.11261e-06	KLF5_HUMAN.H11MO.0.A	4.71149e-05
pattern_3	NANOG_HUMAN.H11MO.0.A	1.13142e-06	PO5F1_HUMAN.H11MO.0.A	1.13142e-06	LEF1_HUMAN.H11MO.0.A	0.00941125
pattern_4	JUN_HUMAN.H11MO.0.A	1.54658e-05	FOSL2_HUMAN.H11MO.0.A	1.54658e-05	FOSB_HUMAN.H11MO.0.A	4.30853e-05
pattern_5	NFYB_HUMAN.H11MO.0.A	5.15949e-10	NFYC_HUMAN.H11MO.0.A	1.70041e-06	NFYA_HUMAN.H11MO.0.A	6.27231e-06
pattern_6	ETV1_HUMAN.H11MO.0.A	1.64162e-05	ELK4_HUMAN.H11MO.0.A	1.64162e-05	ELK1_HUMAN.H11MO.0.B	5.59986e-05
pattern_7	NRF1_HUMAN.H11MO.0.A	5.14697e-07	ASCL1_HUMAN.H11MO.0.A	1.0	SNAI2_HUMAN.H11MO.0.A	1.0
pattern_8	NFIC_HUMAN.H11MO.0.A	6.81205e-12	NFIA_HUMAN.H11MO.0.C	2.05868e-05	ZN322_HUMAN.H11MO.0.B	0.0601318
pattern_9	USF2_HUMAN.H11MO.0.A	6.968e-06	ATF3_HUMAN.H11MO.0.A	0.000214099	CREM_HUMAN.H11MO.0.C	0.00159017
pattern_10	ZN143_HUMAN.H11MO.0.A	1.4964e-21	ZNF76_HUMAN.H11MO.0.C	2.61047e-21	THA11_HUMAN.H11MO.0.B	8.77771e-18
pattern_11	ETV4_HUMAN.H11MO.0.B	0.00639865	ETV2_HUMAN.H11MO.0.B	0.00639865	ETS1_HUMAN.H11MO.0.A	0.00639865
pattern_12	AP2A_HUMAN.H11MO.0.A	1.51757e-07	AP2C_HUMAN.H11MO.0.A	2.66267e-06	AP2B_HUMAN.H11MO.0.B	0.0113471
pattern_13	TYY1_HUMAN.H11MO.0.A	3.58659e-07	TAF1_HUMAN.H11MO.0.A	1.72098e-05	ZFP42_HUMAN.H11MO.0.A	0.00460622
pattern_14	RFX2_HUMAN.H11MO.0.A	4.27489e-10	RFX1_HUMAN.H11MO.0.B	2.79853e-09	RFX3_HUMAN.H11MO.0.B	3.14079e-06
pattern_15	KAISO_HUMAN.H11MO.0.A	0.000553305	TFE3_HUMAN.H11MO.0.B	1.0	ZN121_HUMAN.H11MO.0.C	1.0
pattern_16	PO2F2_HUMAN.H11MO.0.A	0.836651	SRF_HUMAN.H11MO.0.A	0.945814	P73_HUMAN.H11MO.0.A	1.0
pattern_17	PO2F2_HUMAN.H11MO.0.A	0.420335	PO5F1_HUMAN.H11MO.0.A	1.0	SRF_HUMAN.H11MO.0.A	1.0
pattern_18	OTX2_HUMAN.H11MO.0.A	0.732149	IKZF1_HUMAN.H11MO.0.C	1.0	CRX_HUMAN.H11MO.0.B	1.0
pattern_19	TWST1_HUMAN.H11MO.0.A	4.29861e-08	ZBT18_HUMAN.H11MO.0.C	0.00399168	TFAP4_HUMAN.H11MO.0.A	0.0613622
pattern_20	SP2_HUMAN.H11MO.0.A	1.0	ZNF18_HUMAN.H11MO.0.C	1.0		
pattern_21	STAT2_HUMAN.H11MO.0.A	0.100112	PO3F1_HUMAN.H11MO.0.C	0.261714	PO2F2_HUMAN.H11MO.0.A	0.261714
pattern_22	MAFB_HUMAN.H11MO.0.B	0.0466867	BACH2_HUMAN.H11MO.0.A	0.0466867	EGR1_HUMAN.H11MO.0.A	0.236055
