Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_MA0139.1	1.08808e-09	CTCF_HUMAN.H11MO.0.A	1.09106e-09	CTCFL_HUMAN.H11MO.0.A	1.09106e-09
pattern_1	PO5F1_HUMAN.H11MO.0.A	4.82298e-09	PO5F1_MOUSE.H11MO.0.A	6.31108e-09	NANOG_HUMAN.H11MO.0.A	2.04752e-08
pattern_2	KLF5_MA0599.1	3.03367e-06	KLF1_MOUSE.H11MO.0.A	3.03367e-06	KLF1_HUMAN.H11MO.0.A	1.06964e-05
pattern_3	NANOG_MOUSE.H11MO.0.A	6.59822e-07	SOX2_MOUSE.H11MO.0.A	1.04087e-06	PO5F1_MOUSE.H11MO.0.A	6.10693e-06
pattern_4	FOSL1+JUN_MA1128.1	2.7677e-05	FOSL2_HUMAN.H11MO.0.A	3.75194e-05	FOS+JUND_MA1141.1	3.75194e-05
pattern_5	NFYB_HUMAN.H11MO.0.A	9.39787e-10	NFYB_MOUSE.H11MO.0.A	9.39787e-10	NFYC_HUMAN.H11MO.0.A	4.06625e-05
pattern_6	ELK4_MA0076.2	9.57501e-07	ETV1_HUMAN.H11MO.0.A	8.7606e-06	Gabpa_MA0062.2	8.7606e-06
pattern_7	NRF1_MOUSE.H11MO.0.A	2.24836e-07	NRF1_HUMAN.H11MO.0.A	1.14768e-06	NRF1_NRF_1	8.12537e-06
pattern_8	NFIC_HUMAN.H11MO.0.A	9.12636e-12	NFIB_MOUSE.H11MO.0.C	1.20123e-06	NFIA_HUMAN.H11MO.0.C	2.87296e-05
pattern_9	USF2_HUMAN.H11MO.0.A	1.57447e-05	USF2_MOUSE.H11MO.0.A	1.57447e-05	ATF1_MOUSE.H11MO.0.B	0.00078417
pattern_10	ZN143_HUMAN.H11MO.0.A	2.95645e-21	ZNF76_HUMAN.H11MO.0.C	2.95645e-21	ZN143_MOUSE.H11MO.0.A	6.95068e-21
pattern_11	ETV6_MOUSE.H11MO.0.C	0.0271458	ETV4_HUMAN.H11MO.0.B	0.0271458	ETV2_HUMAN.H11MO.0.B	0.0271458
pattern_12	AP2A_HUMAN.H11MO.0.A	4.32723e-07	AP2C_HUMAN.H11MO.0.A	1.7015e-05	AP2C_MOUSE.H11MO.0.A	0.000108992
pattern_13	TYY1_HUMAN.H11MO.0.A	2.02448e-06	TYY1_MOUSE.H11MO.0.A	7.28504e-06	TAF1_MOUSE.H11MO.0.A	7.72933e-06
pattern_14	RFX3_MOUSE.H11MO.0.C	1.05565e-09	Rfx1_MA0509.1	1.05565e-09	RFX2_HUMAN.H11MO.0.A	1.05565e-09
pattern_15	ZBTB33_MA0527.1	0.00098955	KAISO_HUMAN.H11MO.0.A	0.00098955	KAISO_MOUSE.H11MO.0.B	0.00098955
pattern_16	POU3F3_MA0788.1	0.238784	POU3F3_POU_1	0.238784	POU2F1_MA0785.1	0.238784
pattern_17	POU2F1_MA0785.1	0.0891085	POU2F1_POU_1	0.0891085	POU3F3_MA0788.1	0.0891085
pattern_18	OTX2_HUMAN.H11MO.0.A	1.0	Crx_MA0467.1	1.0	OTX2_MOUSE.H11MO.0.A	1.0
pattern_19	TWST1_HUMAN.H11MO.0.A	5.68034e-07	TWST1_MOUSE.H11MO.0.B	5.68034e-07	TWIST1_MA1123.1	4.01298e-06
pattern_20	ZNF524_C2H2_2	0.387659	IRF8_IRF_2	1.0	IRF8_MA0652.1	1.0
pattern_21	POU2F2_MA0507.1	0.131772	FOSL1+JUND_MA1142.1	0.131772	FOS+JUN_MA0099.3	0.131772
pattern_22	MAFB_HUMAN.H11MO.0.B	0.134788	MAFB_MOUSE.H11MO.0.B	0.134788	BACH2_HUMAN.H11MO.0.A	0.134788
