Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	Sp1(Zf)/Promoter/Homer	2.71369e-07	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	4.71923e-05	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	0.00025798
pattern_1	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	8.81441e-11	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	8.81441e-11	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.0466058
pattern_2	Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer	0.000126499	Bach1(bZIP)/K562-Bach1-ChIP-Seq(GSE31477)/Homer	0.000126499	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	0.00013762
pattern_3	MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer	0.00204976	Ap4(bHLH)/AML-Tfap4-ChIP-Seq(GSE45738)/Homer	0.00204976	Myf5(bHLH)/GM-Myf5-ChIP-Seq(GSE24852)/Homer	0.00204976
pattern_4	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	1.43227e-05	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	0.000255504	TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer	0.000297023
pattern_5	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	5.92095e-05	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.000759517	Foxo3(Forkhead)/U2OS-Foxo3-ChIP-Seq(E-MTAB-2701)/Homer	0.00526433
pattern_6	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	9.74403e-06	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	0.000278461	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.000675538
pattern_7	NFY(CCAAT)/Promoter/Homer	3.63911e-05	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.286165	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.413794
pattern_8	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	1.6809e-05	NRF(NRF)/Promoter/Homer	3.3464e-05	ZNF519(Zf)/HEK293-ZNF519.GFP-ChIP-Seq(GSE58341)/Homer	1.0
pattern_9	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000189276	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	0.000189276	CREB5(bZIP)/LNCaP-CREB5.V5-ChIP-Seq(GSE137775)/Homer	0.000189276
pattern_10	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	2.56907e-05	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	0.000105106	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer	0.00223873
pattern_11	FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer	0.151481	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	1.0		
pattern_12	Sp1(Zf)/Promoter/Homer	1.0	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	1.0	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	1.0
