Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	SP3_HUMAN.H11MO.0.B	3.87921e-17	SP2_HUMAN.H11MO.0.A	2.75152e-15	KLF3_HUMAN.H11MO.0.B	9.36694e-10
pattern_1	CTCF_HUMAN.H11MO.0.A	2.76636e-11	CTCFL_HUMAN.H11MO.0.A	5.20433e-06	ZIC3_HUMAN.H11MO.0.B	0.203305
pattern_2	JUN_HUMAN.H11MO.0.A	3.14674e-05	FOSL2_HUMAN.H11MO.0.A	3.14674e-05	NFE2_HUMAN.H11MO.0.A	6.58491e-05
pattern_3	TFAP4_HUMAN.H11MO.0.A	0.00702322	BHA15_HUMAN.H11MO.0.B	0.00702322	MYOG_HUMAN.H11MO.0.B	0.00702322
pattern_4	TEAD4_HUMAN.H11MO.0.A	1.88113e-05	TEAD1_HUMAN.H11MO.0.A	0.000130199	P63_HUMAN.H11MO.0.A	0.87793
pattern_5	FOXP2_HUMAN.H11MO.0.C	0.0107704	FOXK1_HUMAN.H11MO.0.A	0.0107704	FOXO3_HUMAN.H11MO.0.B	0.0107704
pattern_6	ETV1_HUMAN.H11MO.0.A	1.10528e-05	ELK4_HUMAN.H11MO.0.A	1.70063e-05	ELK1_HUMAN.H11MO.0.B	2.67676e-05
pattern_7	NFYB_HUMAN.H11MO.0.A	2.53853e-07	NFYC_HUMAN.H11MO.0.A	2.23469e-06	NFYA_HUMAN.H11MO.0.A	5.75929e-06
pattern_8	NRF1_HUMAN.H11MO.0.A	9.97218e-05	ASCL1_HUMAN.H11MO.0.A	1.0		
pattern_9	ATF2_HUMAN.H11MO.0.B	0.00066272	ATF1_HUMAN.H11MO.0.B	0.00449341	CREM_HUMAN.H11MO.0.C	0.00506933
pattern_10	RUNX3_HUMAN.H11MO.0.A	3.32317e-05	RUNX2_HUMAN.H11MO.0.A	7.31925e-05	RUNX1_HUMAN.H11MO.0.A	7.31925e-05
pattern_11	PRDM6_HUMAN.H11MO.0.C	0.000647228	ANDR_HUMAN.H11MO.0.A	0.0129479	NFAC1_HUMAN.H11MO.0.B	0.0198486
pattern_12	SP2_HUMAN.H11MO.0.A	0.000887487	SP1_HUMAN.H11MO.0.A	0.00364906	PATZ1_HUMAN.H11MO.0.C	0.00364906
pattern_13	ZBT18_HUMAN.H11MO.0.C	0.00993069	TWST1_HUMAN.H11MO.0.A	0.0749662	TFAP4_HUMAN.H11MO.0.A	0.0749662
pattern_14	CEBPB_HUMAN.H11MO.0.A	5.35491e-05	CEBPA_HUMAN.H11MO.0.A	0.000103004	CEBPD_HUMAN.H11MO.0.C	0.000103004
pattern_15	RFX2_HUMAN.H11MO.0.A	9.16829e-08	RFX1_HUMAN.H11MO.0.B	6.70084e-06	RFX3_HUMAN.H11MO.0.B	0.00010763
pattern_16	ZNF76_HUMAN.H11MO.0.C	3.15759e-18	ZN143_HUMAN.H11MO.0.A	3.27491e-17	THA11_HUMAN.H11MO.0.B	3.10571e-14
pattern_17	IRF1_HUMAN.H11MO.0.A	3.40243e-05	IRF2_HUMAN.H11MO.0.A	4.14168e-05	BC11A_HUMAN.H11MO.0.A	5.11038e-05
pattern_18	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0	KLF5_HUMAN.H11MO.0.A	1.0
pattern_19	VEZF1_HUMAN.H11MO.0.C	0.000214235	ZN467_HUMAN.H11MO.0.C	0.00026842	MAZ_HUMAN.H11MO.0.A	0.000276455
pattern_20	MAF_HUMAN.H11MO.0.A	0.101246	MAFG_HUMAN.H11MO.0.A	0.101246	MAFF_HUMAN.H11MO.0.B	0.205979
