Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	6.936e-15	CTCFL_HUMAN.H11MO.0.A	2.71801e-07	SNAI1_HUMAN.H11MO.0.C	0.437127
pattern_1	KLF3_HUMAN.H11MO.0.B	1.48431e-08	KLF1_HUMAN.H11MO.0.A	1.32835e-05	SP1_HUMAN.H11MO.0.A	8.75379e-05
pattern_2	FOSL2_HUMAN.H11MO.0.A	1.76477e-05	JUN_HUMAN.H11MO.0.A	1.76477e-05	FOSB_HUMAN.H11MO.0.A	2.00598e-05
pattern_3	ELF1_HUMAN.H11MO.0.A	7.38888e-07	ETV1_HUMAN.H11MO.0.A	7.38888e-07	ELK4_HUMAN.H11MO.0.A	7.38888e-07
pattern_4	ATF1_HUMAN.H11MO.0.B	0.000574602	CREB1_HUMAN.H11MO.0.A	0.000574602	ATF2_HUMAN.H11MO.0.B	0.000574602
pattern_5	NFYB_HUMAN.H11MO.0.A	1.85381e-10	NFYC_HUMAN.H11MO.0.A	2.1639e-06	NFYA_HUMAN.H11MO.0.A	6.7016e-06
pattern_6	NFIC_HUMAN.H11MO.0.A	5.07054e-13	NFIA_HUMAN.H11MO.0.C	1.15812e-05	ZN322_HUMAN.H11MO.0.B	0.0698643
pattern_7	NRF1_HUMAN.H11MO.0.A	1.30652e-06	ASCL1_HUMAN.H11MO.0.A	1.0	SNAI2_HUMAN.H11MO.0.A	1.0
pattern_8	TEAD4_HUMAN.H11MO.0.A	0.780606	TEAD1_HUMAN.H11MO.0.A	1.0	PIT1_HUMAN.H11MO.0.C	1.0
pattern_9	ZN143_HUMAN.H11MO.0.A	1.93811e-21	ZNF76_HUMAN.H11MO.0.C	1.93811e-21	THA11_HUMAN.H11MO.0.B	4.68482e-19
pattern_10	FOXK1_HUMAN.H11MO.0.A	0.00191863	FOXJ2_HUMAN.H11MO.0.C	0.00191863	FOXJ3_HUMAN.H11MO.0.A	0.00191863
pattern_11	RUNX3_HUMAN.H11MO.0.A	2.71275e-05	RUNX1_HUMAN.H11MO.0.A	0.000254656	RUNX2_HUMAN.H11MO.0.A	0.00117927
pattern_12	TWST1_HUMAN.H11MO.0.A	6.76e-19	OLIG2_HUMAN.H11MO.0.B	0.0117641	ATOH1_HUMAN.H11MO.0.B	0.150745
pattern_13	TYY1_HUMAN.H11MO.0.A	1.97132e-07	TAF1_HUMAN.H11MO.0.A	5.49953e-06	ZFP42_HUMAN.H11MO.0.A	0.00595154
pattern_14	RFX2_HUMAN.H11MO.0.A	1.8428e-10	RFX1_HUMAN.H11MO.0.B	1.85365e-09	RFX3_HUMAN.H11MO.0.B	1.03876e-05
pattern_15	CEBPD_HUMAN.H11MO.0.C	0.00166178	CEBPB_HUMAN.H11MO.0.A	0.00166178	CEBPA_HUMAN.H11MO.0.A	0.00238109
pattern_16	KAISO_HUMAN.H11MO.0.A	8.52263e-05	TFE3_HUMAN.H11MO.0.B	1.0	MITF_HUMAN.H11MO.0.A	1.0
pattern_17	RFX1_HUMAN.H11MO.0.B	0.0012076	RFX5_HUMAN.H11MO.0.A	0.00179559	RFX2_HUMAN.H11MO.0.A	0.00264957
pattern_18	SP2_HUMAN.H11MO.0.A	1.0	ZNF18_HUMAN.H11MO.0.C	1.0	ZN322_HUMAN.H11MO.0.B	1.0
