Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	3.91355e-20	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	3.19214e-12	Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer	0.00549649
pattern_1	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	8.29211e-09	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	8.93655e-06	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	3.34353e-05
pattern_2	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	4.12678e-07	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	8.67487e-07	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	4.34857e-05
pattern_3	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.000180469	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	0.000217872	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	0.000538741
pattern_4	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	2.95038e-06	Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	0.0176069	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	0.102506
pattern_5	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	2.10186e-06	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	2.64755e-05	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.000139524
pattern_6	NFY(CCAAT)/Promoter/Homer	1.09987e-08	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.326862	ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer	0.326862
pattern_7	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	1.4644e-08	NRF(NRF)/Promoter/Homer	3.95368e-07	ZNF416(Zf)/HEK293-ZNF416.GFP-ChIP-Seq(GSE58341)/Homer	1.0
pattern_8	TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer	0.00370015	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.00866487	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	0.00866487
pattern_9	CRE(bZIP)/Promoter/Homer	3.14092e-06	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	4.73732e-05	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	5.62763e-05
pattern_10	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	1.69474e-16	GFY-Staf(?,Zf)/Promoter/Homer	2.56846e-13	GFY(?)/Promoter/Homer	9.62661e-07
pattern_11	AP-2alpha(AP2)/Hela-AP2alpha-ChIP-Seq(GSE31477)/Homer	3.2628e-05	AP-2gamma(AP2)/MCF7-TFAP2C-ChIP-Seq(GSE21234)/Homer	6.23107e-05	THRb(NR)/HepG2-THRb.Flag-ChIP-Seq(Encode)/Homer	0.772985
pattern_12	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	1.18881e-06	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	2.11829e-06	ZNF322(Zf)/HEK293-ZNF322.GFP-ChIP-Seq(GSE58341)/Homer	0.00530042
pattern_13	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	1.07796e-09	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	1.12539e-09	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	5.77129e-08
pattern_14	GFX(?)/Promoter/Homer	0.000322046	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	0.00356273	E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer	0.999989
pattern_15	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	0.00422239	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	0.00422239	Ets1-distal(ETS)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer	0.0108919
pattern_16	YY1(Zf)/Promoter/Homer	1.8012e-07	ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer	1.0	ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer	1.0
pattern_17	Sp1(Zf)/Promoter/Homer	1.0	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	1.0	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	1.0
pattern_18	ZNF519(Zf)/HEK293-ZNF519.GFP-ChIP-Seq(GSE58341)/Homer	1.0	CHR(?)/Hela-CellCycle-Expression/Homer	1.0	E-box(bHLH)/Promoter/Homer	1.0
