Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	1.42332e-13	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	3.91135e-12	Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer	0.0229137
pattern_1	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	4.05105e-10	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	1.03011e-07	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	0.000159504
pattern_2	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	5.28178e-06	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	2.58386e-05	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	2.64976e-05
pattern_3	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.00129914	AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	0.00129914	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)/Homer	0.00129914
pattern_4	NFY(CCAAT)/Promoter/Homer	2.14361e-09	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.397741	ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer	0.397741
pattern_5	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	0.000109073	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	0.000109073	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.000231679
pattern_6	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	5.15841e-08	NRF(NRF)/Promoter/Homer	4.06741e-06	ZNF416(Zf)/HEK293-ZNF416.GFP-ChIP-Seq(GSE58341)/Homer	1.0
pattern_7	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	2.95567e-08	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	9.89659e-06	ZNF322(Zf)/HEK293-ZNF322.GFP-ChIP-Seq(GSE58341)/Homer	0.00561909
pattern_8	CRE(bZIP)/Promoter/Homer	5.44267e-08	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	6.24189e-05	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	7.93999e-05
pattern_9	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	9.03118e-17	GFY-Staf(?,Zf)/Promoter/Homer	6.94677e-13	GFY(?)/Promoter/Homer	4.1048e-06
pattern_10	YY1(Zf)/Promoter/Homer	2.70857e-08	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	0.209745	ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer	0.504496
pattern_11	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	0.000178941	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	0.000348626	EWS:ERG-fusion(ETS)/CADO_ES1-EWS:ERG-ChIP-Seq(SRA014231)/Homer	0.000797566
pattern_12	Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	1.04535e-06	ZBTB18(Zf)/HEK293-ZBTB18.GFP-ChIP-Seq(GSE58341)/Homer	0.00621694	TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer	0.0107783
pattern_13	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	7.39915e-10	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	1.13856e-09	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	3.847e-07
pattern_14	GFX(?)/Promoter/Homer	0.0011798	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	0.00570687	PRDM15(Zf)/ESC-Prdm15-ChIP-Seq(GSE73694)/Homer	0.999998
pattern_15	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	0.00884631	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	0.00884631	NFAT:AP1(RHD,bZIP)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)/Homer	0.00884631
pattern_16	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	0.000406347	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	0.000406347	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	0.00998067
pattern_17	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	0.000573447	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.000573447	FOXA1(Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	0.00513459
pattern_18	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.00192329	TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer	0.00462997	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	0.0074029
pattern_19	Sp1(Zf)/Promoter/Homer	0.610137	YY1(Zf)/Promoter/Homer	1.0	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	1.0
pattern_20	YY1(Zf)/Promoter/Homer	0.0385314	Sp1(Zf)/Promoter/Homer	0.292891	Mef2a(MADS)/HL1-Mef2a.biotin-ChIP-Seq(GSE21529)/Homer	0.622475
pattern_21	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	0.0435477	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	0.0745857	Brn1(POU,Homeobox)/NPC-Brn1-ChIP-Seq(GSE35496)/Homer	0.104769
