Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF5_MA0599.1	3.23736e-06	KLF3_HUMAN.H11MO.0.B	1.82e-05	KLF3_MOUSE.H11MO.0.A	1.82e-05
pattern_1	PO5F1_HUMAN.H11MO.0.A	1.45802e-06	NANOG_HUMAN.H11MO.0.A	1.45802e-06	PO5F1_MOUSE.H11MO.0.A	1.60035e-06
pattern_2	CTCF_MA0139.1	5.28865e-14	CTCF_HUMAN.H11MO.0.A	2.5471e-12	CTCF_MOUSE.H11MO.0.A	5.57092e-11
pattern_3	NANOG_MOUSE.H11MO.0.A	2.81428e-06	SOX2_MOUSE.H11MO.0.A	8.70221e-06	NANOG_HUMAN.H11MO.0.A	0.000370113
pattern_4	FOS+JUN_MA0099.3	5.04079e-05	JUND_HUMAN.H11MO.0.A	5.04079e-05	JUND_MOUSE.H11MO.0.A	5.04079e-05
pattern_5	ETS1_MOUSE.H11MO.0.A	8.20696e-06	ETS1_HUMAN.H11MO.0.A	8.20696e-06	ERG_MOUSE.H11MO.0.A	8.20696e-06
pattern_6	TFE2_HUMAN.H11MO.0.A	0.00802609	TFE2_MOUSE.H11MO.0.A	0.00802609	MYOG_HUMAN.H11MO.0.B	0.00802609
pattern_7	TEAD4_HUMAN.H11MO.0.A	2.00557e-06	TEAD4_MOUSE.H11MO.0.A	1.03699e-05	TEAD1_HUMAN.H11MO.0.A	0.000135832
pattern_8	NRF1_NRF_1	0.0015819	NRF1_MOUSE.H11MO.0.A	0.0015819	NRF1_MA0506.1	0.0015819
pattern_9	SP2_HUMAN.H11MO.0.A	6.44015e-05	SP2_MOUSE.H11MO.0.B	6.44015e-05	SP1_MOUSE.H11MO.0.A	6.44015e-05
pattern_10	NFYB_HUMAN.H11MO.0.A	4.07312e-11	NFYB_MOUSE.H11MO.0.A	4.07312e-11	NFYC_MOUSE.H11MO.0.B	9.22655e-07
pattern_11	ZN143_HUMAN.H11MO.0.A	6.94036e-19	ZN143_MOUSE.H11MO.0.A	8.01013e-19	ZNF76_HUMAN.H11MO.0.C	4.928e-18
pattern_12	PRDM6_HUMAN.H11MO.0.C	0.0787306	ZNF384_MA1125.1	0.0787306	STAT1_MOUSE.H11MO.0.A	0.19766
pattern_13	CREB3_bZIP_1	9.57808e-06	CREB1_MA0018.3	9.57808e-06	JDP2_MA0656.1	9.57808e-06
pattern_14	RUNX1_HUMAN.H11MO.0.A	0.000476709	RUNX1_MA0002.2	0.000476709	RUNX2_HUMAN.H11MO.0.A	0.000476709
pattern_15	RFX3_HUMAN.H11MO.0.B	3.61638e-06	RFX3_MOUSE.H11MO.0.C	3.61638e-06	RFX2_HUMAN.H11MO.0.A	4.6352e-05
pattern_16	USF2_HUMAN.H11MO.0.A	1.0476e-07	USF2_MOUSE.H11MO.0.A	1.0476e-07	USF1_MOUSE.H11MO.0.A	1.64242e-06
pattern_17	ZNF76_HUMAN.H11MO.0.C	0.000154046	ZN143_MOUSE.H11MO.0.A	0.00257957	THA11_MOUSE.H11MO.0.B	0.00531837
pattern_18	IRF3_HUMAN.H11MO.0.B	0.0580396	IRF3_MOUSE.H11MO.0.A	0.0580396	MAZ_HUMAN.H11MO.0.A	0.0759092
pattern_19	ZN143_MOUSE.H11MO.0.A	0.00534531	THA11_HUMAN.H11MO.0.B	0.00534531	THA11_MOUSE.H11MO.0.B	0.00534531
pattern_20	AP2A_MOUSE.H11MO.0.A	8.74292e-06	AP2C_HUMAN.H11MO.0.A	0.00317661	AP2A_HUMAN.H11MO.0.A	0.0203309
pattern_21	RREB1_MA0073.1	1.0				
pattern_22	AP2A_HUMAN.H11MO.0.A	0.000921801	AP2C_HUMAN.H11MO.0.A	0.00381263	AP2A_MOUSE.H11MO.0.A	0.0126049
pattern_23	AP2A_MOUSE.H11MO.0.A	0.00130271	AP2C_HUMAN.H11MO.0.A	0.00253095	AP2A_HUMAN.H11MO.0.A	0.00253095
pattern_24	OTX2_HUMAN.H11MO.0.A	1.0	Klf1_MA0493.1	1.0	OTX2_MOUSE.H11MO.0.A	1.0
