Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	1.21686e-17	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	3.03345e-12	Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer	0.00754071
pattern_1	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	3.302e-06	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	1.85215e-05	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	1.85215e-05
pattern_2	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	1.1018e-05	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	1.1018e-05	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	5.29013e-05
pattern_3	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	3.87815e-05	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	0.000113486	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)/Homer	0.000127434
pattern_4	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	3.72649e-10	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	0.00117237	Oct11(POU,Homeobox)/NCIH1048-POU2F3-ChIP-seq(GSE115123)/Homer	0.0185971
pattern_5	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	2.25014e-05	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	4.55307e-05	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	5.54455e-05
pattern_6	NFY(CCAAT)/Promoter/Homer	2.7295e-08	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.309379	ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer	0.309379
pattern_7	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	3.08438e-06	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	3.08438e-06	NF1-halfsite(CTF)/LNCaP-NF1-ChIP-Seq(Unpublished)/Homer	0.00902766
pattern_8	Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	6.25166e-10	TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer	0.00106832	ZBTB18(Zf)/HEK293-ZBTB18.GFP-ChIP-Seq(GSE58341)/Homer	0.0157128
pattern_9	CRE(bZIP)/Promoter/Homer	0.000321822	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000418131	Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer	0.000418131
pattern_10	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	9.52925e-10	NRF(NRF)/Promoter/Homer	6.64539e-07	p53(p53)/mES-cMyc-ChIP-Seq(GSE11431)/Homer	1.0
pattern_11	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	1.46045e-13	GFY-Staf(?,Zf)/Promoter/Homer	3.79983e-13	GFY(?)/Promoter/Homer	1.81405e-07
pattern_12	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	0.000167993	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	0.00105072	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	0.00127545
pattern_13	GFX(?)/Promoter/Homer	0.0003858	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	0.00220698	E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer	0.999994
pattern_14	YY1(Zf)/Promoter/Homer	6.31925e-09	ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer	0.733739	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	0.733739
pattern_15	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	2.34953e-09	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	1.36216e-08	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	1.80474e-07
pattern_16	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	0.1392	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	0.1392	Pdx1(Homeobox)/Islet-Pdx1-ChIP-Seq(SRA008281)/Homer	0.159597
pattern_17	TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer	0.0163847	TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer	0.0163847	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.0192115
pattern_18	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	0.0479914	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	0.0479914	Oct6(POU,Homeobox)/NPC-Pou3f1-ChIP-Seq(GSE35496)/Homer	0.0479914
