Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	3.19477e-17	CTCFL_HUMAN.H11MO.0.A	1.31923e-07	SNAI1_HUMAN.H11MO.0.C	0.360568
pattern_1	KLF3_HUMAN.H11MO.0.B	0.000147349	KLF6_HUMAN.H11MO.0.A	0.000147349	KLF1_HUMAN.H11MO.0.A	0.000147349
pattern_2	FOSL2_HUMAN.H11MO.0.A	2.53681e-06	JUN_HUMAN.H11MO.0.A	9.57929e-06	FOSB_HUMAN.H11MO.0.A	2.78918e-05
pattern_3	NFYB_HUMAN.H11MO.0.A	1.90191e-13	NFYC_HUMAN.H11MO.0.A	6.52217e-09	NFYA_HUMAN.H11MO.0.A	1.15449e-07
pattern_4	GABPA_HUMAN.H11MO.0.A	4.21755e-13	ETV1_HUMAN.H11MO.0.A	6.92456e-06	ELK4_HUMAN.H11MO.0.A	2.12083e-05
pattern_5	ATF1_HUMAN.H11MO.0.B	0.000755728	CREB1_HUMAN.H11MO.0.A	0.00087758	ATF2_HUMAN.H11MO.0.B	0.00150239
pattern_6	NRF1_HUMAN.H11MO.0.A	1.12082e-07	ASCL1_HUMAN.H11MO.0.A	1.0		
pattern_7	NFIC_HUMAN.H11MO.0.A	1.19664e-08	NFIA_HUMAN.H11MO.0.C	5.0376e-06	ZN322_HUMAN.H11MO.0.B	0.12825
pattern_8	NF2L2_HUMAN.H11MO.0.A	0.0881198	MAFK_HUMAN.H11MO.0.A	0.0881198	TEAD1_HUMAN.H11MO.0.A	0.0881198
pattern_9	FOXC1_HUMAN.H11MO.0.C	0.00243107	FOXJ3_HUMAN.H11MO.0.A	0.00243107	FOXQ1_HUMAN.H11MO.0.C	0.00243107
pattern_10	RUNX3_HUMAN.H11MO.0.A	0.000185794	RUNX1_HUMAN.H11MO.0.A	0.000657184	RUNX2_HUMAN.H11MO.0.A	0.00181095
pattern_11	THA11_HUMAN.H11MO.0.B	2.11811e-19	ZN143_HUMAN.H11MO.0.A	3.23506e-18	ZNF76_HUMAN.H11MO.0.C	3.23506e-18
pattern_12	TWST1_HUMAN.H11MO.0.A	1.24117e-09	OLIG2_HUMAN.H11MO.0.B	0.0188451	NDF1_HUMAN.H11MO.0.A	0.0534337
pattern_13	THAP1_HUMAN.H11MO.0.C	1.0438e-07	TYY1_HUMAN.H11MO.0.A	1.85108e-07	TAF1_HUMAN.H11MO.0.A	6.63742e-06
pattern_14	CEBPD_HUMAN.H11MO.0.C	0.000722634	CEBPB_HUMAN.H11MO.0.A	0.00153316	CEBPE_HUMAN.H11MO.0.A	0.00153316
pattern_15	RFX2_HUMAN.H11MO.0.A	8.49195e-11	RFX1_HUMAN.H11MO.0.B	2.56994e-09	RFX3_HUMAN.H11MO.0.B	4.98013e-06
pattern_16	KAISO_HUMAN.H11MO.0.A	9.42412e-05				
pattern_17	RFX5_HUMAN.H11MO.0.A	0.0032204	RFX1_HUMAN.H11MO.0.B	0.00357431	RFX2_HUMAN.H11MO.0.A	0.00688401
pattern_18	NR2C2_HUMAN.H11MO.0.B	1.0	ZNF18_HUMAN.H11MO.0.C	1.0	SP2_HUMAN.H11MO.0.A	1.0
