Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	1.83358e-17	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	4.02338e-13	Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer	0.0207019
pattern_1	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	2.57272e-06	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	0.000216668	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	0.000216668
pattern_2	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.000331634	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)/Homer	0.000745973	AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	0.000745973
pattern_3	NFY(CCAAT)/Promoter/Homer	2.49885e-09	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.345645	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.763852
pattern_4	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	3.33953e-06	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	3.33953e-06	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	4.52498e-05
pattern_5	CRE(bZIP)/Promoter/Homer	0.000214033	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000214033	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	0.000323279
pattern_6	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	1.29224e-07	NRF(NRF)/Promoter/Homer	1.07414e-06	ZNF416(Zf)/HEK293-ZNF416.GFP-ChIP-Seq(GSE58341)/Homer	1.0
pattern_7	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	2.03737e-08	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	1.65158e-07	ZNF322(Zf)/HEK293-ZNF322.GFP-ChIP-Seq(GSE58341)/Homer	0.0335173
pattern_8	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.0123281	TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer	0.0123281	NFE2L2(bZIP)/HepG2-NFE2L2-ChIP-Seq(Encode)/Homer	0.0123281
pattern_9	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.000673252	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	0.00273391	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	0.00307382
pattern_10	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	3.86074e-05	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	0.000448498	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	0.000985825
pattern_11	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	8.13682e-18	GFY-Staf(?,Zf)/Promoter/Homer	6.27759e-14	GFY(?)/Promoter/Homer	5.97935e-06
pattern_12	Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	3.13899e-07	TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer	0.00723016	NeuroG2(bHLH)/Fibroblast-NeuroG2-ChIP-Seq(GSE75910)/Homer	0.00723016
pattern_13	YY1(Zf)/Promoter/Homer	1.40962e-08	ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer	0.809325	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	0.809325
pattern_14	CEBP(bZIP)/ThioMac-CEBPb-ChIP-Seq(GSE21512)/Homer	0.000481419	NFIL3(bZIP)/HepG2-NFIL3-ChIP-Seq(Encode)/Homer	0.0031487	HLF(bZIP)/HSC-HLF.Flag-ChIP-Seq(GSE69817)/Homer	0.124792
pattern_15	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	8.41569e-10	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	1.74877e-09	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	7.65132e-07
pattern_16	GFX(?)/Promoter/Homer	7.80482e-05	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	0.00668323	E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer	1.0
pattern_17	Rfx6(HTH)/Min6b1-Rfx6.HA-ChIP-Seq(GSE62844)/Homer	0.000458437	Rfx5(HTH)/GM12878-Rfx5-ChIP-Seq(GSE31477)/Homer	0.00328348	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	0.00328348
pattern_18	CHR(?)/Hela-CellCycle-Expression/Homer	1.0	ZNF322(Zf)/HEK293-ZNF322.GFP-ChIP-Seq(GSE58341)/Homer	1.0		
