Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	5.22356e-05	Sp1(Zf)/Promoter/Homer	5.22356e-05	Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)/Homer	0.000152844
pattern_1	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	2.61527e-10	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	3.8533e-09	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.00241228
pattern_2	NRF(NRF)/Promoter/Homer	0.000565481	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	0.000565481	GATA:SCL(Zf,bHLH)/Ter119-SCL-ChIP-Seq(GSE18720)/Homer	0.0908251
pattern_3	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	1.40341e-06	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	9.59485e-05	Slug(Zf)/Mesoderm-Snai2-ChIP-Seq(GSE61475)/Homer	0.0256111
pattern_4	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	8.38524e-06	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	2.8247e-05	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	5.49674e-05
pattern_5	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	4.26079e-06	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	4.26079e-06	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	0.000117013
pattern_6	Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	0.00598952	Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)/Homer	0.0383359	Sox4(HMG)/proB-Sox4-ChIP-Seq(GSE50066)/Homer	0.0383359
pattern_7	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	0.000205256	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	0.000205256	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.000619494
pattern_8	AP-2alpha(AP2)/Hela-AP2alpha-ChIP-Seq(GSE31477)/Homer	0.000221518	AP-2gamma(AP2)/MCF7-TFAP2C-ChIP-Seq(GSE21234)/Homer	0.00053619	EBF1(EBF)/Near-E2A-ChIP-Seq(GSE21512)/Homer	0.216787
pattern_9	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	0.000246043	Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer	0.000246043	Bach1(bZIP)/K562-Bach1-ChIP-Seq(GSE31477)/Homer	0.000246043
pattern_10	NFY(CCAAT)/Promoter/Homer	3.59385e-07	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.273684	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.781529
pattern_11	MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)/Homer	0.0092644	Ascl2(bHLH)/ESC-Ascl2-ChIP-Seq(GSE97712)/Homer	0.0149446	Tcf12(bHLH)/GM12878-Tcf12-ChIP-Seq(GSE32465)/Homer	0.0204766
pattern_12	GFY-Staf(?,Zf)/Promoter/Homer	1.07632e-08	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	4.30931e-08	GFY(?)/Promoter/Homer	0.000119467
pattern_13	EKLF(Zf)/Erythrocyte-Klf1-ChIP-Seq(GSE20478)/Homer	3.58961e-06	Klf4(Zf)/mES-Klf4-ChIP-Seq(GSE11431)/Homer	3.49749e-05	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	0.00138063
pattern_14	REST-NRSF(Zf)/Jurkat-NRSF-ChIP-Seq/Homer	3.91522e-05	Ptf1a(bHLH)/Panc1-Ptf1a-ChIP-Seq(GSE47459)/Homer	0.461928	MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer	0.461928
pattern_15	REST-NRSF(Zf)/Jurkat-NRSF-ChIP-Seq/Homer	0.000796721	Tbx20(T-box)/Heart-Tbx20-ChIP-Seq(GSE29636)/Homer	0.904915	Brachyury(T-box)/Mesoendoderm-Brachyury-ChIP-exo(GSE54963)/Homer	0.904915
pattern_16	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	3.14385e-06	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	3.49874e-06	X-box(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	3.55585e-05
pattern_17	FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer	0.107309				
pattern_18	ZNF16(Zf)/HEK293-ZNF16.GFP-ChIP-Seq(GSE58341)/Homer	1.0	E2F6(E2F)/Hela-E2F6-ChIP-Seq(GSE31477)/Homer	1.0	Zfp281(Zf)/ES-Zfp281-ChIP-Seq(GSE81042)/Homer	1.0
