Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	5.21804e-17	CTCFL_HUMAN.H11MO.0.A	2.38753e-07	SNAI1_HUMAN.H11MO.0.C	0.450523
pattern_1	FOSL2_HUMAN.H11MO.0.A	6.66667e-08	JUN_HUMAN.H11MO.0.A	9.16933e-08	FOSB_HUMAN.H11MO.0.A	9.16933e-08
pattern_2	SP2_HUMAN.H11MO.0.A	9.14114e-17	SP3_HUMAN.H11MO.0.B	2.95989e-14	KLF3_HUMAN.H11MO.0.B	2.35805e-09
pattern_3	FOXK1_HUMAN.H11MO.0.A	0.000441839	FOXA1_HUMAN.H11MO.0.A	0.00077999	FOXA3_HUMAN.H11MO.0.B	0.00077999
pattern_4	TWST1_HUMAN.H11MO.0.A	3.58467e-05	OLIG2_HUMAN.H11MO.0.B	0.00420268	TFAP4_HUMAN.H11MO.0.A	0.0168433
pattern_5	NFYB_HUMAN.H11MO.0.A	3.29014e-11	NFYC_HUMAN.H11MO.0.A	3.0257e-06	NFYA_HUMAN.H11MO.0.A	7.41517e-06
pattern_6	NFIC_HUMAN.H11MO.0.A	1.80779e-10	NFIA_HUMAN.H11MO.0.C	0.000226174	ZN436_HUMAN.H11MO.0.C	0.27293
pattern_7	CEBPB_HUMAN.H11MO.0.A	3.11285e-08	CEBPD_HUMAN.H11MO.0.C	9.02793e-07	CEBPA_HUMAN.H11MO.0.A	2.20132e-06
pattern_8	ELK4_HUMAN.H11MO.0.A	5.4622e-06	ETV1_HUMAN.H11MO.0.A	5.77604e-06	ELK1_HUMAN.H11MO.0.B	2.76821e-05
pattern_9	NRF1_HUMAN.H11MO.0.A	1.23386e-07	ASCL1_HUMAN.H11MO.0.A	1.0	SNAI2_HUMAN.H11MO.0.A	1.0
pattern_10	TEAD4_HUMAN.H11MO.0.A	0.0263596	TEAD1_HUMAN.H11MO.0.A	0.0391041	NKX61_HUMAN.H11MO.0.B	0.209731
pattern_11	CREB1_HUMAN.H11MO.0.A	0.000157789	ATF1_HUMAN.H11MO.0.B	0.000157789	ATF2_HUMAN.H11MO.0.B	0.000421281
pattern_12	ATF2_HUMAN.H11MO.0.B	2.73021e-06	CREB1_HUMAN.H11MO.0.A	0.00127649	ATF1_HUMAN.H11MO.0.B	0.00305902
pattern_13	ZNF76_HUMAN.H11MO.0.C	3.4759e-22	ZN143_HUMAN.H11MO.0.A	3.61651e-20	THA11_HUMAN.H11MO.0.B	1.03586e-16
pattern_14	RUNX3_HUMAN.H11MO.0.A	3.35931e-05	PEBB_HUMAN.H11MO.0.C	0.000133258	RUNX1_HUMAN.H11MO.0.A	0.000133258
pattern_15	BATF_HUMAN.H11MO.0.A	0.588126	SMCA1_HUMAN.H11MO.0.C	0.588126	ZN250_HUMAN.H11MO.0.C	0.588126
pattern_16	RFX2_HUMAN.H11MO.0.A	1.16089e-07	RFX1_HUMAN.H11MO.0.B	6.80623e-07	RFX3_HUMAN.H11MO.0.B	7.67373e-06
pattern_17	IRF2_HUMAN.H11MO.0.A	1.00847e-06	IRF1_HUMAN.H11MO.0.A	4.05924e-06	PRDM1_HUMAN.H11MO.0.A	5.98342e-06
pattern_18	TYY1_HUMAN.H11MO.0.A	1.48013e-07	TAF1_HUMAN.H11MO.0.A	2.48686e-05	ZFP42_HUMAN.H11MO.0.A	0.0057577
pattern_19	KAISO_HUMAN.H11MO.0.A	2.59949e-06	COE1_HUMAN.H11MO.0.A	0.999999	CEBPE_HUMAN.H11MO.0.A	0.999999
pattern_20	SIX1_HUMAN.H11MO.0.A	1.45994e-10	SIX2_HUMAN.H11MO.0.A	1.69644e-08	DUX4_HUMAN.H11MO.0.A	0.620964
