Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	SP1_MA0079.3	2.56852e-08	SP3_HUMAN.H11MO.0.B	8.56173e-08	SP3_MOUSE.H11MO.0.B	8.56173e-08
pattern_1	CTCF_MA0139.1	1.61072e-13	CTCF_HUMAN.H11MO.0.A	1.76009e-09	CTCF_MOUSE.H11MO.0.A	1.76009e-09
pattern_2	NRF1_MA0506.1	0.00142997	NRF1_MOUSE.H11MO.0.A	0.00547507	NRF1_HUMAN.H11MO.0.A	0.0164646
pattern_3	PO5F1_HUMAN.H11MO.0.A	1.22623e-07	PO5F1_MOUSE.H11MO.0.A	1.22623e-07	NANOG_HUMAN.H11MO.0.A	3.16936e-07
pattern_4	NANOG_MOUSE.H11MO.0.A	0.00108206	SOX2_MOUSE.H11MO.0.A	0.00108206	SOX10_MA0442.2	0.00108206
pattern_5	ETS1_HUMAN.H11MO.0.A	6.70065e-05	ERG_MOUSE.H11MO.0.A	6.70065e-05	ETS1_MOUSE.H11MO.0.A	6.70065e-05
pattern_6	CTCFL_MOUSE.H11MO.0.A	3.77355e-05	CTCFL_HUMAN.H11MO.0.A	5.839e-05	CTCF_MOUSE.H11MO.0.A	0.000210959
pattern_7	AP2A_MOUSE.H11MO.0.A	2.88605e-06	AP2C_HUMAN.H11MO.0.A	2.88605e-06	AP2A_HUMAN.H11MO.0.A	1.59918e-05
pattern_8	FOS_HUMAN.H11MO.0.A	0.00285879	JUN_MOUSE.H11MO.0.A	0.00285879	BACH2_MOUSE.H11MO.0.A	0.00285879
pattern_9	NFYB_HUMAN.H11MO.0.A	5.47621e-09	NFYB_MOUSE.H11MO.0.A	5.47621e-09	NFYC_MOUSE.H11MO.0.B	7.42271e-06
pattern_10	TEAD4_MOUSE.H11MO.0.A	0.000868203	TEAD4_HUMAN.H11MO.0.A	0.00380406	TEAD3_TEA_1	0.00422673
pattern_11	REST_MA0138.2	4.99354e-09	REST_MOUSE.H11MO.0.A	1.62904e-08	REST_HUMAN.H11MO.0.A	1.62904e-08
pattern_12	ZNF76_HUMAN.H11MO.0.C	5.30993e-12	ZN143_MOUSE.H11MO.0.A	1.74105e-09	ZN143_HUMAN.H11MO.0.A	6.20514e-09
pattern_13	PRDM6_HUMAN.H11MO.0.C	0.118719	ZNF384_MA1125.1	0.118719	STAT1_MOUSE.H11MO.0.A	0.156013
pattern_14	Tcf12_MA0521.1	0.103565	HTF4_HUMAN.H11MO.0.A	0.103565	Myog_MA0500.1	0.103565
pattern_15	Rfx1_MA0509.1	6.40538e-06	RFX2_MOUSE.H11MO.0.A	6.40538e-06	RFX3_MOUSE.H11MO.0.C	1.63666e-05
pattern_16	MYOG_HUMAN.H11MO.0.B	0.000762189	MYOG_MOUSE.H11MO.0.A	0.000762189	Myog_MA0500.1	0.00111702
pattern_17	REST_MA0138.2	0.00336987	REST_HUMAN.H11MO.0.A	0.00336987	REST_MOUSE.H11MO.0.A	0.00920586
pattern_18	CREB1_MA0018.3	9.31816e-05	USF2_HUMAN.H11MO.0.A	0.000106944	USF2_MOUSE.H11MO.0.A	0.000106944
pattern_19	ZN331_HUMAN.H11MO.0.C	0.348831	ZBTB18_MA0698.1	0.537285	ZNF238_C2H2_2	0.537285
pattern_20	USF2_HUMAN.H11MO.0.A	1.77783e-07	USF2_MOUSE.H11MO.0.A	1.77783e-07	ARNTL_bHLH_1	7.80916e-06
pattern_21	RREB1_MA0073.1	1.0				
pattern_22	SIX4_MOUSE.H11MO.0.C	0.000899197	SIX2_MA1119.1	0.00138084	SIX1_MA1118.1	0.00988759
pattern_23	REST_HUMAN.H11MO.0.A	0.000114251	REST_MOUSE.H11MO.0.A	0.000152105	REST_MA0138.2	0.000152105
