Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	5.49712e-11	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	1.27836e-07	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	0.00046729
pattern_1	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	3.99754e-12	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	9.93269e-11	Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer	0.0398836
pattern_2	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	1.65817e-06	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	2.99998e-05	Sp1(Zf)/Promoter/Homer	2.99998e-05
pattern_3	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.000159771	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)/Homer	0.000159771	AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	0.000165037
pattern_4	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	9.46257e-07	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	7.5264e-05	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.000148666
pattern_5	NFY(CCAAT)/Promoter/Homer	1.42902e-10	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.299964	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.76709
pattern_6	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	2.45636e-10	NRF(NRF)/Promoter/Homer	3.0926e-06	Snail1(Zf)/LS174T-SNAIL1.HA-ChIP-Seq(GSE127183)/Homer	1.0
pattern_7	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	1.91066e-06	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	1.91066e-06	NF1-halfsite(CTF)/LNCaP-NF1-ChIP-Seq(Unpublished)/Homer	0.0223346
pattern_8	CRE(bZIP)/Promoter/Homer	0.00035363	Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer	0.00035363	E-box(bHLH)/Promoter/Homer	0.00035363
pattern_9	GFY-Staf(?,Zf)/Promoter/Homer	2.25722e-18	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	1.77553e-17	GFY(?)/Promoter/Homer	4.63724e-07
pattern_10	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	1.56792e-05	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	5.88951e-05	Ets1-distal(ETS)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer	0.000516657
pattern_11	YY1(Zf)/Promoter/Homer	2.86898e-07	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	0.355554	ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer	0.355554
