Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	PO5F1_HUMAN.H11MO.0.A	3.02493e-12	NANOG_HUMAN.H11MO.0.A	9.67345e-12	PO3F1_HUMAN.H11MO.0.C	8.68427e-05
pattern_1	CTCF_HUMAN.H11MO.0.A	1.91575e-13	CTCFL_HUMAN.H11MO.0.A	4.25166e-07	SNAI1_HUMAN.H11MO.0.C	0.380239
pattern_2	SP3_HUMAN.H11MO.0.B	2.80162e-08	KLF3_HUMAN.H11MO.0.B	8.69933e-08	SP2_HUMAN.H11MO.0.A	3.75902e-07
pattern_3	JUN_HUMAN.H11MO.0.A	7.99091e-07	FOSL2_HUMAN.H11MO.0.A	7.99091e-07	FOSB_HUMAN.H11MO.0.A	2.04592e-06
pattern_4	ELK4_HUMAN.H11MO.0.A	1.16537e-05	ETV1_HUMAN.H11MO.0.A	1.16537e-05	GABPA_HUMAN.H11MO.0.A	2.95188e-05
pattern_5	NFYB_HUMAN.H11MO.0.A	3.41632e-10	NFYC_HUMAN.H11MO.0.A	1.60016e-06	NFYA_HUMAN.H11MO.0.A	6.17131e-06
pattern_6	NRF1_HUMAN.H11MO.0.A	6.69437e-07	ASCL1_HUMAN.H11MO.0.A	1.0	SNAI2_HUMAN.H11MO.0.A	1.0
pattern_7	NFIC_HUMAN.H11MO.0.A	1.00641e-10	NFIA_HUMAN.H11MO.0.C	2.41305e-05	INSM1_HUMAN.H11MO.0.C	0.0836251
pattern_8	USF2_HUMAN.H11MO.0.A	3.35354e-05	ATF1_HUMAN.H11MO.0.B	0.00018101	CREM_HUMAN.H11MO.0.C	0.00066151
pattern_9	ZN143_HUMAN.H11MO.0.A	2.8469e-21	ZNF76_HUMAN.H11MO.0.C	4.6377e-21	THA11_HUMAN.H11MO.0.B	7.71415e-19
pattern_10	ETS1_HUMAN.H11MO.0.A	4.62805e-05	ETV2_HUMAN.H11MO.0.B	4.62805e-05	ERG_HUMAN.H11MO.0.A	6.56904e-05
pattern_11	TYY1_HUMAN.H11MO.0.A	2.44494e-07	TAF1_HUMAN.H11MO.0.A	1.26409e-05	ZFP42_HUMAN.H11MO.0.A	0.00769555
pattern_12	TWST1_HUMAN.H11MO.0.A	2.05121e-09	ZBT18_HUMAN.H11MO.0.C	0.0590687	OLIG2_HUMAN.H11MO.0.B	0.0590687
pattern_13	RFX1_HUMAN.H11MO.0.B	1.08077e-08	RFX2_HUMAN.H11MO.0.A	4.81146e-08	RFX3_HUMAN.H11MO.0.B	5.35049e-06
pattern_14	MXI1_HUMAN.H11MO.0.A	0.0702379	SP2_HUMAN.H11MO.0.A	0.0702379	SP3_HUMAN.H11MO.0.B	0.102324
pattern_15	RUNX3_HUMAN.H11MO.0.A	0.000177816	RUNX1_HUMAN.H11MO.0.A	0.000449764	PEBB_HUMAN.H11MO.0.C	0.000515287
pattern_16	KAISO_HUMAN.H11MO.0.A	2.14581e-07	TFE3_HUMAN.H11MO.0.B	1.0	MITF_HUMAN.H11MO.0.A	1.0
pattern_17	FOXK1_HUMAN.H11MO.0.A	0.00307992	FOXC1_HUMAN.H11MO.0.C	0.00307992	FOXA3_HUMAN.H11MO.0.B	0.00461224
pattern_18	NF2L2_HUMAN.H11MO.0.A	0.73562	NKX61_HUMAN.H11MO.0.B	0.73562	MAF_HUMAN.H11MO.0.A	0.73562
pattern_19	STAT2_HUMAN.H11MO.0.A	0.154643	RUNX3_HUMAN.H11MO.0.A	0.293421	PO2F2_HUMAN.H11MO.0.A	0.319016
pattern_20	SP1_HUMAN.H11MO.0.A	0.0258523	SP2_HUMAN.H11MO.0.A	0.055545	SP3_HUMAN.H11MO.0.B	0.167518
pattern_21	SP2_HUMAN.H11MO.0.A	0.00686612	SP1_HUMAN.H11MO.0.A	0.00686612	SP3_HUMAN.H11MO.0.B	0.0276772
pattern_22	SP1_HUMAN.H11MO.0.A	0.0251433	SP2_HUMAN.H11MO.0.A	0.0647988	SP3_HUMAN.H11MO.0.B	0.0647988
pattern_23	SP1_HUMAN.H11MO.0.A	0.000993767	SP2_HUMAN.H11MO.0.A	0.00541474	SP3_HUMAN.H11MO.0.B	0.0120075
