Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	5.91726e-15	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	2.4633e-12	Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer	0.0136951
pattern_1	BATF(bZIP)/Th17-BATF-ChIP-Seq(GSE39756)/Homer	6.25933e-08	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	1.25039e-07	Atf3(bZIP)/GBM-ATF3-ChIP-Seq(GSE33912)/Homer	2.93705e-07
pattern_2	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	2.42618e-07	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	5.0553e-06	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	3.71304e-05
pattern_3	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	1.93853e-10	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	3.57717e-08	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	9.89453e-05
pattern_4	NFY(CCAAT)/Promoter/Homer	1.54652e-09	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.391405	ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer	0.423719
pattern_5	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	1.0508e-05	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	1.0508e-05	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.000105891
pattern_6	NRF(NRF)/Promoter/Homer	2.46674e-08	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	2.46674e-08	Snail1(Zf)/LS174T-SNAIL1.HA-ChIP-Seq(GSE127183)/Homer	1.0
pattern_7	CRE(bZIP)/Promoter/Homer	2.94067e-08	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	1.78349e-05	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	1.78349e-05
pattern_8	Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	3.31996e-05	ZBTB18(Zf)/HEK293-ZBTB18.GFP-ChIP-Seq(GSE58341)/Homer	0.000503955	TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer	0.0022598
pattern_9	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	1.08561e-14	GFY-Staf(?,Zf)/Promoter/Homer	3.58476e-13	GFY(?)/Promoter/Homer	1.13081e-06
pattern_10	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	1.42177e-08	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	6.08254e-05	ZNF322(Zf)/HEK293-ZNF322.GFP-ChIP-Seq(GSE58341)/Homer	0.00195191
pattern_11	GFX(?)/Promoter/Homer	0.000351504	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	0.00272276	E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer	0.999992
pattern_12	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	4.56733e-10	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	6.09682e-10	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	1.60075e-07
pattern_13	YY1(Zf)/Promoter/Homer	1.88874e-07	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	0.293352	ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer	0.293352
