Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	1.55091e-15	CTCFL_HUMAN.H11MO.0.A	2.52762e-07	SNAI1_HUMAN.H11MO.0.C	0.355048
pattern_1	JUN_HUMAN.H11MO.0.A	0.000326199	FOSB_HUMAN.H11MO.0.A	0.000326199	FOSL2_HUMAN.H11MO.0.A	0.000326199
pattern_2	KLF4_HUMAN.H11MO.0.A	0.000189397	KLF1_HUMAN.H11MO.0.A	0.000189397	KLF5_HUMAN.H11MO.0.A	0.000189397
pattern_3	PO5F1_HUMAN.H11MO.0.A	8.66368e-12	NANOG_HUMAN.H11MO.0.A	2.24121e-11	PO3F1_HUMAN.H11MO.0.C	0.000165928
pattern_4	NFYB_HUMAN.H11MO.0.A	6.38685e-11	NFYC_HUMAN.H11MO.0.A	1.98353e-06	NFYA_HUMAN.H11MO.0.A	7.80994e-06
pattern_5	GABPA_HUMAN.H11MO.0.A	1.97348e-12	ETV1_HUMAN.H11MO.0.A	4.29072e-06	ELK4_HUMAN.H11MO.0.A	8.68012e-06
pattern_6	NRF1_HUMAN.H11MO.0.A	1.92836e-09	ASCL1_HUMAN.H11MO.0.A	1.0	SNAI2_HUMAN.H11MO.0.A	1.0
pattern_7	CREM_HUMAN.H11MO.0.C	0.00166285	ATF1_HUMAN.H11MO.0.B	0.00166285	ATF2_HUMAN.H11MO.0.B	0.00166285
pattern_8	TWST1_HUMAN.H11MO.0.A	1.66788e-06	ZBT18_HUMAN.H11MO.0.C	0.00205836	OLIG2_HUMAN.H11MO.0.B	0.0107989
pattern_9	THA11_HUMAN.H11MO.0.B	4.04135e-19	ZN143_HUMAN.H11MO.0.A	7.72251e-18	ZNF76_HUMAN.H11MO.0.C	2.27984e-17
pattern_10	NFIC_HUMAN.H11MO.0.A	6.86354e-09	NFIA_HUMAN.H11MO.0.C	8.48491e-07	ZN322_HUMAN.H11MO.0.B	0.00843851
pattern_11	KAISO_HUMAN.H11MO.0.A	0.00026889	TFE3_HUMAN.H11MO.0.B	1.0		
pattern_12	RFX1_HUMAN.H11MO.0.B	6.03098e-12	RFX2_HUMAN.H11MO.0.A	4.6147e-11	RFX3_HUMAN.H11MO.0.B	2.74721e-06
pattern_13	THAP1_HUMAN.H11MO.0.C	1.61433e-08	TYY1_HUMAN.H11MO.0.A	1.03512e-06	TAF1_HUMAN.H11MO.0.A	1.15732e-05
