Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	BATF(bZIP)/Th17-BATF-ChIP-Seq(GSE39756)/Homer	4.4207e-05	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	4.4207e-05	Fra1(bZIP)/BT549-Fra1-ChIP-Seq(GSE46166)/Homer	4.79502e-05
pattern_1	Sp1(Zf)/Promoter/Homer	2.95147e-08	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	2.15692e-05	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	6.99652e-05
pattern_2	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	1.8994e-12	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	3.36571e-09	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.0307423
pattern_3	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	6.28686e-07	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	7.65679e-07	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	0.000817147
pattern_4	Ascl2(bHLH)/ESC-Ascl2-ChIP-Seq(GSE97712)/Homer	0.0114297	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)/Homer	0.0114297	Tcf12(bHLH)/GM12878-Tcf12-ChIP-Seq(GSE32465)/Homer	0.0114297
pattern_5	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	2.29656e-05	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	5.43245e-05	TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer	0.000181497
pattern_6	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	1.64351e-05	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	1.64351e-05	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	5.28282e-05
pattern_7	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	1.45461e-06	NRF(NRF)/Promoter/Homer	1.23321e-05	GATA:SCL(Zf,bHLH)/Ter119-SCL-ChIP-Seq(GSE18720)/Homer	0.476191
pattern_8	NFY(CCAAT)/Promoter/Homer	2.2862e-07	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.301368	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.512114
pattern_9	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	0.000138379	c-Jun-CRE(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	0.000138379	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000138379
pattern_10	ZBTB18(Zf)/HEK293-ZBTB18.GFP-ChIP-Seq(GSE58341)/Homer	0.000667469	Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	0.00189725	TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer	0.00329732
