Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	FOSL2_HUMAN.H11MO.0.A	5.50142e-07	FOS+JUND_MA1141.1	5.50142e-07	FOSL1+JUN_MA1128.1	5.50142e-07
pattern_1	CTCF_MA0139.1	1.43752e-21	CTCF_HUMAN.H11MO.0.A	5.59694e-18	CTCF_MOUSE.H11MO.0.A	1.65306e-14
pattern_2	FOXC2_MA0846.1	8.029e-05	FOXC2_forkhead_3	8.029e-05	Foxj3.mouse_forkhead_3	0.00100108
pattern_3	NFIC_HUMAN.H11MO.0.A	2.15211e-07	NFIA_HUMAN.H11MO.0.C	0.000116113	NFIA_MOUSE.H11MO.0.C	0.000116113
pattern_4	SP2_HUMAN.H11MO.0.A	2.15297e-10	SP2_MOUSE.H11MO.0.B	2.15297e-10	SP3_HUMAN.H11MO.0.B	1.87299e-09
pattern_5	NFYB_HUMAN.H11MO.0.A	3.39983e-10	NFYB_MOUSE.H11MO.0.A	3.39983e-10	NFYC_HUMAN.H11MO.0.A	3.52155e-05
pattern_6	RUNX1_MOUSE.H11MO.0.A	3.42189e-05	RUNX3_HUMAN.H11MO.0.A	0.000106277	PEBB_HUMAN.H11MO.0.C	0.000106277
pattern_7	TWST1_HUMAN.H11MO.0.A	5.31177e-20	TWST1_MOUSE.H11MO.0.B	1.17294e-17	TWIST1_MA1123.1	0.0318881
pattern_8	Gabpa_MA0062.2	8.15524e-07	ZBTB7A_MA0750.2	0.000231829	ELK1_HUMAN.H11MO.0.B	0.000706281
pattern_9	TEAD3_MA0808.1	0.00358505	TEAD3_TEA_2	0.00358505	TEAD4_MA0809.1	0.105122
pattern_10	CEBPB_HUMAN.H11MO.0.A	7.23306e-10	CEBPB_MOUSE.H11MO.0.A	8.10473e-10	CEBPA_MA0102.3	8.10473e-10
pattern_11	NRF1_MA0506.1	1.51966e-07	NRF1_HUMAN.H11MO.0.A	9.33518e-07	NRF1_MOUSE.H11MO.0.A	1.26123e-06
pattern_12	ATF1_MOUSE.H11MO.0.B	6.50866e-05	CREB1_MA0018.3	6.50866e-05	CREB3_bZIP_1	0.00112924
pattern_13	RFX2_MOUSE.H11MO.0.A	2.93737e-10	RFX3_MOUSE.H11MO.0.C	1.53477e-09	RFX2_HUMAN.H11MO.0.A	1.53477e-09
pattern_14	ZNF76_HUMAN.H11MO.0.C	3.4376e-22	ZN143_HUMAN.H11MO.0.A	3.07251e-21	ZN143_MOUSE.H11MO.0.A	1.12113e-18
pattern_15	ATF2_HUMAN.H11MO.0.B	6.85524e-06	ATF2_MOUSE.H11MO.0.A	6.85524e-06	XBP1_bZIP_1	6.85524e-06
pattern_16	IRF1_MA0050.2	6.41875e-15	IRF1_MOUSE.H11MO.0.A	4.7992e-14	IRF2_HUMAN.H11MO.0.A	2.05642e-11
pattern_17	TF65_HUMAN.H11MO.0.A	3.02741e-05	NFKB1_HUMAN.H11MO.1.B	4.46453e-05	NFKB1_MOUSE.H11MO.0.A	4.46453e-05
pattern_18	ETV2_HUMAN.H11MO.0.B	7.03082e-05	ETV2_MOUSE.H11MO.0.A	7.03082e-05	ETV4_HUMAN.H11MO.0.B	0.000736861
pattern_19	JUN_MA0489.1	0.00941951	BATF+JUN_MA0462.1	0.0160372	ETV6_MOUSE.H11MO.0.C	0.0339899
pattern_20	ETS1_HUMAN.H11MO.0.A	0.00349416	ERG_HUMAN.H11MO.0.A	0.00572681	ETS1_MOUSE.H11MO.0.A	0.00589159
pattern_21	KAISO_HUMAN.H11MO.0.A	0.000132642	KAISO_MOUSE.H11MO.0.B	0.000132642	ZBTB33_MA0527.1	0.000132642
pattern_22	TYY1_HUMAN.H11MO.0.A	3.61673e-06	TYY1_MOUSE.H11MO.0.A	1.43791e-05	YY1_MA0095.2	1.43791e-05
pattern_23	SIX1_HUMAN.H11MO.0.A	6.21816e-12	SIX2_MOUSE.H11MO.0.A	1.18657e-08	SIX2_HUMAN.H11MO.0.A	5.12655e-06
pattern_24	FOXD2_forkhead_1	0.00349197	FOXB1_forkhead_2	0.00375361	FOXC1_forkhead_2	0.00460264
pattern_25	MEF2D_MOUSE.H11MO.0.A	4.96678e-08	MEF2A_MOUSE.H11MO.0.A	1.5392e-05	MEF2B_MA0660.1	1.5392e-05
