Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	FOSL2_HUMAN.H11MO.0.A	4.52217e-07	JUN_HUMAN.H11MO.0.A	5.70463e-07	FOSB_HUMAN.H11MO.0.A	1.81394e-06
pattern_1	CTCF_HUMAN.H11MO.0.A	1.42341e-17	CTCFL_HUMAN.H11MO.0.A	1.13916e-06	SNAI1_HUMAN.H11MO.0.C	0.489161
pattern_2	FOXK1_HUMAN.H11MO.0.A	0.000990644	FOXC1_HUMAN.H11MO.0.C	0.000990644	FOXJ3_HUMAN.H11MO.0.A	0.00185263
pattern_3	NFIC_HUMAN.H11MO.0.A	6.35527e-08	NFIA_HUMAN.H11MO.0.C	5.92894e-05	ZN322_HUMAN.H11MO.0.B	0.695291
pattern_4	SP2_HUMAN.H11MO.0.A	3.73059e-10	SP3_HUMAN.H11MO.0.B	4.68214e-09	SP1_HUMAN.H11MO.0.A	1.9035e-07
pattern_5	NFYB_HUMAN.H11MO.0.A	2.23024e-11	NFYC_HUMAN.H11MO.0.A	7.43824e-07	NFYA_HUMAN.H11MO.0.A	3.16194e-06
pattern_6	RUNX3_HUMAN.H11MO.0.A	9.7872e-06	PEBB_HUMAN.H11MO.0.C	9.7872e-06	RUNX1_HUMAN.H11MO.0.A	6.03278e-05
pattern_7	TWST1_HUMAN.H11MO.0.A	4.53187e-20	OLIG2_HUMAN.H11MO.0.B	0.0234277	ZN250_HUMAN.H11MO.0.C	0.151267
pattern_8	ELK1_HUMAN.H11MO.0.B	0.000603357	ELK4_HUMAN.H11MO.0.A	0.000603357	ELF2_HUMAN.H11MO.0.C	0.000603357
pattern_9	NKX61_HUMAN.H11MO.0.B	0.585738	TEAD4_HUMAN.H11MO.0.A	0.585738	ZN335_HUMAN.H11MO.0.A	1.0
pattern_10	CEBPB_HUMAN.H11MO.0.A	7.37435e-11	CEBPA_HUMAN.H11MO.0.A	2.32089e-07	CEBPD_HUMAN.H11MO.0.C	1.88837e-06
pattern_11	NRF1_HUMAN.H11MO.0.A	7.08192e-07	SNAI2_HUMAN.H11MO.0.A	1.0	MYF6_HUMAN.H11MO.0.C	1.0
pattern_12	ATF1_HUMAN.H11MO.0.B	0.00247487	CREB1_HUMAN.H11MO.0.A	0.00247487	ATF2_HUMAN.H11MO.0.B	0.00247487
pattern_13	RFX2_HUMAN.H11MO.0.A	3.81527e-10	RFX1_HUMAN.H11MO.0.B	2.4957e-07	RFX3_HUMAN.H11MO.0.B	4.32923e-06
pattern_14	ZNF76_HUMAN.H11MO.0.C	5.37301e-22	ZN143_HUMAN.H11MO.0.A	1.10333e-21	THA11_HUMAN.H11MO.0.B	8.07761e-18
pattern_15	ATF2_HUMAN.H11MO.0.B	3.85455e-06	CREB1_HUMAN.H11MO.0.A	0.00317386	ATF1_HUMAN.H11MO.0.B	0.00731392
pattern_16	IRF2_HUMAN.H11MO.0.A	2.91757e-12	IRF1_HUMAN.H11MO.0.A	1.6505e-11	IRF8_HUMAN.H11MO.0.B	2.09865e-06
pattern_17	TF65_HUMAN.H11MO.0.A	4.76714e-06	NFKB1_HUMAN.H11MO.1.B	1.06303e-05	RELB_HUMAN.H11MO.0.C	1.97811e-05
pattern_18	ETV2_HUMAN.H11MO.0.B	1.70642e-05	ETS1_HUMAN.H11MO.0.A	0.000123075	ETV4_HUMAN.H11MO.0.B	0.000123075
pattern_19	ETV4_HUMAN.H11MO.0.B	0.054643	ELK1_HUMAN.H11MO.0.B	0.054643	FOSB_HUMAN.H11MO.0.A	0.0661287
pattern_20	ETS1_HUMAN.H11MO.0.A	0.000529848	ERG_HUMAN.H11MO.0.A	0.00107476	ELF2_HUMAN.H11MO.0.C	0.00304043
pattern_21	KAISO_HUMAN.H11MO.0.A	8.37979e-05				
pattern_22	TYY1_HUMAN.H11MO.0.A	9.17849e-07	TAF1_HUMAN.H11MO.0.A	0.000154265	THAP1_HUMAN.H11MO.0.C	0.0058963
pattern_23	SIX1_HUMAN.H11MO.0.A	4.89759e-12	SIX2_HUMAN.H11MO.0.A	7.40002e-07	COT1_HUMAN.H11MO.0.C	0.16583
pattern_24	FOXJ2_HUMAN.H11MO.0.C	0.219772	FOXQ1_HUMAN.H11MO.0.C	0.292001	LHX3_HUMAN.H11MO.0.C	0.292001
pattern_25	MEF2C_HUMAN.H11MO.0.A	5.02077e-06	MEF2A_HUMAN.H11MO.0.A	5.02077e-06	MEF2D_HUMAN.H11MO.0.A	1.96906e-05
