Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	1.65761e-14	CTCFL_HUMAN.H11MO.0.A	1.03323e-07	ZIC3_HUMAN.H11MO.0.B	0.155092
pattern_1	SP3_HUMAN.H11MO.0.B	4.12808e-12	SP2_HUMAN.H11MO.0.A	1.84759e-08	KLF3_HUMAN.H11MO.0.B	1.37799e-06
pattern_2	PO5F1_HUMAN.H11MO.0.A	4.65107e-08	NANOG_HUMAN.H11MO.0.A	1.39845e-07	PO3F1_HUMAN.H11MO.0.C	0.000463501
pattern_3	NF2L2_HUMAN.H11MO.0.A	0.000240183	NFE2_HUMAN.H11MO.0.A	0.000720105	FOSL2_HUMAN.H11MO.0.A	0.000720105
pattern_4	ETS1_HUMAN.H11MO.0.A	3.65278e-06	ERG_HUMAN.H11MO.0.A	0.000134541	EHF_HUMAN.H11MO.0.B	0.000243906
pattern_5	BHA15_HUMAN.H11MO.0.B	0.00357867	LYL1_HUMAN.H11MO.0.A	0.00717544	MYOD1_HUMAN.H11MO.0.A	0.0076924
pattern_6	NANOG_HUMAN.H11MO.0.A	0.000625031	PO5F1_HUMAN.H11MO.0.A	0.000686546	SOX2_HUMAN.H11MO.0.A	0.0038825
pattern_7	NRF1_HUMAN.H11MO.0.A	0.00235452	HEN1_HUMAN.H11MO.0.C	1.0	MXI1_HUMAN.H11MO.0.A	1.0
pattern_8	KLF5_HUMAN.H11MO.0.A	2.18306e-05	KLF4_HUMAN.H11MO.0.A	0.000293366	KLF1_HUMAN.H11MO.0.A	0.0066458
pattern_9	TEAD4_HUMAN.H11MO.0.A	1.4255e-07	TEAD1_HUMAN.H11MO.0.A	1.00848e-05	REL_HUMAN.H11MO.0.B	0.808647
pattern_10	NFYB_HUMAN.H11MO.0.A	1.15438e-11	NFYC_HUMAN.H11MO.0.A	1.89931e-07	NFYA_HUMAN.H11MO.0.A	1.75724e-06
pattern_11	SP2_HUMAN.H11MO.0.A	0.000612213	SP1_HUMAN.H11MO.0.A	0.00214585	TAF1_HUMAN.H11MO.0.A	0.00214585
pattern_12	ATF2_HUMAN.H11MO.0.B	0.000325387	CREB1_HUMAN.H11MO.0.A	0.00148071	ATF1_HUMAN.H11MO.0.B	0.00148071
pattern_13	RUNX1_HUMAN.H11MO.0.A	7.55626e-06	RUNX3_HUMAN.H11MO.0.A	0.000163587	RUNX2_HUMAN.H11MO.0.A	0.000563588
pattern_14	RFX2_HUMAN.H11MO.0.A	2.13506e-07	RFX1_HUMAN.H11MO.0.B	7.05928e-07	RFX3_HUMAN.H11MO.0.B	1.24826e-05
pattern_15	THA11_HUMAN.H11MO.0.B	0.136569	ZNF76_HUMAN.H11MO.0.C	0.136569	SUH_HUMAN.H11MO.0.A	0.136569
pattern_16	ZNF76_HUMAN.H11MO.0.C	3.55816e-12	ZN143_HUMAN.H11MO.0.A	3.90416e-11	THA11_HUMAN.H11MO.0.B	5.42174e-11
pattern_17	PRDM6_HUMAN.H11MO.0.C	0.000168908	ETS2_HUMAN.H11MO.0.B	0.0320034	STAT2_HUMAN.H11MO.0.A	0.0320034
pattern_18	PRDM6_HUMAN.H11MO.0.C	0.00272604	ANDR_HUMAN.H11MO.0.A	0.012146	FOXJ3_HUMAN.H11MO.0.A	0.0219699
pattern_19	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0	KLF5_HUMAN.H11MO.0.A	1.0
pattern_20	REST_HUMAN.H11MO.0.A	0.00106011	RELB_HUMAN.H11MO.0.C	0.0925861	MEIS2_HUMAN.H11MO.0.B	0.326183
pattern_21	ZN667_HUMAN.H11MO.0.C	0.0226519	TBP_HUMAN.H11MO.0.A	0.517234	ZN350_HUMAN.H11MO.0.C	0.773724
pattern_22	THA11_HUMAN.H11MO.0.B	0.0354555	ZN143_HUMAN.H11MO.0.A	0.0354555	ZNF76_HUMAN.H11MO.0.C	0.0354555
