Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_MA0139.1	2.42148e-15	CTCF_HUMAN.H11MO.0.A	5.57299e-15	CTCF_MOUSE.H11MO.0.A	6.26233e-13
pattern_1	SP3_HUMAN.H11MO.0.B	9.55461e-13	SP3_MOUSE.H11MO.0.B	9.55461e-13	SP2_HUMAN.H11MO.0.A	9.51168e-09
pattern_2	PO5F1_HUMAN.H11MO.0.A	1.16389e-06	NANOG_HUMAN.H11MO.0.A	1.91848e-06	PO5F1_MOUSE.H11MO.0.A	1.91848e-06
pattern_3	FOSL2+JUN_MA1130.1	0.00117324	FOSL1+JUN_MA1128.1	0.00117324	FOS+JUND_MA1141.1	0.00117324
pattern_4	ETS1_MOUSE.H11MO.0.A	1.67635e-05	ETS1_HUMAN.H11MO.0.A	1.67635e-05	ERG_MOUSE.H11MO.0.A	9.58476e-05
pattern_5	Ascl2.mouse_bHLH_1	0.00183708	Ascl2_MA0816.1	0.00183708	MSC_MA0665.1	0.00338403
pattern_6	NANOG_MOUSE.H11MO.0.A	0.000354583	SOX2_MOUSE.H11MO.0.A	0.000975776	NANOG_HUMAN.H11MO.0.A	0.00234832
pattern_7	NRF1_MA0506.1	0.000688758	NRF1_MOUSE.H11MO.0.A	0.000688758	NRF1_NRF_1	0.000933794
pattern_8	KLF5_HUMAN.H11MO.0.A	6.55869e-05	KLF4_MOUSE.H11MO.0.A	6.55869e-05	Klf1_MA0493.1	6.75411e-05
pattern_9	TEAD4_HUMAN.H11MO.0.A	1.9782e-06	TEAD4_MOUSE.H11MO.0.A	1.9782e-06	TEAD1_HUMAN.H11MO.0.A	4.87115e-05
pattern_10	NFYB_HUMAN.H11MO.0.A	2.40263e-11	NFYB_MOUSE.H11MO.0.A	2.40263e-11	NFYC_HUMAN.H11MO.0.A	3.98423e-07
pattern_11	SP2_HUMAN.H11MO.0.A	0.000104704	SP2_MOUSE.H11MO.0.B	0.000104704	SP1_MOUSE.H11MO.0.A	0.000325908
pattern_12	CREB1_MA0018.3	4.25959e-08	CREB3_bZIP_1	2.22763e-05	JDP2_MA0656.1	8.27135e-05
pattern_13	RUNX1_HUMAN.H11MO.0.A	0.000301653	RUNX2_MOUSE.H11MO.0.A	0.000712404	RUNX3_HUMAN.H11MO.0.A	0.000766456
pattern_14	RFX2_MOUSE.H11MO.0.A	9.74817e-09	Rfx1_MA0509.1	9.74817e-09	RFX3_MOUSE.H11MO.0.C	7.03309e-08
pattern_15	ZN143_MOUSE.H11MO.0.A	0.277701	THA11_HUMAN.H11MO.0.B	0.277701	THA11_MOUSE.H11MO.0.B	0.277701
pattern_16	ZNF76_HUMAN.H11MO.0.C	1.4942e-11	ZN143_HUMAN.H11MO.0.A	1.23657e-10	THA11_HUMAN.H11MO.0.B	2.55316e-10
pattern_17	PRDM6_HUMAN.H11MO.0.C	0.00436401	ZNF384_MA1125.1	0.22737	ETS2_HUMAN.H11MO.0.B	0.22737
pattern_18	PRDM6_HUMAN.H11MO.0.C	0.0722938	ZNF384_MA1125.1	0.0722938	STAT1_MOUSE.H11MO.0.A	0.0722938
pattern_19	RREB1_MA0073.1	1.0				
pattern_20	REST_HUMAN.H11MO.0.A	0.00234795	REST_MOUSE.H11MO.0.A	0.00234795	REST_MA0138.2	0.0302449
pattern_21	ZN667_HUMAN.H11MO.0.C	0.102377	NR4A2_nuclearreceptor_3	0.999998	TBP_MOUSE.H11MO.0.A	0.999998
pattern_22	THA11_HUMAN.H11MO.0.B	0.114339	THA11_MOUSE.H11MO.0.B	0.114339	ZN143_HUMAN.H11MO.0.A	0.126756
