Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF6_HUMAN.H11MO.0.A	2.65981e-05	KLF3_HUMAN.H11MO.0.B	0.000195101	KLF12_HUMAN.H11MO.0.C	0.000195101
pattern_1	CTCF_HUMAN.H11MO.0.A	3.00514e-08	CTCFL_HUMAN.H11MO.0.A	4.17633e-05	ZIC3_HUMAN.H11MO.0.B	0.033644
pattern_2	PO5F1_HUMAN.H11MO.0.A	6.88356e-06	NANOG_HUMAN.H11MO.0.A	1.16588e-05	PO3F1_HUMAN.H11MO.0.C	0.000884605
pattern_3	NF2L2_HUMAN.H11MO.0.A	5.23474e-05	BACH2_HUMAN.H11MO.0.A	0.000212529	NFE2_HUMAN.H11MO.0.A	0.000212529
pattern_4	KLF4_HUMAN.H11MO.0.A	0.00585988	KLF5_HUMAN.H11MO.0.A	0.012708	KLF1_HUMAN.H11MO.0.A	0.121385
pattern_5	ETS1_HUMAN.H11MO.0.A	1.8268e-06	ELF1_HUMAN.H11MO.0.A	0.00016775	EHF_HUMAN.H11MO.0.B	0.00016775
pattern_6	SOX2_HUMAN.H11MO.0.A	4.51277e-05	SOX4_HUMAN.H11MO.0.B	0.000412724	SOX3_HUMAN.H11MO.0.B	0.00273209
pattern_7	CTCFL_HUMAN.H11MO.0.A	2.77018e-07	CTCF_HUMAN.H11MO.0.A	5.71969e-05	SP2_HUMAN.H11MO.0.A	0.00159624
pattern_8	PO5F1_HUMAN.H11MO.0.A	4.93139e-08	NANOG_HUMAN.H11MO.0.A	4.93139e-08	PO3F1_HUMAN.H11MO.0.C	0.00164016
pattern_9	NRF1_HUMAN.H11MO.0.A	0.00148817	ZBT14_HUMAN.H11MO.0.C	1.0	MYCN_HUMAN.H11MO.0.A	1.0
pattern_10	NFYB_HUMAN.H11MO.0.A	1.19396e-09	NFYC_HUMAN.H11MO.0.A	2.26156e-06	NFYA_HUMAN.H11MO.0.A	4.48557e-06
pattern_11	SP2_HUMAN.H11MO.0.A	0.000391395	SP1_HUMAN.H11MO.0.A	0.00261978	PATZ1_HUMAN.H11MO.0.C	0.00261978
pattern_12	MYOG_HUMAN.H11MO.0.B	0.0191479	MYOD1_HUMAN.H11MO.0.A	0.0191479	TFE2_HUMAN.H11MO.0.A	0.0191479
pattern_13	TEAD4_HUMAN.H11MO.0.A	0.00831187	TEAD1_HUMAN.H11MO.0.A	0.00831187	BCL6_HUMAN.H11MO.0.A	1.0
pattern_14	PRDM6_HUMAN.H11MO.0.C	0.00480785	ANDR_HUMAN.H11MO.0.A	0.0173058	FOXJ3_HUMAN.H11MO.0.A	0.028764
pattern_15	ZN143_HUMAN.H11MO.0.A	2.56895e-15	THA11_HUMAN.H11MO.0.B	8.46254e-15	ZNF76_HUMAN.H11MO.0.C	8.46254e-15
pattern_16	ZN143_HUMAN.H11MO.0.A	0.00103591	THA11_HUMAN.H11MO.0.B	0.00103591	ZNF76_HUMAN.H11MO.0.C	0.00419732
pattern_17	REST_HUMAN.H11MO.0.A	1.95361e-06	MYF6_HUMAN.H11MO.0.C	0.0112162	TFE2_HUMAN.H11MO.0.A	0.0199339
pattern_18	IRF3_HUMAN.H11MO.0.B	0.0150893	MAZ_HUMAN.H11MO.0.A	0.0444485	VEZF1_HUMAN.H11MO.0.C	0.0444485
pattern_19	USF2_HUMAN.H11MO.0.A	1.6941e-05	ATF3_HUMAN.H11MO.0.A	0.000678161	USF1_HUMAN.H11MO.0.A	0.000896891
pattern_20	MYOD1_HUMAN.H11MO.0.A	0.00292807	ASCL1_HUMAN.H11MO.0.A	0.00907529	MYF6_HUMAN.H11MO.0.C	0.00907529
pattern_21	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0	KLF5_HUMAN.H11MO.0.A	1.0
