Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	5.70083e-20	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	4.95522e-12	Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer	0.0205305
pattern_1	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	1.19009e-09	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	5.86474e-05	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	5.86474e-05
pattern_2	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	1.89769e-06	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	1.62205e-05	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	1.6755e-05
pattern_3	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	3.23895e-09	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	0.00275129	Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	0.02429
pattern_4	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.000143596	AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	0.000928706	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)/Homer	0.000928706
pattern_5	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	1.23765e-06	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	1.24678e-05	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	1.33538e-05
pattern_6	NFY(CCAAT)/Promoter/Homer	1.60397e-09	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.281499	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.614184
pattern_7	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	4.31445e-05	NRF(NRF)/Promoter/Homer	4.31445e-05	Egr2(Zf)/Thymocytes-Egr2-ChIP-Seq(GSE34254)/Homer	0.747663
pattern_8	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.00151517	TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer	0.00196464	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	0.00626233
pattern_9	CRE(bZIP)/Promoter/Homer	2.25311e-07	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	8.50235e-05	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	8.50235e-05
pattern_10	GFY-Staf(?,Zf)/Promoter/Homer	2.60889e-17	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	2.60652e-16	GFY(?)/Promoter/Homer	3.29208e-07
pattern_11	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	9.17871e-07	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	2.39151e-06	ZNF322(Zf)/HEK293-ZNF322.GFP-ChIP-Seq(GSE58341)/Homer	0.0077608
pattern_12	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	1.09745e-08	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	2.89611e-08	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	1.88173e-06
pattern_13	AP-2alpha(AP2)/Hela-AP2alpha-ChIP-Seq(GSE31477)/Homer	2.53663e-05	AP-2gamma(AP2)/MCF7-TFAP2C-ChIP-Seq(GSE21234)/Homer	0.000103609	EBF1(EBF)/Near-E2A-ChIP-Seq(GSE21512)/Homer	0.58441
pattern_14	Sp1(Zf)/Promoter/Homer	0.265624	GATA:SCL(Zf,bHLH)/Ter119-SCL-ChIP-Seq(GSE18720)/Homer	0.840659	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	0.840659
pattern_15	YY1(Zf)/Promoter/Homer	9.38227e-08	ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer	0.462643	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	0.462643
pattern_16	GFX(?)/Promoter/Homer	0.000212947	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	0.000212947	E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer	0.999997
pattern_17	Bach2(bZIP)/OCILy7-Bach2-ChIP-Seq(GSE44420)/Homer	0.0254024	MafK(bZIP)/C2C12-MafK-ChIP-Seq(GSE36030)/Homer	0.0408564	MafA(bZIP)/Islet-MafA-ChIP-Seq(GSE30298)/Homer	0.0782319
pattern_18	Zfp809(Zf)/ES-Zfp809-ChIP-Seq(GSE70799)/Homer	1.0	E-box(bHLH)/Promoter/Homer	1.0	Srebp2(bHLH)/HepG2-Srebp2-ChIP-Seq(GSE31477)/Homer	1.0
pattern_19	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	0.0610336	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	0.0610336	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	0.166305
