Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF1_HUMAN.H11MO.0.A	4.48654e-05	SP1_HUMAN.H11MO.0.A	5.41167e-05	SP3_HUMAN.H11MO.0.B	0.00024571
pattern_1	CTCF_HUMAN.H11MO.0.A	5.873e-12	CTCFL_HUMAN.H11MO.0.A	1.44465e-06	SNAI1_HUMAN.H11MO.0.C	0.199894
pattern_2	CTCFL_HUMAN.H11MO.0.A	5.71662e-07	CTCF_HUMAN.H11MO.0.A	4.92416e-05	SP2_HUMAN.H11MO.0.A	0.00378795
pattern_3	NANOG_HUMAN.H11MO.0.A	0.00145913	PO5F1_HUMAN.H11MO.0.A	0.00145913	PO2F2_HUMAN.H11MO.0.A	0.00167318
pattern_4	NFYB_HUMAN.H11MO.0.A	5.65418e-10	NFYC_HUMAN.H11MO.0.A	2.67583e-06	NFYA_HUMAN.H11MO.0.A	6.4974e-06
pattern_5	MAFG_HUMAN.H11MO.0.A	4.12262e-05	BACH2_HUMAN.H11MO.0.A	4.12262e-05	MAFK_HUMAN.H11MO.0.A	4.12262e-05
pattern_6	SP3_HUMAN.H11MO.0.B	1.2768e-08	SP1_HUMAN.H11MO.0.A	1.2768e-08	SP2_HUMAN.H11MO.0.A	1.52355e-08
pattern_7	AP2C_HUMAN.H11MO.0.A	0.000211872	AP2A_HUMAN.H11MO.0.A	0.00040798	AP2B_HUMAN.H11MO.0.B	0.0169246
pattern_8	ETS1_HUMAN.H11MO.0.A	1.04777e-05	ELF1_HUMAN.H11MO.0.A	2.58723e-05	ELF2_HUMAN.H11MO.0.C	5.97116e-05
pattern_9	NRF1_HUMAN.H11MO.0.A	1.69848e-06	ZBT14_HUMAN.H11MO.0.C	1.0	KLF9_HUMAN.H11MO.0.C	1.0
pattern_10	TEAD4_HUMAN.H11MO.0.A	0.000156501	TEAD1_HUMAN.H11MO.0.A	0.000279711	P63_HUMAN.H11MO.0.A	1.0
pattern_11	KLF4_HUMAN.H11MO.0.A	0.000288679	KLF5_HUMAN.H11MO.0.A	0.00481177	KLF9_HUMAN.H11MO.0.C	0.0216425
pattern_12	NANOG_HUMAN.H11MO.0.A	2.71117e-08	PO5F1_HUMAN.H11MO.0.A	1.02191e-07	PO3F1_HUMAN.H11MO.0.C	8.55841e-05
pattern_13	OSR2_HUMAN.H11MO.0.C	0.0106862	ASCL1_HUMAN.H11MO.0.A	0.0106862	BHA15_HUMAN.H11MO.0.B	0.0238978
pattern_14	NANOG_HUMAN.H11MO.0.A	0.00013493	PO5F1_HUMAN.H11MO.0.A	0.00013493	LEF1_HUMAN.H11MO.0.A	0.000991002
pattern_15	SP1_HUMAN.H11MO.0.A	0.0511246	SP2_HUMAN.H11MO.0.A	0.0810557	MXI1_HUMAN.H11MO.0.A	0.127752
pattern_16	REST_HUMAN.H11MO.0.A	3.15147e-05	RELB_HUMAN.H11MO.0.C	0.440449	SP2_HUMAN.H11MO.0.A	0.648275
pattern_17	ZN143_HUMAN.H11MO.0.A	6.39935e-13	ZNF76_HUMAN.H11MO.0.C	9.55996e-13	THA11_HUMAN.H11MO.0.B	5.3332e-12
pattern_18	PRDM6_HUMAN.H11MO.0.C	0.00259625	ANDR_HUMAN.H11MO.0.A	0.013681	FOXJ3_HUMAN.H11MO.0.A	0.0178514
pattern_19	SP2_HUMAN.H11MO.0.A	0.00382953	SP1_HUMAN.H11MO.0.A	0.00382953	SP3_HUMAN.H11MO.0.B	0.00382953
pattern_20	SP2_HUMAN.H11MO.0.A	0.00145983	SP1_HUMAN.H11MO.0.A	0.00554802	SP3_HUMAN.H11MO.0.B	0.00554802
pattern_21	REST_HUMAN.H11MO.0.A	3.54944e-18	ZBTB6_HUMAN.H11MO.0.C	0.516883	TGIF1_HUMAN.H11MO.0.A	1.0
pattern_22	SP2_HUMAN.H11MO.0.A	0.0471513	SP1_HUMAN.H11MO.0.A	0.0471513	ZBT14_HUMAN.H11MO.0.C	0.0471513
pattern_23	REST_HUMAN.H11MO.0.A	3.3998e-08	ZN335_HUMAN.H11MO.0.A	0.141421	SOX3_HUMAN.H11MO.0.B	0.846412
pattern_24	ATF1_HUMAN.H11MO.0.B	0.00113255	CREB1_HUMAN.H11MO.0.A	0.00113255	ATF2_HUMAN.H11MO.0.B	0.00147931
pattern_25	ZN563_HUMAN.H11MO.0.C	0.0654574	SUH_HUMAN.H11MO.0.A	0.0880168	THAP1_HUMAN.H11MO.0.C	0.0880168
pattern_26	IRF3_HUMAN.H11MO.0.B	0.00890149	VEZF1_HUMAN.H11MO.0.C	0.0141342	MAZ_HUMAN.H11MO.0.A	0.0195392
pattern_27	RFX1_HUMAN.H11MO.0.B	7.67464e-09	RFX2_HUMAN.H11MO.0.A	6.1232e-07	RFX3_HUMAN.H11MO.0.B	2.99207e-05
