Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	6.12049e-15	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	6.85829e-15	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.191405
pattern_1	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	5.374e-06	Sp1(Zf)/Promoter/Homer	6.10576e-05	Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)/Homer	6.10576e-05
pattern_2	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	5.00815e-11	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	3.94267e-07	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	0.00195511
pattern_3	NFY(CCAAT)/Promoter/Homer	4.67629e-08	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.336143	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.345526
pattern_4	AP-2gamma(AP2)/MCF7-TFAP2C-ChIP-Seq(GSE21234)/Homer	4.45579e-05	AP-2alpha(AP2)/Hela-AP2alpha-ChIP-Seq(GSE31477)/Homer	4.45579e-05	THRb(NR)/HepG2-THRb.Flag-ChIP-Seq(Encode)/Homer	0.439466
pattern_5	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	3.66611e-08	NRF(NRF)/Promoter/Homer	2.44157e-06	Egr1(Zf)/K562-Egr1-ChIP-Seq(GSE32465)/Homer	1.0
pattern_6	Jun-AP1(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	1.07929e-05	Fosl2(bZIP)/3T3L1-Fosl2-ChIP-Seq(GSE56872)/Homer	1.07929e-05	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	1.9055e-05
pattern_7	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	5.7504e-05	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	0.000324858	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.00147942
pattern_8	CRE(bZIP)/Promoter/Homer	1.79637e-06	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000107048	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	0.000107048
pattern_9	GFY-Staf(?,Zf)/Promoter/Homer	4.70242e-13	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	2.68021e-12	GFY(?)/Promoter/Homer	6.1446e-07
pattern_10	REST-NRSF(Zf)/Jurkat-NRSF-ChIP-Seq/Homer	2.55817e-14	Sox6(HMG)/Myotubes-Sox6-ChIP-Seq(GSE32627)/Homer	0.999999	AR-halfsite(NR)/LNCaP-AR-ChIP-Seq(GSE27824)/Homer	0.999999
pattern_11	GFX(?)/Promoter/Homer	0.000540768	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	0.00258498	E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer	0.999973
pattern_12	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	7.64606e-11	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	7.64606e-11	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	2.94506e-08
pattern_13	PU.1:IRF8(ETS:IRF)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer	0.506249	PU.1-IRF(ETS:IRF)/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer	0.506249	AP-2alpha(AP2)/Hela-AP2alpha-ChIP-Seq(GSE31477)/Homer	0.506249
