Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	SP3_HUMAN.H11MO.0.B	5.03858e-05	KLF12_HUMAN.H11MO.0.C	8.19411e-05	SP4_HUMAN.H11MO.0.A	0.000132619
pattern_1	CTCF_HUMAN.H11MO.0.A	3.14794e-12	CTCFL_HUMAN.H11MO.0.A	8.48334e-07	ZIC3_HUMAN.H11MO.0.B	0.0828579
pattern_2	JUNB_HUMAN.H11MO.0.A	0.000514732	JUND_HUMAN.H11MO.0.A	0.000514732	JUN_HUMAN.H11MO.0.A	0.000514732
pattern_3	PO5F1_HUMAN.H11MO.0.A	1.05039e-05	NANOG_HUMAN.H11MO.0.A	1.20474e-05	PO2F2_HUMAN.H11MO.0.A	0.00103753
pattern_4	ETS1_HUMAN.H11MO.0.A	3.25403e-06	ELF1_HUMAN.H11MO.0.A	6.11235e-05	ERG_HUMAN.H11MO.0.A	6.11235e-05
pattern_5	SOX2_HUMAN.H11MO.0.A	2.05644e-05	SOX4_HUMAN.H11MO.0.B	0.000925043	SOX9_HUMAN.H11MO.0.B	0.00158619
pattern_6	KLF4_HUMAN.H11MO.0.A	0.00156275	KLF5_HUMAN.H11MO.0.A	0.00828068	KLF9_HUMAN.H11MO.0.C	0.00828068
pattern_7	NANOG_HUMAN.H11MO.0.A	2.18687e-10	PO5F1_HUMAN.H11MO.0.A	2.90857e-09	PO3F1_HUMAN.H11MO.0.C	0.00106622
pattern_8	NRF1_HUMAN.H11MO.0.A	2.96588e-05	ASCL1_HUMAN.H11MO.0.A	1.0		
pattern_9	NFYB_HUMAN.H11MO.0.A	8.22522e-08	NFYC_HUMAN.H11MO.0.A	4.88735e-06	NFYA_HUMAN.H11MO.0.A	8.76611e-06
pattern_10	ITF2_HUMAN.H11MO.0.C	0.0423137	PTF1A_HUMAN.H11MO.0.B	0.0423137	BHA15_HUMAN.H11MO.0.B	0.0423137
pattern_11	ATF2_HUMAN.H11MO.0.B	0.000294703	ATF1_HUMAN.H11MO.0.B	0.000294703	CREB1_HUMAN.H11MO.0.A	0.000294703
pattern_12	TEAD4_HUMAN.H11MO.0.A	1.0113e-06	TEAD1_HUMAN.H11MO.0.A	1.0113e-06	P63_HUMAN.H11MO.0.A	0.298015
pattern_13	ZBT18_HUMAN.H11MO.0.C	0.00545765	TWST1_HUMAN.H11MO.0.A	0.0289523	LYL1_HUMAN.H11MO.0.A	0.0289523
pattern_14	TAF1_HUMAN.H11MO.0.A	0.0232716	SP2_HUMAN.H11MO.0.A	0.255621	MXI1_HUMAN.H11MO.0.A	0.255621
pattern_15	RUNX1_HUMAN.H11MO.0.A	0.000113188	RUNX3_HUMAN.H11MO.0.A	0.000134376	RUNX2_HUMAN.H11MO.0.A	0.000485322
pattern_17	ZN143_HUMAN.H11MO.0.A	4.04828e-24	ZNF76_HUMAN.H11MO.0.C	1.3866e-19	THA11_HUMAN.H11MO.0.B	1.87e-19
pattern_18	PRDM6_HUMAN.H11MO.0.C	0.00282331	ANDR_HUMAN.H11MO.0.A	0.012655	FOXJ3_HUMAN.H11MO.0.A	0.0291068
pattern_19	RFX1_HUMAN.H11MO.0.B	6.05633e-07	RFX2_HUMAN.H11MO.0.A	6.05633e-07	RFX3_HUMAN.H11MO.0.B	5.06369e-05
pattern_20	CTCFL_HUMAN.H11MO.0.A	0.0323211	SP2_HUMAN.H11MO.0.A	0.0323211	AP2B_HUMAN.H11MO.0.B	0.0340767
pattern_22	SP2_HUMAN.H11MO.0.A	0.00241915	PATZ1_HUMAN.H11MO.0.C	0.00489078	SP1_HUMAN.H11MO.0.A	0.0110498
pattern_23	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0	RUNX2_HUMAN.H11MO.0.A	1.0
pattern_24	ITF2_HUMAN.H11MO.0.C	0.00221978	HTF4_HUMAN.H11MO.0.A	0.0207645	MYF6_HUMAN.H11MO.0.C	0.0238978
pattern_25	SP2_HUMAN.H11MO.0.A	0.00368647	SP1_HUMAN.H11MO.0.A	0.0103395	SP3_HUMAN.H11MO.0.B	0.0170656
pattern_26	KAISO_HUMAN.H11MO.0.A	1.67266e-08	ZNF18_HUMAN.H11MO.0.C	1.0	FEV_HUMAN.H11MO.0.B	1.0
pattern_27	MYOD1_HUMAN.H11MO.0.A	0.0153035	LYL1_HUMAN.H11MO.0.A	0.0911707	ASCL1_HUMAN.H11MO.0.A	0.0911707
pattern_28	SP2_HUMAN.H11MO.0.A	4.1708e-05	SP1_HUMAN.H11MO.0.A	5.67557e-05	SP3_HUMAN.H11MO.0.B	0.000460998
pattern_29	REST_HUMAN.H11MO.0.A	2.15809e-07	ZN335_HUMAN.H11MO.0.A	0.594411	SP1_HUMAN.H11MO.0.A	0.699264
