Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	SP1_MOUSE.H11MO.0.A	2.13174e-08	SP5_MOUSE.H11MO.0.C	2.13174e-08	SP2_HUMAN.H11MO.0.A	2.13174e-08
pattern_1	BATF+JUN_MA0462.1	5.09474e-05	JDP2_bZIP_1	0.000144813	FOS_MA0476.1	0.000173776
pattern_2	CTCF_HUMAN.H11MO.0.A	1.78328e-12	CTCF_MA0139.1	1.78328e-12	CTCF_MOUSE.H11MO.0.A	1.16417e-10
pattern_3	NRF1_MA0506.1	0.0140424	NRF1_MOUSE.H11MO.0.A	0.0232508	NRF1_HUMAN.H11MO.0.A	0.0709283
pattern_4	ASCL1_MA1100.1	0.00375992	TGIF1_MOUSE.H11MO.0.A	0.045318	ITF2_HUMAN.H11MO.0.C	0.045318
pattern_5	ETS1_HUMAN.H11MO.0.A	5.37344e-06	ETS1_MOUSE.H11MO.0.A	5.37344e-06	ERG_MOUSE.H11MO.0.A	4.14868e-05
pattern_6	TEAD4_HUMAN.H11MO.0.A	1.90098e-06	TEAD4_MOUSE.H11MO.0.A	8.5517e-06	TEAD1_HUMAN.H11MO.0.A	1.64394e-05
pattern_7	Klf1_MA0493.1	0.00310063	KLF9_MA1107.1	0.00310063	KLF4_MOUSE.H11MO.0.A	0.00817182
pattern_8	FOXC2_MA0846.1	0.0011801	FOXC2_forkhead_3	0.0011801	FOXD3_MOUSE.H11MO.0.C	0.0018928
pattern_9	JDP2_MA0656.1	5.12168e-05	JDP2_bZIP_4	5.12168e-05	CREB1_MA0018.3	5.12168e-05
pattern_10	NFYB_HUMAN.H11MO.0.A	7.52116e-12	NFYB_MOUSE.H11MO.0.A	7.52116e-12	NFYC_MOUSE.H11MO.0.B	1.1864e-06
pattern_11	RUNX1_HUMAN.H11MO.0.A	0.000127808	RUNX1_MOUSE.H11MO.0.A	0.000127808	RUNX2_MOUSE.H11MO.0.A	0.000127808
pattern_12	RFX2_HUMAN.H11MO.0.A	0.000218365	RFX2_MOUSE.H11MO.0.A	0.000218365	RFX6_MOUSE.H11MO.0.C	0.000422265
pattern_13	ZN143_HUMAN.H11MO.0.A	6.18689e-21	ZN143_MOUSE.H11MO.0.A	9.62544e-21	ZNF76_HUMAN.H11MO.0.C	7.07059e-19
pattern_14	ZN143_MOUSE.H11MO.0.A	0.00552949	STAT3_MA0144.2	0.00552949	ZN143_HUMAN.H11MO.0.A	0.00552949
pattern_15	ZN563_HUMAN.H11MO.0.C	0.626463	STAT3_MOUSE.H11MO.0.A	0.626463	STAT3_HUMAN.H11MO.0.A	0.626463
pattern_16	RREB1_MA0073.1	1.0				
pattern_17	ZBTB33_MA0527.1	0.000785035	KAISO_HUMAN.H11MO.0.A	0.000785035	KAISO_MOUSE.H11MO.0.B	0.000785035
