Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	SP2_HUMAN.H11MO.0.A	1.7169e-07	SP3_HUMAN.H11MO.0.B	4.9567e-07	SP1_HUMAN.H11MO.0.A	2.57735e-06
pattern_1	BATF_HUMAN.H11MO.0.A	0.00186272	BACH2_HUMAN.H11MO.0.A	0.00186272	FOSB_HUMAN.H11MO.0.A	0.00186272
pattern_2	CTCF_HUMAN.H11MO.0.A	1.53182e-12	CTCFL_HUMAN.H11MO.0.A	3.12994e-06	ZIC3_HUMAN.H11MO.0.B	0.118664
pattern_3	NRF1_HUMAN.H11MO.0.A	0.146467	SP2_HUMAN.H11MO.0.A	0.213989	MBD2_HUMAN.H11MO.0.B	0.224916
pattern_4	ITF2_HUMAN.H11MO.0.C	0.0455844	PTF1A_HUMAN.H11MO.0.B	0.0455844	BHA15_HUMAN.H11MO.0.B	0.0455844
pattern_5	ETS1_HUMAN.H11MO.0.A	3.41454e-06	ELF1_HUMAN.H11MO.0.A	8.09733e-05	ETV1_HUMAN.H11MO.0.A	0.000160315
pattern_6	TEAD4_HUMAN.H11MO.0.A	1.20007e-07	TEAD1_HUMAN.H11MO.0.A	6.67818e-06	REL_HUMAN.H11MO.0.B	0.761709
pattern_7	KLF4_HUMAN.H11MO.0.A	0.00883685	KLF5_HUMAN.H11MO.0.A	0.00883685	KLF9_HUMAN.H11MO.0.C	0.025703
pattern_8	FOXK1_HUMAN.H11MO.0.A	0.00158569	FOXP1_HUMAN.H11MO.0.A	0.00216717	FOXJ3_HUMAN.H11MO.0.A	0.00216717
pattern_9	ATF2_HUMAN.H11MO.0.B	0.000832963	CREB1_HUMAN.H11MO.0.A	0.00264403	CREM_HUMAN.H11MO.0.C	0.00267292
pattern_10	NFYB_HUMAN.H11MO.0.A	1.60549e-12	NFYC_HUMAN.H11MO.0.A	4.58328e-07	NFYA_HUMAN.H11MO.0.A	2.1809e-06
pattern_11	RUNX1_HUMAN.H11MO.0.A	2.54107e-05	RUNX3_HUMAN.H11MO.0.A	7.45252e-05	RUNX2_HUMAN.H11MO.0.A	0.000645509
pattern_12	RFX2_HUMAN.H11MO.0.A	6.78386e-05	RFX1_HUMAN.H11MO.0.B	0.00167239	RFX5_HUMAN.H11MO.0.A	0.00175539
pattern_13	ZN143_HUMAN.H11MO.0.A	4.89844e-21	ZNF76_HUMAN.H11MO.0.C	1.58524e-18	THA11_HUMAN.H11MO.0.B	2.0071e-18
pattern_14	ZN143_HUMAN.H11MO.0.A	0.00157105	ZNF76_HUMAN.H11MO.0.C	0.00157105	THA11_HUMAN.H11MO.0.B	0.00597234
pattern_15	ZN563_HUMAN.H11MO.0.C	0.249008	STAT3_HUMAN.H11MO.0.A	0.249008	ZN143_HUMAN.H11MO.0.A	0.249008
pattern_16	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0	KLF5_HUMAN.H11MO.0.A	1.0
pattern_17	KAISO_HUMAN.H11MO.0.A	0.000868557	TFE3_HUMAN.H11MO.0.B	1.0	E2F5_HUMAN.H11MO.0.B	1.0
