Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	Sp1(Zf)/Promoter/Homer	0.000101899	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer	0.000159902	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	0.000454955
pattern_1	BATF(bZIP)/Th17-BATF-ChIP-Seq(GSE39756)/Homer	2.16958e-07	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	2.50337e-05	Fra1(bZIP)/BT549-Fra1-ChIP-Seq(GSE46166)/Homer	2.50337e-05
pattern_2	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	1.70392e-11	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	6.18693e-10	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.0336398
pattern_3	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	0.0227542	NRF(NRF)/Promoter/Homer	0.0263905	Sp1(Zf)/Promoter/Homer	0.361562
pattern_4	Atoh1(bHLH)/Cerebellum-Atoh1-ChIP-Seq(GSE22111)/Homer	0.0183888	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)/Homer	0.0183888	Ascl1(bHLH)/NeuralTubes-Ascl1-ChIP-Seq(GSE55840)/Homer	0.0198318
pattern_5	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	7.2114e-06	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	1.23113e-05	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	8.5412e-05
pattern_6	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	7.48584e-06	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	1.16379e-05	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	3.33035e-05
pattern_7	Klf4(Zf)/mES-Klf4-ChIP-Seq(GSE11431)/Homer	0.000116036	EKLF(Zf)/Erythrocyte-Klf1-ChIP-Seq(GSE20478)/Homer	0.000116036	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	0.00156072
pattern_8	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	0.00154976	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.00154976	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	0.00154976
pattern_9	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	1.24514e-05	Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer	1.24514e-05	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	1.38392e-05
pattern_10	NFY(CCAAT)/Promoter/Homer	1.20074e-05	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.499156	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.661989
pattern_11	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	1.04485e-05	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	2.33566e-05	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer	0.000149635
pattern_12	Rfx5(HTH)/GM12878-Rfx5-ChIP-Seq(GSE31477)/Homer	5.35015e-05	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	0.000196819	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	0.000788919
pattern_13	GFY-Staf(?,Zf)/Promoter/Homer	8.90865e-18	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	1.17691e-12	GFY(?)/Promoter/Homer	2.21556e-06
pattern_14	GFY-Staf(?,Zf)/Promoter/Homer	0.000721209	ZNF143|STAF(Zf)/CUTLL-ZNF143-ChIP-Seq(GSE29600)/Homer	0.00359614	Stat3(Stat)/mES-Stat3-ChIP-Seq(GSE11431)/Homer	0.0218997
pattern_15	CTCF-SatelliteElement(Zf?)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	0.130664	GFY-Staf(?,Zf)/Promoter/Homer	0.199549	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	0.608305
pattern_16	Egr1(Zf)/K562-Egr1-ChIP-Seq(GSE32465)/Homer	1.0	Egr2(Zf)/Thymocytes-Egr2-ChIP-Seq(GSE34254)/Homer	1.0	KLF10(Zf)/HEK293-KLF10.GFP-ChIP-Seq(GSE58341)/Homer	1.0
pattern_17	GFX(?)/Promoter/Homer	0.000356909	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	0.00638056	E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer	1.0
