Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	FOS+JUN_MA0099.3	0.00157748	FOSL2+JUN_MA1130.1	0.00157748	FOSL1+JUN_MA1128.1	0.00157748
pattern_1	CTCF_HUMAN.H11MO.0.A	4.34681e-13	CTCF_MA0139.1	9.70128e-13	CTCF_MOUSE.H11MO.0.A	1.77645e-11
pattern_2	SP3_HUMAN.H11MO.0.B	2.94317e-13	SP3_MOUSE.H11MO.0.B	2.94317e-13	SP2_HUMAN.H11MO.0.A	2.94317e-13
pattern_3	ETS1_HUMAN.H11MO.0.A	3.44633e-06	ETS1_MOUSE.H11MO.0.A	1.51226e-05	ETV4_MOUSE.H11MO.0.B	0.000102357
pattern_4	TEAD4_HUMAN.H11MO.0.A	1.6046e-06	TEAD4_MOUSE.H11MO.0.A	1.6046e-06	TEAD1_HUMAN.H11MO.0.A	7.08277e-05
pattern_5	RUNX1_MOUSE.H11MO.0.A	0.000714408	RUNX2_MOUSE.H11MO.0.A	0.000714408	RUNX3_MOUSE.H11MO.0.A	0.000714408
pattern_6	SP2_HUMAN.H11MO.0.A	0.0052573	SP2_MOUSE.H11MO.0.B	0.0052573	TAF1_HUMAN.H11MO.0.A	0.0052573
pattern_7	Tcf21.mouse_bHLH_1	0.00774783	Tcf21_MA0832.1	0.00774783	MSC_MA0665.1	0.00774783
pattern_8	NRF1_MA0506.1	9.53911e-05	NRF1_MOUSE.H11MO.0.A	0.000105452	NRF1_NRF_1	0.000116391
pattern_9	NFYB_HUMAN.H11MO.0.A	8.60657e-11	NFYB_MOUSE.H11MO.0.A	8.60657e-11	NFYC_HUMAN.H11MO.0.A	9.81612e-07
pattern_10	CREM_HUMAN.H11MO.0.C	0.00118676	CREM_MOUSE.H11MO.0.C	0.00118676	CREB1_MA0018.3	0.00118676
pattern_11	FOXG1_forkhead_1	0.00532363	Foxj2_MA0614.1	0.00532363	Foxj3.mouse_forkhead_3	0.00532363
pattern_12	ZBTB18_MA0698.1	6.66981e-05	ZNF238_C2H2_2	6.66981e-05	ZNF238_C2H2_1	0.000236542
pattern_13	ZN341_HUMAN.H11MO.0.C	0.000815985	VEZF1_HUMAN.H11MO.0.C	0.00211144	MAZ_HUMAN.H11MO.0.A	0.00211144
pattern_14	RFX2_MOUSE.H11MO.0.A	8.24707e-06	RFX2_HUMAN.H11MO.0.A	1.34338e-05	RFX3_MOUSE.H11MO.0.C	2.14325e-05
pattern_15	PRDM6_HUMAN.H11MO.0.C	0.0554136	ZNF384_MA1125.1	0.0554136	STAT1_MOUSE.H11MO.0.A	0.209144
pattern_16	POU5F1_MA1115.1	0.00030611	Pou2f2.mouse_POU_2	0.000679876	POU2F3_POU_1	0.000679876
pattern_17	JDP2_MA0655.1	0.0454274	JDP2_bZIP_3	0.0454274	Jdp2.mouse_bZIP_1	0.0454274
pattern_18	MAZ_HUMAN.H11MO.0.A	5.44781e-07	MAZ_MOUSE.H11MO.0.A	5.44781e-07	ZN467_HUMAN.H11MO.0.C	1.8168e-06
pattern_19	FOXL2_MOUSE.H11MO.0.C	0.00181017	FOXK1_MA0852.2	0.00238573	FOXA1_MOUSE.H11MO.0.A	0.00238573
pattern_20	IRF1_HUMAN.H11MO.0.A	0.000957329	IRF1_MOUSE.H11MO.0.A	0.000957329	IRF1_MA0050.2	0.000957329
pattern_21	ZN143_HUMAN.H11MO.0.A	1.44042e-20	ZN143_MOUSE.H11MO.0.A	1.44042e-20	ZNF76_HUMAN.H11MO.0.C	1.0623e-19
pattern_22	LYL1_HUMAN.H11MO.0.A	0.0252876	LYL1_MOUSE.H11MO.0.A	0.0252876	TFAP4_HUMAN.H11MO.0.A	0.0252876
pattern_23	ZN143_MOUSE.H11MO.0.A	1.46669e-05	ZNF76_HUMAN.H11MO.0.C	1.46669e-05	ZN143_HUMAN.H11MO.0.A	1.46669e-05
pattern_24	KLF9_MA1107.1	0.000166695	Klf1_MA0493.1	0.000380597	KLF4_MOUSE.H11MO.0.A	0.000970615
pattern_25	SPIB_HUMAN.H11MO.0.A	0.00189194	IRF8_HUMAN.H11MO.0.B	0.00189194	IRF8_MOUSE.H11MO.0.A	0.00189194
pattern_26	MEF2D_MOUSE.H11MO.0.A	4.90038e-05	MEF2D_HUMAN.H11MO.0.A	4.90038e-05	MEF2A_MOUSE.H11MO.0.A	4.90038e-05
pattern_27	IRF2_MA0051.1	0.166412	STAT2_HUMAN.H11MO.0.A	0.166412	STAT2_MOUSE.H11MO.0.A	0.166412
pattern_28	ZNF41_HUMAN.H11MO.0.C	0.367267	NFAC1_HUMAN.H11MO.0.B	0.367267	PRDM6_HUMAN.H11MO.0.C	0.367267
pattern_29	Myod1_MA0499.1	0.79673	LYL1_HUMAN.H11MO.0.A	0.79673	LYL1_MOUSE.H11MO.0.A	0.79673
