Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	0.00289734	Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer	0.00289734	Bach1(bZIP)/K562-Bach1-ChIP-Seq(GSE31477)/Homer	0.00289734
pattern_1	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	3.29924e-12	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	3.7789e-09	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.0259312
pattern_2	Sp1(Zf)/Promoter/Homer	1.32305e-07	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	6.32896e-06	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	6.13029e-05
pattern_3	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	5.72252e-07	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	1.93678e-06	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	0.00110493
pattern_4	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	1.85909e-05	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	4.62263e-05	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	5.57091e-05
pattern_5	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	0.000247882	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	0.000247882	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	0.000444223
pattern_6	Sp1(Zf)/Promoter/Homer	0.688586	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	0.688586	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	0.688586
pattern_7	Tcf21(bHLH)/ArterySmoothMuscle-Tcf21-ChIP-Seq(GSE61369)/Homer	0.000877364	MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer	0.00362782	Myf5(bHLH)/GM-Myf5-ChIP-Seq(GSE24852)/Homer	0.00679962
pattern_8	NRF(NRF)/Promoter/Homer	4.66688e-05	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	0.000120918	bHLHE40(bHLH)/HepG2-BHLHE40-ChIP-Seq(GSE31477)/Homer	1.0
pattern_9	NFY(CCAAT)/Promoter/Homer	1.27703e-06	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.357072	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.550122
pattern_10	c-Jun-CRE(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	8.30715e-05	JunD(bZIP)/K562-JunD-ChIP-Seq/Homer	8.30715e-05	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	8.30715e-05
pattern_11	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.00276844	FOXK1(Forkhead)/HEK293-FOXK1-ChIP-Seq(GSE51673)/Homer	0.0150427	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	0.0150427
pattern_12	ZBTB18(Zf)/HEK293-ZBTB18.GFP-ChIP-Seq(GSE58341)/Homer	1.36249e-05	Tcf21(bHLH)/ArterySmoothMuscle-Tcf21-ChIP-Seq(GSE61369)/Homer	0.0180387	Twist2(bHLH)/Myoblast-Twist2.Ty1-ChIP-Seq(GSE127998)/Homer	0.0265445
