Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	Sp1(Zf)/Promoter/Homer	1.37371e-06	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	6.43561e-05	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	0.000644607
pattern_1	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	5.65453e-10	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	1.37246e-09	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.00378094
pattern_2	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	5.39618e-07	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	4.84565e-06	Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)/Homer	0.000136532
pattern_3	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	1.46868e-07	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	8.74769e-07	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	4.16443e-05
pattern_4	Tcf12(bHLH)/GM12878-Tcf12-ChIP-Seq(GSE32465)/Homer	0.00152537	MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)/Homer	0.00202795	E2A(bHLH)/proBcell-E2A-ChIP-Seq(GSE21978)/Homer	0.00202795
pattern_5	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	2.37092e-05	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	7.10247e-05	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	7.64107e-05
pattern_6	Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer	0.00344918	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	0.00412389	Bach1(bZIP)/K562-Bach1-ChIP-Seq(GSE31477)/Homer	0.00412389
pattern_7	NRF(NRF)/Promoter/Homer	0.00010322	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	0.000723419	ZNF519(Zf)/HEK293-ZNF519.GFP-ChIP-Seq(GSE58341)/Homer	0.579579
pattern_8	Sp1(Zf)/Promoter/Homer	0.24894	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	0.456357	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	0.487245
pattern_9	NFY(CCAAT)/Promoter/Homer	8.52204e-07	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.294184	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.364774
