Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF12_HUMAN.H11MO.0.C	9.20228e-06	SP3_HUMAN.H11MO.0.B	9.50712e-06	SP1_HUMAN.H11MO.0.A	1.99383e-05
pattern_1	CTCF_HUMAN.H11MO.0.A	1.27104e-10	CTCFL_HUMAN.H11MO.0.A	1.75364e-05	ZIC3_HUMAN.H11MO.0.B	0.0165445
pattern_2	ETS1_HUMAN.H11MO.0.A	2.67993e-06	ERG_HUMAN.H11MO.0.A	7.8891e-05	EHF_HUMAN.H11MO.0.B	0.000108847
pattern_3	NANOG_HUMAN.H11MO.0.A	2.08417e-08	PO5F1_HUMAN.H11MO.0.A	2.08417e-08	PO3F1_HUMAN.H11MO.0.C	0.000313491
pattern_4	BHA15_HUMAN.H11MO.0.B	0.000567091	MYOG_HUMAN.H11MO.0.B	0.00209579	MYOD1_HUMAN.H11MO.0.A	0.00209579
pattern_5	TEAD4_HUMAN.H11MO.0.A	1.28984e-06	TEAD1_HUMAN.H11MO.0.A	0.000125773	REL_HUMAN.H11MO.0.B	0.895718
pattern_6	FOS_HUMAN.H11MO.0.A	0.000470226	JUNB_HUMAN.H11MO.0.A	0.000470226	JUND_HUMAN.H11MO.0.A	0.000470226
pattern_7	NRF1_HUMAN.H11MO.0.A	0.00789576	HEN1_HUMAN.H11MO.0.C	1.0	ASCL1_HUMAN.H11MO.0.A	1.0
pattern_8	SP2_HUMAN.H11MO.0.A	5.63546e-05	SP3_HUMAN.H11MO.0.B	0.000282216	SP1_HUMAN.H11MO.0.A	0.000347276
pattern_9	NFYB_HUMAN.H11MO.0.A	8.5835e-10	NFYC_HUMAN.H11MO.0.A	5.59671e-06	NFYA_HUMAN.H11MO.0.A	1.10001e-05
pattern_10	SOX3_HUMAN.H11MO.0.B	0.000513392	SOX4_HUMAN.H11MO.0.B	0.000765704	SOX2_HUMAN.H11MO.0.A	0.000765704
pattern_11	CTCFL_HUMAN.H11MO.0.A	4.69619e-07	CTCF_HUMAN.H11MO.0.A	1.54005e-05	SNAI1_HUMAN.H11MO.0.C	0.0839476
pattern_12	NANOG_HUMAN.H11MO.0.A	2.7123e-10	PO5F1_HUMAN.H11MO.0.A	4.71286e-10	LEF1_HUMAN.H11MO.0.A	0.0015266
pattern_13	KLF4_HUMAN.H11MO.0.A	0.00124229	KLF5_HUMAN.H11MO.0.A	0.00471033	KLF9_HUMAN.H11MO.0.C	0.0394507
pattern_14	PRDM6_HUMAN.H11MO.0.C	0.00119455	ANDR_HUMAN.H11MO.0.A	0.00986137	FOXJ3_HUMAN.H11MO.0.A	0.0144738
pattern_15	ATF2_HUMAN.H11MO.0.B	0.00314884	ATF1_HUMAN.H11MO.0.B	0.00314884	ATF3_HUMAN.H11MO.0.A	0.00314884
pattern_16	ZN143_HUMAN.H11MO.0.A	0.112997	ZNF76_HUMAN.H11MO.0.C	0.112997	THA11_HUMAN.H11MO.0.B	0.171503
pattern_17	RFX2_HUMAN.H11MO.0.A	2.61782e-05	RFX1_HUMAN.H11MO.0.B	2.61782e-05	RFX3_HUMAN.H11MO.0.B	2.61782e-05
pattern_18	RUNX1_HUMAN.H11MO.0.A	0.000170576	RUNX3_HUMAN.H11MO.0.A	0.000395699	RUNX2_HUMAN.H11MO.0.A	0.000395699
pattern_19	MYOG_HUMAN.H11MO.0.B	0.506808	ZBTB6_HUMAN.H11MO.0.C	0.506808	MYOD1_HUMAN.H11MO.0.A	0.506808
pattern_20	ZN143_HUMAN.H11MO.0.A	8.42839e-22	THA11_HUMAN.H11MO.0.B	1.65283e-20	ZNF76_HUMAN.H11MO.0.C	3.09835e-20
pattern_21	REST_HUMAN.H11MO.0.A	4.14258e-06	RELB_HUMAN.H11MO.0.C	0.355511	TGIF1_HUMAN.H11MO.0.A	0.637709
pattern_22	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0		
pattern_23	SIX2_HUMAN.H11MO.0.A	0.00877675	SIX1_HUMAN.H11MO.0.A	0.328854	RUNX1_HUMAN.H11MO.0.A	0.395263
pattern_24	REST_HUMAN.H11MO.0.A	5.59756e-08	RUNX2_HUMAN.H11MO.0.A	1.0	ZN335_HUMAN.H11MO.0.A	1.0
pattern_25	REST_HUMAN.H11MO.0.A	5.31451e-17	ZN335_HUMAN.H11MO.0.A	0.630962	RUNX2_HUMAN.H11MO.0.A	0.735309
pattern_26	KAISO_HUMAN.H11MO.0.A	1.83505e-05	CEBPE_HUMAN.H11MO.0.A	1.0	TFE3_HUMAN.H11MO.0.B	1.0
pattern_27	RUNX3_HUMAN.H11MO.0.A	0.00292071	RUNX1_HUMAN.H11MO.0.A	0.00292071	RUNX2_HUMAN.H11MO.0.A	0.00931569
pattern_28	RUNX1_HUMAN.H11MO.0.A	0.00320132	PEBB_HUMAN.H11MO.0.C	0.0120316	RUNX3_HUMAN.H11MO.0.A	0.0120316
