Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF12_HUMAN.H11MO.0.C	4.32044e-06	SP3_HUMAN.H11MO.0.B	4.32044e-06	SP3_MOUSE.H11MO.0.B	4.32044e-06
pattern_1	CTCF_MA0139.1	5.97659e-11	CTCF_HUMAN.H11MO.0.A	2.67807e-10	CTCF_MOUSE.H11MO.0.A	2.67807e-10
pattern_2	ETS1_HUMAN.H11MO.0.A	2.90815e-05	ETS1_MOUSE.H11MO.0.A	3.64524e-05	ERG_MOUSE.H11MO.0.A	8.80675e-05
pattern_3	PO5F1_MOUSE.H11MO.0.A	3.23561e-07	NANOG_HUMAN.H11MO.0.A	3.23561e-07	PO5F1_HUMAN.H11MO.0.A	4.68749e-07
pattern_4	BHA15_HUMAN.H11MO.0.B	0.000936912	BHA15_MOUSE.H11MO.0.A	0.000936912	Ascl2.mouse_bHLH_1	0.00119938
pattern_5	TEAD4_MOUSE.H11MO.0.A	4.25806e-06	TEAD4_HUMAN.H11MO.0.A	2.83998e-05	TEAD1_HUMAN.H11MO.0.A	0.000682883
pattern_6	ATF3_MOUSE.H11MO.0.A	0.00144985	FOS_HUMAN.H11MO.0.A	0.00144985	JUN_MOUSE.H11MO.0.A	0.00144985
pattern_7	NRF1_MA0506.1	0.00240854	NRF1_MOUSE.H11MO.0.A	0.00259855	NRF1_HUMAN.H11MO.0.A	0.00264594
pattern_8	SP2_HUMAN.H11MO.0.A	1.69672e-05	SP2_MOUSE.H11MO.0.B	1.69672e-05	SP3_HUMAN.H11MO.0.B	0.000122349
pattern_9	NFYB_HUMAN.H11MO.0.A	8.06184e-09	NFYB_MOUSE.H11MO.0.A	8.06184e-09	NFYC_MOUSE.H11MO.0.B	7.74954e-06
pattern_10	Sox3_MA0514.1	0.000682705	SOX3_HUMAN.H11MO.0.B	0.00361059	SOX4_HUMAN.H11MO.0.B	0.00361059
pattern_11	CTCFL_MOUSE.H11MO.0.A	9.14865e-08	CTCFL_HUMAN.H11MO.0.A	5.64184e-07	CTCF_MOUSE.H11MO.0.A	1.89687e-06
pattern_12	SOX2_MOUSE.H11MO.0.A	2.21021e-12	NANOG_MOUSE.H11MO.0.A	1.04743e-10	NANOG_HUMAN.H11MO.0.A	3.67588e-10
pattern_13	Klf1_MA0493.1	9.90464e-05	KLF9_MA1107.1	0.000304147	KLF4_HUMAN.H11MO.0.A	0.00139582
pattern_14	PRDM6_HUMAN.H11MO.0.C	0.0407556	ZNF384_MA1125.1	0.0563242	ANDR_HUMAN.H11MO.0.A	0.172421
pattern_15	CREB1_MA0018.3	0.00011611	ATF1_MOUSE.H11MO.0.B	0.000521124	CREB3_bZIP_1	0.00173809
pattern_16	ZN143_MOUSE.H11MO.0.A	0.256045	RBPJ_MA1116.1	0.256045	ZN143_HUMAN.H11MO.0.A	0.256045
pattern_17	RFX2_MOUSE.H11MO.0.A	1.61582e-05	Rfx1_MA0509.1	2.03379e-05	RFX3_MOUSE.H11MO.0.C	3.34709e-05
pattern_18	RUNX1_HUMAN.H11MO.0.A	0.00164691	RUNX1_MA0002.2	0.00356446	RUNX3_HUMAN.H11MO.0.A	0.00380982
pattern_19	MYOD1_MOUSE.H11MO.0.A	1.0	MYOG_HUMAN.H11MO.0.B	1.0	MYOG_MOUSE.H11MO.0.A	1.0
pattern_20	ZN143_HUMAN.H11MO.0.A	5.99191e-24	ZN143_MOUSE.H11MO.0.A	5.19559e-20	THA11_HUMAN.H11MO.0.B	6.38193e-20
pattern_21	REST_HUMAN.H11MO.0.A	8.78717e-06	REST_MOUSE.H11MO.0.A	9.30693e-06	REST_MA0138.2	9.02095e-05
pattern_22	RREB1_MA0073.1	1.0				
pattern_23	SIX1_MA1118.1	0.0573254	SIX2_HUMAN.H11MO.0.A	0.0573254	SIX4_MOUSE.H11MO.0.C	0.464867
pattern_24	REST_MA0138.2	1.15936e-09	REST_HUMAN.H11MO.0.A	7.18449e-08	REST_MOUSE.H11MO.0.A	9.16394e-08
pattern_25	REST_HUMAN.H11MO.0.A	2.67785e-16	REST_MOUSE.H11MO.0.A	1.52978e-15	REST_MA0138.2	4.00008e-14
pattern_26	KAISO_HUMAN.H11MO.0.A	6.26559e-05	KAISO_MOUSE.H11MO.0.B	6.26559e-05	ZBTB33_MA0527.1	0.000161238
pattern_27	RUNX3_MOUSE.H11MO.0.A	0.0012015	RUNX1_MA0002.2	0.00615591	RUNX2_MOUSE.H11MO.0.A	0.00966205
pattern_28	RUNX1_HUMAN.H11MO.0.A	0.018031	RUNX1_MOUSE.H11MO.0.A	0.018031	RUNX2_MOUSE.H11MO.0.A	0.018031
