Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	BATF_HUMAN.H11MO.0.A	0.0018891	FOSB_HUMAN.H11MO.0.A	0.0018891	FOSL2_HUMAN.H11MO.0.A	0.0018891
pattern_1	CTCF_HUMAN.H11MO.0.A	1.51971e-11	CTCFL_HUMAN.H11MO.0.A	2.39913e-06	ZIC3_HUMAN.H11MO.0.B	0.120321
pattern_2	SP2_HUMAN.H11MO.0.A	2.74596e-12	SP3_HUMAN.H11MO.0.B	3.02901e-12	KLF3_HUMAN.H11MO.0.B	6.51413e-09
pattern_3	TFAP4_HUMAN.H11MO.0.A	0.00275487	BHA15_HUMAN.H11MO.0.B	0.00275487	MYOG_HUMAN.H11MO.0.B	0.00275487
pattern_4	TEAD4_HUMAN.H11MO.0.A	9.75255e-06	TEAD1_HUMAN.H11MO.0.A	0.000327935	REL_HUMAN.H11MO.0.B	0.860323
pattern_5	ETV1_HUMAN.H11MO.0.A	2.08959e-05	ELF1_HUMAN.H11MO.0.A	2.08959e-05	ETS1_HUMAN.H11MO.0.A	3.08155e-05
pattern_6	FOXK1_HUMAN.H11MO.0.A	0.00336501	FOXA3_HUMAN.H11MO.0.B	0.00427879	FOXA1_HUMAN.H11MO.0.A	0.00427879
pattern_7	NRF1_HUMAN.H11MO.0.A	0.00112851	ASCL1_HUMAN.H11MO.0.A	1.0	HEN1_HUMAN.H11MO.0.C	1.0
pattern_8	NFYB_HUMAN.H11MO.0.A	1.55465e-07	NFYC_HUMAN.H11MO.0.A	5.85653e-06	NFYA_HUMAN.H11MO.0.A	7.15017e-06
pattern_9	ATF2_HUMAN.H11MO.0.B	0.000517807	CREB1_HUMAN.H11MO.0.A	0.000620968	ATF1_HUMAN.H11MO.0.B	0.00125413
pattern_10	RUNX3_HUMAN.H11MO.0.A	8.18267e-06	RUNX1_HUMAN.H11MO.0.A	3.01379e-05	RUNX2_HUMAN.H11MO.0.A	5.02298e-05
pattern_11	CEBPB_HUMAN.H11MO.0.A	2.74147e-05	CEBPA_HUMAN.H11MO.0.A	2.85396e-05	CEBPD_HUMAN.H11MO.0.C	5.51892e-05
pattern_12	ZBT18_HUMAN.H11MO.0.C	0.0120262	TWST1_HUMAN.H11MO.0.A	0.0571454	TFAP4_HUMAN.H11MO.0.A	0.0571454
pattern_13	WT1_HUMAN.H11MO.0.C	0.000189532	ZN341_HUMAN.H11MO.0.C	0.000189532	SP3_HUMAN.H11MO.0.B	0.000259863
pattern_14	PRDM6_HUMAN.H11MO.0.C	0.000943321	ANDR_HUMAN.H11MO.0.A	0.0105106	FOXJ3_HUMAN.H11MO.0.A	0.0196773
pattern_15	WT1_HUMAN.H11MO.0.C	9.32408e-09	VEZF1_HUMAN.H11MO.0.C	4.92726e-08	ZN467_HUMAN.H11MO.0.C	5.59643e-07
pattern_16	PRDM1_HUMAN.H11MO.0.A	2.26403e-08	IRF1_HUMAN.H11MO.0.A	9.10848e-06	IRF2_HUMAN.H11MO.0.A	2.38437e-05
pattern_17	TAF1_HUMAN.H11MO.0.A	5.47829e-06	TYY1_HUMAN.H11MO.0.A	0.0183929	THAP1_HUMAN.H11MO.0.C	0.0676351
pattern_18	RFX1_HUMAN.H11MO.0.B	3.28525e-06	RFX2_HUMAN.H11MO.0.A	3.28525e-06	RFX3_HUMAN.H11MO.0.B	5.00057e-05
pattern_19	IRF3_HUMAN.H11MO.0.B	0.0339762	STAT2_HUMAN.H11MO.0.A	0.0463395	ETS2_HUMAN.H11MO.0.B	0.0576448
pattern_20	SP2_HUMAN.H11MO.0.A	0.00231629	PATZ1_HUMAN.H11MO.0.C	0.00566313	SP1_HUMAN.H11MO.0.A	0.00572324
pattern_21	ZNF76_HUMAN.H11MO.0.C	2.10293e-22	ZN143_HUMAN.H11MO.0.A	1.31805e-21	THA11_HUMAN.H11MO.0.B	8.90669e-18
pattern_22	ZN143_HUMAN.H11MO.0.A	0.000292087	ZNF76_HUMAN.H11MO.0.C	0.000292087	THA11_HUMAN.H11MO.0.B	0.00108885
pattern_23	ZN816_HUMAN.H11MO.0.C	0.647414	ZBTB6_HUMAN.H11MO.0.C	0.647414	MYOD1_HUMAN.H11MO.0.A	0.647414
pattern_24	PATZ1_HUMAN.H11MO.0.C	6.1861e-05	MAZ_HUMAN.H11MO.0.A	6.1861e-05	ZN467_HUMAN.H11MO.0.C	6.1861e-05
pattern_25	VEZF1_HUMAN.H11MO.0.C	1.10878e-06	MAZ_HUMAN.H11MO.0.A	2.25791e-06	ZN467_HUMAN.H11MO.0.C	4.25338e-06
pattern_26	SP2_HUMAN.H11MO.0.A	1.19756e-06	SP3_HUMAN.H11MO.0.B	1.26535e-06	WT1_HUMAN.H11MO.0.C	4.89568e-06
pattern_27	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0		
pattern_28	REST_HUMAN.H11MO.0.A	3.25877e-11	ZBTB6_HUMAN.H11MO.0.C	0.130148	ZN335_HUMAN.H11MO.0.A	0.533925
pattern_29	ZN341_HUMAN.H11MO.0.C	1.00052e-05	SP2_HUMAN.H11MO.0.A	1.00052e-05	SP3_HUMAN.H11MO.0.B	0.000104186
pattern_30	EGR2_HUMAN.H11MO.0.A	0.800498	EGR1_HUMAN.H11MO.0.A	0.800498	KLF5_HUMAN.H11MO.0.A	0.874185
