Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	3.15724e-12	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	6.0405e-10	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.0189769
pattern_1	Sp1(Zf)/Promoter/Homer	1.17954e-07	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	1.44304e-05	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	5.84517e-05
pattern_2	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	7.22392e-07	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	7.19855e-06	Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)/Homer	0.00131119
pattern_3	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	4.05294e-10	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	1.18185e-06	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	0.00127814
pattern_4	Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer	0.00242553	Bach1(bZIP)/K562-Bach1-ChIP-Seq(GSE31477)/Homer	0.00474186	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	0.00474186
pattern_5	Zfp281(Zf)/ES-Zfp281-ChIP-Seq(GSE81042)/Homer	0.0558	ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer	0.0981707	Znf263(Zf)/K562-Znf263-ChIP-Seq(GSE31477)/Homer	0.0981707
pattern_6	Tcf21(bHLH)/ArterySmoothMuscle-Tcf21-ChIP-Seq(GSE61369)/Homer	0.00185982	Atoh1(bHLH)/Cerebellum-Atoh1-ChIP-Seq(GSE22111)/Homer	0.00626949	Twist2(bHLH)/Myoblast-Twist2.Ty1-ChIP-Seq(GSE127998)/Homer	0.00829018
pattern_7	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	4.17771e-05	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	0.000125522	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	0.000473738
pattern_8	NRF(NRF)/Promoter/Homer	8.20204e-07	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	8.20204e-07	bHLHE40(bHLH)/HepG2-BHLHE40-ChIP-Seq(GSE31477)/Homer	1.0
pattern_9	NFY(CCAAT)/Promoter/Homer	8.62436e-05	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.495615	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.495615
pattern_10	Sp1(Zf)/Promoter/Homer	1.0	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	1.0	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer	1.0
pattern_11	FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer	0.23754	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	1.0		
pattern_12	Klf4(Zf)/mES-Klf4-ChIP-Seq(GSE11431)/Homer	3.48592e-06	EKLF(Zf)/Erythrocyte-Klf1-ChIP-Seq(GSE20478)/Homer	1.05091e-05	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	0.00247683
pattern_13	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	0.000119521	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	0.00198735	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	0.00223437
pattern_14	CRE(bZIP)/Promoter/Homer	8.63646e-05	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000444565	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	0.00053081
pattern_15	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	7.03718e-06	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	7.03718e-06	X-box(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	5.98465e-05
pattern_16	REST-NRSF(Zf)/Jurkat-NRSF-ChIP-Seq/Homer	6.37905e-12	Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)/Homer	0.999997	AR-halfsite(NR)/LNCaP-AR-ChIP-Seq(GSE27824)/Homer	0.999997
pattern_17	Egr1(Zf)/K562-Egr1-ChIP-Seq(GSE32465)/Homer	1.0	Egr2(Zf)/Thymocytes-Egr2-ChIP-Seq(GSE34254)/Homer	1.0	KLF10(Zf)/HEK293-KLF10.GFP-ChIP-Seq(GSE58341)/Homer	1.0
pattern_18	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	1.86172e-14	GFY-Staf(?,Zf)/Promoter/Homer	1.50828e-13	GFY(?)/Promoter/Homer	6.93263e-07
pattern_19	EBF1(EBF)/Near-E2A-ChIP-Seq(GSE21512)/Homer	0.00864802	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	0.00864802	GFY-Staf(?,Zf)/Promoter/Homer	0.0116613
