Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_HUMAN.H11MO.0.A	4.117e-12	CTCFL_HUMAN.H11MO.0.A	9.04267e-07	ZIC3_HUMAN.H11MO.0.B	0.0781735
pattern_1	SP3_HUMAN.H11MO.0.B	5.89495e-13	SP2_HUMAN.H11MO.0.A	1.03656e-11	KLF3_HUMAN.H11MO.0.B	1.19949e-09
pattern_2	ETS1_HUMAN.H11MO.0.A	4.45132e-05	ERG_HUMAN.H11MO.0.A	0.000167547	EHF_HUMAN.H11MO.0.B	0.000313927
pattern_3	NANOG_HUMAN.H11MO.0.A	1.6536e-08	PO5F1_HUMAN.H11MO.0.A	4.36055e-08	PO3F1_HUMAN.H11MO.0.C	0.000628465
pattern_4	FOS_HUMAN.H11MO.0.A	0.000503104	JUNB_HUMAN.H11MO.0.A	0.000503104	JUND_HUMAN.H11MO.0.A	0.000503104
pattern_5	WT1_HUMAN.H11MO.0.C	5.82601e-07	VEZF1_HUMAN.H11MO.0.C	2.37741e-05	ZN467_HUMAN.H11MO.0.C	0.00011591
pattern_6	PTF1A_HUMAN.H11MO.0.B	0.000715792	BHA15_HUMAN.H11MO.0.B	0.000897231	HTF4_HUMAN.H11MO.0.A	0.0130234
pattern_7	TEAD4_HUMAN.H11MO.0.A	9.01486e-06	TEAD1_HUMAN.H11MO.0.A	0.000317581	P63_HUMAN.H11MO.0.A	1.0
pattern_8	NRF1_HUMAN.H11MO.0.A	0.000322962	MXI1_HUMAN.H11MO.0.A	0.862999	USF2_HUMAN.H11MO.0.A	1.0
pattern_9	NFYB_HUMAN.H11MO.0.A	1.53896e-11	NFYC_HUMAN.H11MO.0.A	3.26636e-07	NFYA_HUMAN.H11MO.0.A	2.16902e-06
pattern_10	SP2_HUMAN.H11MO.0.A	0.000531283	SP1_HUMAN.H11MO.0.A	0.0016132	SP3_HUMAN.H11MO.0.B	0.00212659
pattern_11	PRDM6_HUMAN.H11MO.0.C	0.000580472	NFAC1_HUMAN.H11MO.0.B	0.0169223	ANDR_HUMAN.H11MO.0.A	0.018307
pattern_12	KLF4_HUMAN.H11MO.0.A	0.0102586	KLF5_HUMAN.H11MO.0.A	0.0196968	KLF1_HUMAN.H11MO.0.A	0.195859
pattern_13	RUNX1_HUMAN.H11MO.0.A	0.000276679	RUNX3_HUMAN.H11MO.0.A	0.000520298	RUNX2_HUMAN.H11MO.0.A	0.000809351
pattern_14	ATF2_HUMAN.H11MO.0.B	0.00300664	ATF3_HUMAN.H11MO.0.A	0.00300664	ATF1_HUMAN.H11MO.0.B	0.00363455
pattern_15	RFX2_HUMAN.H11MO.0.A	3.17357e-05	RFX1_HUMAN.H11MO.0.B	3.17357e-05	RFX3_HUMAN.H11MO.0.B	8.12897e-05
pattern_16	REST_HUMAN.H11MO.0.A	6.79616e-11	ZN335_HUMAN.H11MO.0.A	0.8736	TGIF1_HUMAN.H11MO.0.A	0.8736
pattern_17	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0	KLF5_HUMAN.H11MO.0.A	1.0
pattern_18	THA11_HUMAN.H11MO.0.B	1.97851e-20	ZN143_HUMAN.H11MO.0.A	7.9423e-19	ZNF76_HUMAN.H11MO.0.C	9.98999e-16
pattern_19	THA11_HUMAN.H11MO.0.B	0.0234105	ZN143_HUMAN.H11MO.0.A	0.029604	COE1_HUMAN.H11MO.0.A	0.0631893
