Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF_MA0139.1	4.24939e-10	CTCFL_HUMAN.H11MO.0.A	4.58976e-10	CTCF_HUMAN.H11MO.0.A	4.58976e-10
pattern_1	SP2_MA0516.1	3.37127e-09	SP3_HUMAN.H11MO.0.B	3.37127e-09	SP3_MOUSE.H11MO.0.B	3.37127e-09
pattern_2	PO5F1_HUMAN.H11MO.0.A	3.7839e-09	NANOG_HUMAN.H11MO.0.A	1.54562e-08	PO5F1_MOUSE.H11MO.0.A	1.54562e-08
pattern_3	NANOG_MOUSE.H11MO.0.A	3.59553e-12	SOX2_MOUSE.H11MO.0.A	9.94811e-12	NANOG_HUMAN.H11MO.0.A	6.07998e-10
pattern_4	TEAD4_MOUSE.H11MO.0.A	2.98768e-05	TEAD4_HUMAN.H11MO.0.A	0.000137611	TEAD3_TEA_1	0.00182741
pattern_5	NFYB_HUMAN.H11MO.0.A	2.3043e-12	NFYB_MOUSE.H11MO.0.A	2.3043e-12	NFYC_HUMAN.H11MO.0.A	1.65589e-08
pattern_6	NRF1_MOUSE.H11MO.0.A	2.88948e-06	NRF1_HUMAN.H11MO.0.A	2.88948e-06	NRF1_MA0506.1	2.02707e-05
pattern_7	ELK4_MA0076.2	8.15001e-08	ETV1_HUMAN.H11MO.0.A	3.36414e-06	Gabpa_MA0062.2	3.36414e-06
pattern_8	ZIC3_HUMAN.H11MO.0.B	2.44416e-08	ZIC3_MOUSE.H11MO.0.A	2.44416e-08	ZIC2_MOUSE.H11MO.0.C	9.13023e-05
pattern_9	JUN_MOUSE.H11MO.0.A	1.9103e-06	JUND_HUMAN.H11MO.0.A	1.9103e-06	JUND_MOUSE.H11MO.0.A	1.9103e-06
pattern_10	SIX2_MOUSE.H11MO.0.A	5.64621e-11	SIX1_HUMAN.H11MO.0.A	5.64621e-11	SIX2_HUMAN.H11MO.0.A	3.77136e-08
pattern_11	ZN143_MOUSE.H11MO.0.A	1.95944e-20	ZN143_HUMAN.H11MO.0.A	6.34344e-20	ZNF76_HUMAN.H11MO.0.C	2.2874e-17
pattern_12	RFX2_MOUSE.H11MO.0.A	3.14632e-07	Rfx1_MA0509.1	5.85206e-07	RFX3_MOUSE.H11MO.0.C	1.88987e-06
pattern_13	CREB1_MA0018.3	0.000176051	FOSB+JUN_MA1127.1	0.000383811	FOSL2+JUN_MA1131.1	0.000383811
pattern_14	REST_HUMAN.H11MO.0.A	8.29735e-23	REST_MOUSE.H11MO.0.A	4.52386e-20	REST_MA0138.2	1.50939e-19
pattern_15	USF2_HUMAN.H11MO.0.A	1.81486e-06	USF2_MOUSE.H11MO.0.A	1.81486e-06	BHLHE41_MA0636.1	6.08585e-05
pattern_16	GRHL1_CP2_1	1.22439e-05	GRHL2_MOUSE.H11MO.0.A	8.79423e-05	TFCP2_CP2_1	9.94583e-05
pattern_17	KAISO_HUMAN.H11MO.0.A	2.60283e-06	KAISO_MOUSE.H11MO.0.B	2.60283e-06	ZBTB33_MA0527.1	2.60283e-06
pattern_18	TYY1_HUMAN.H11MO.0.A	1.37889e-06	TYY1_MOUSE.H11MO.0.A	2.71268e-06	YY1_MA0095.2	4.96891e-06
pattern_19	POU2F1_POU_2	2.42163e-05	PO3F1_MOUSE.H11MO.0.C	2.42163e-05	PO3F2_MOUSE.H11MO.0.A	2.42163e-05
pattern_20	PO2F2_HUMAN.H11MO.0.A	0.788957	PO2F2_MOUSE.H11MO.0.B	0.788957	POU5F1_MA1115.1	0.788957
pattern_21	ZNF524_C2H2_2	0.174458	SMCA5_MOUSE.H11MO.0.C	1.0	ESRRA_nuclearreceptor_6	1.0
