Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCFL_HUMAN.H11MO.0.A	7.24809e-10	CTCF_HUMAN.H11MO.0.A	1.9921e-09	SNAI1_HUMAN.H11MO.0.C	0.301727
pattern_1	SP3_HUMAN.H11MO.0.B	7.89798e-09	SP2_HUMAN.H11MO.0.A	1.55818e-08	KLF3_HUMAN.H11MO.0.B	6.51734e-07
pattern_2	PO5F1_HUMAN.H11MO.0.A	1.86846e-10	NANOG_HUMAN.H11MO.0.A	5.72785e-10	LEF1_HUMAN.H11MO.0.A	0.00107217
pattern_3	NANOG_HUMAN.H11MO.0.A	3.23572e-10	PO5F1_HUMAN.H11MO.0.A	1.877e-09	LEF1_HUMAN.H11MO.0.A	0.00182676
pattern_4	TEAD4_HUMAN.H11MO.0.A	2.15388e-05	TEAD1_HUMAN.H11MO.0.A	0.0007524	P63_HUMAN.H11MO.0.A	0.972001
pattern_5	NFYB_HUMAN.H11MO.0.A	2.53194e-12	NFYC_HUMAN.H11MO.0.A	1.63634e-08	NFYA_HUMAN.H11MO.0.A	3.12556e-07
pattern_6	NRF1_HUMAN.H11MO.0.A	7.28433e-06	ASCL1_HUMAN.H11MO.0.A	1.0		
pattern_7	ELK4_HUMAN.H11MO.0.A	3.14761e-06	ETV1_HUMAN.H11MO.0.A	3.17653e-06	ELF2_HUMAN.H11MO.0.C	1.13994e-05
pattern_8	ZIC3_HUMAN.H11MO.0.B	7.82895e-09	TFAP4_HUMAN.H11MO.0.A	0.201443	ZKSC1_HUMAN.H11MO.0.B	0.55477
pattern_9	JUND_HUMAN.H11MO.0.A	1.53378e-06	JUN_HUMAN.H11MO.0.A	1.53378e-06	FOSL2_HUMAN.H11MO.0.A	5.32753e-06
pattern_10	SIX1_HUMAN.H11MO.0.A	6.5592e-12	SIX2_HUMAN.H11MO.0.A	5.10073e-09	RXRB_HUMAN.H11MO.0.C	0.17843
pattern_11	ZN143_HUMAN.H11MO.0.A	2.7889e-20	ZNF76_HUMAN.H11MO.0.C	1.36272e-17	THA11_HUMAN.H11MO.0.B	1.55562e-17
pattern_12	RFX2_HUMAN.H11MO.0.A	3.1865e-06	RFX1_HUMAN.H11MO.0.B	3.47612e-06	RFX3_HUMAN.H11MO.0.B	3.48199e-05
pattern_13	ATF2_HUMAN.H11MO.0.B	0.000623585	USF2_HUMAN.H11MO.0.A	0.000623585	ATF1_HUMAN.H11MO.0.B	0.000623585
pattern_14	REST_HUMAN.H11MO.0.A	5.11859e-24	ZN335_HUMAN.H11MO.0.A	0.983922	CLOCK_HUMAN.H11MO.0.C	1.0
pattern_15	USF2_HUMAN.H11MO.0.A	7.20316e-07	MITF_HUMAN.H11MO.0.A	3.95881e-05	USF1_HUMAN.H11MO.0.A	6.45441e-05
pattern_16	GRHL2_HUMAN.H11MO.0.A	0.000302216	AIRE_HUMAN.H11MO.0.C	0.219283	ZN140_HUMAN.H11MO.0.C	1.0
pattern_17	KAISO_HUMAN.H11MO.0.A	8.19918e-07	COE1_HUMAN.H11MO.0.A	1.0	ZN121_HUMAN.H11MO.0.C	1.0
pattern_18	TYY1_HUMAN.H11MO.0.A	8.93055e-08	TAF1_HUMAN.H11MO.0.A	2.90971e-05	ZFP42_HUMAN.H11MO.0.A	0.00312569
pattern_19	PO3F2_HUMAN.H11MO.0.A	7.19076e-05	PIT1_HUMAN.H11MO.0.C	0.0330907	PO2F2_HUMAN.H11MO.0.A	0.44149
pattern_20	PO2F2_HUMAN.H11MO.0.A	0.29571	SRF_HUMAN.H11MO.0.A	0.29571	NRF1_HUMAN.H11MO.0.A	1.0
pattern_21	SP2_HUMAN.H11MO.0.A	1.0	ZN436_HUMAN.H11MO.0.C	1.0	ZN549_HUMAN.H11MO.0.C	1.0
