Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	KLF3_HUMAN.H11MO.0.B	1.17466e-05	KLF12_HUMAN.H11MO.0.C	3.58304e-05	KLF6_HUMAN.H11MO.0.A	3.58304e-05
pattern_1	CTCF_HUMAN.H11MO.0.A	2.23474e-15	CTCFL_HUMAN.H11MO.0.A	6.04681e-08	ZIC3_HUMAN.H11MO.0.B	0.128176
pattern_2	JUN_HUMAN.H11MO.0.A	2.38956e-05	FOSL2_HUMAN.H11MO.0.A	2.38956e-05	NF2L2_HUMAN.H11MO.0.A	5.62972e-05
pattern_3	PO5F1_HUMAN.H11MO.0.A	4.41291e-09	NANOG_HUMAN.H11MO.0.A	1.18867e-08	PO3F1_HUMAN.H11MO.0.C	0.000180723
pattern_4	SOX4_HUMAN.H11MO.0.B	0.000210784	SOX2_HUMAN.H11MO.0.A	0.000265434	NANOG_HUMAN.H11MO.0.A	0.00530886
pattern_5	MYOG_HUMAN.H11MO.0.B	0.00497374	MYOD1_HUMAN.H11MO.0.A	0.0111519	TFAP4_HUMAN.H11MO.0.A	0.0213797
pattern_6	ETS1_HUMAN.H11MO.0.A	4.46456e-06	EHF_HUMAN.H11MO.0.B	0.000337548	ERG_HUMAN.H11MO.0.A	0.000337548
pattern_7	TEAD4_HUMAN.H11MO.0.A	7.05584e-07	TEAD1_HUMAN.H11MO.0.A	1.41759e-05	REL_HUMAN.H11MO.0.B	0.905435
pattern_8	NRF1_HUMAN.H11MO.0.A	0.000986497	HEN1_HUMAN.H11MO.0.C	1.0		
pattern_9	NFYB_HUMAN.H11MO.0.A	5.46698e-11	NFYC_HUMAN.H11MO.0.A	2.38686e-07	NFYA_HUMAN.H11MO.0.A	2.44387e-06
pattern_10	ATF1_HUMAN.H11MO.0.B	0.00120431	ATF2_HUMAN.H11MO.0.B	0.00120431	CREM_HUMAN.H11MO.0.C	0.00137823
pattern_11	RUNX1_HUMAN.H11MO.0.A	1.84432e-05	RUNX3_HUMAN.H11MO.0.A	0.000131254	RUNX2_HUMAN.H11MO.0.A	0.00048646
pattern_12	SP2_HUMAN.H11MO.0.A	1.51115e-05	SP3_HUMAN.H11MO.0.B	0.000608081	SP1_HUMAN.H11MO.0.A	0.000765325
pattern_13	MBD2_HUMAN.H11MO.0.B	0.0702809	TAF1_HUMAN.H11MO.0.A	0.217303	ZFX_HUMAN.H11MO.0.A	0.322544
pattern_14	ZNF76_HUMAN.H11MO.0.C	1.75407e-20	THA11_HUMAN.H11MO.0.B	2.94367e-19	ZN143_HUMAN.H11MO.0.A	2.94367e-19
pattern_15	PRDM6_HUMAN.H11MO.0.C	0.0029712	ANDR_HUMAN.H11MO.0.A	0.0167192	FOXJ3_HUMAN.H11MO.0.A	0.0296711
pattern_16	RFX2_HUMAN.H11MO.0.A	6.41579e-09	RFX1_HUMAN.H11MO.0.B	5.3482e-07	RFX3_HUMAN.H11MO.0.B	8.46773e-06
pattern_17	ZNF76_HUMAN.H11MO.0.C	0.0711243	ZN143_HUMAN.H11MO.0.A	0.0711243	THA11_HUMAN.H11MO.0.B	0.0711243
pattern_18	ZN563_HUMAN.H11MO.0.C	0.35222	STAT3_HUMAN.H11MO.0.A	0.35222	ZN143_HUMAN.H11MO.0.A	0.35222
pattern_19	SP2_HUMAN.H11MO.0.A	0.0017787	KLF3_HUMAN.H11MO.0.B	0.00510947	SP3_HUMAN.H11MO.0.B	0.00510947
pattern_20	EGR2_HUMAN.H11MO.0.A	1.0	EGR1_HUMAN.H11MO.0.A	1.0		
pattern_21	SP2_HUMAN.H11MO.0.A	8.86052e-07	SP1_HUMAN.H11MO.0.A	6.82747e-06	SP3_HUMAN.H11MO.0.B	2.44985e-05
pattern_22	REST_HUMAN.H11MO.0.A	1.16136e-11	RUNX2_HUMAN.H11MO.0.A	0.88653	ZN335_HUMAN.H11MO.0.A	0.88653
pattern_23	SP2_HUMAN.H11MO.0.A	0.00696144	THAP1_HUMAN.H11MO.0.C	0.00696144	KLF3_HUMAN.H11MO.0.B	0.00696144
