Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	JUN_HUMAN.H11MO.0.A	2.39805e-05	FOSL2_HUMAN.H11MO.0.A	2.39805e-05	FOSB_HUMAN.H11MO.0.A	5.69258e-05
pattern_1	CTCF_HUMAN.H11MO.0.A	3.46548e-15	CTCFL_HUMAN.H11MO.0.A	2.88256e-06	SNAI1_HUMAN.H11MO.0.C	0.552998
pattern_2	FOXK1_HUMAN.H11MO.0.A	0.000677173	FOXA1_HUMAN.H11MO.0.A	0.000902896	FOXA3_HUMAN.H11MO.0.B	0.000902896
pattern_3	SP2_HUMAN.H11MO.0.A	3.02157e-18	SP3_HUMAN.H11MO.0.B	1.39082e-12	KLF3_HUMAN.H11MO.0.B	2.03145e-08
pattern_4	RUNX3_HUMAN.H11MO.0.A	3.68278e-06	RUNX1_HUMAN.H11MO.0.A	1.65549e-05	PEBB_HUMAN.H11MO.0.C	1.65549e-05
pattern_5	ELF1_HUMAN.H11MO.0.A	3.24873e-06	ELF2_HUMAN.H11MO.0.C	1.8572e-05	ELK1_HUMAN.H11MO.0.B	1.8572e-05
pattern_6	NFYB_HUMAN.H11MO.0.A	5.02781e-12	NFYC_HUMAN.H11MO.0.A	7.92116e-07	NFYA_HUMAN.H11MO.0.A	1.6607e-06
pattern_7	NFIC_HUMAN.H11MO.0.A	1.50989e-09	NFIA_HUMAN.H11MO.0.C	2.37065e-06	ZN322_HUMAN.H11MO.0.B	0.112124
pattern_8	TWST1_HUMAN.H11MO.0.A	3.70719e-21	OLIG2_HUMAN.H11MO.0.B	0.0384587	ZN250_HUMAN.H11MO.0.C	0.188962
pattern_9	CEBPB_HUMAN.H11MO.0.A	4.51045e-05	CEBPD_HUMAN.H11MO.0.C	0.00020967	CEBPA_HUMAN.H11MO.0.A	0.00020967
pattern_10	NRF1_HUMAN.H11MO.0.A	1.29858e-05	PAX5_HUMAN.H11MO.0.A	1.0	MXI1_HUMAN.H11MO.0.A	1.0
pattern_11	TEAD4_HUMAN.H11MO.0.A	0.117436	TEAD1_HUMAN.H11MO.0.A	0.142261	NKX61_HUMAN.H11MO.0.B	0.142261
pattern_12	USF2_HUMAN.H11MO.0.A	0.000946103	CREM_HUMAN.H11MO.0.C	0.000946103	ATF1_HUMAN.H11MO.0.B	0.000946103
pattern_13	RFX2_HUMAN.H11MO.0.A	9.60137e-10	RFX1_HUMAN.H11MO.0.B	9.91304e-07	RFX3_HUMAN.H11MO.0.B	9.67541e-06
pattern_14	NFKB1_HUMAN.H11MO.1.B	1.79552e-05	TF65_HUMAN.H11MO.0.A	1.90907e-05	RELB_HUMAN.H11MO.0.C	4.50928e-05
pattern_15	IRF1_HUMAN.H11MO.0.A	2.70516e-09	IRF2_HUMAN.H11MO.0.A	3.18852e-08	PRDM1_HUMAN.H11MO.0.A	1.56998e-05
pattern_16	ATF2_HUMAN.H11MO.0.B	7.01809e-05	CREB1_HUMAN.H11MO.0.A	0.0052865	ATF1_HUMAN.H11MO.0.B	0.0115122
pattern_17	THA11_HUMAN.H11MO.0.B	3.94067e-17	ZNF76_HUMAN.H11MO.0.C	1.69344e-16	ZN143_HUMAN.H11MO.0.A	2.1523e-16
pattern_18	FOXJ2_HUMAN.H11MO.0.C	0.117138	FOXQ1_HUMAN.H11MO.0.C	0.333956	Z354A_HUMAN.H11MO.0.C	0.333956
pattern_19	KAISO_HUMAN.H11MO.0.A	4.75252e-06	E2F5_HUMAN.H11MO.0.B	1.0	SP2_HUMAN.H11MO.0.A	1.0
pattern_20	TYY1_HUMAN.H11MO.0.A	1.41025e-07	TAF1_HUMAN.H11MO.0.A	8.84683e-06	ZFP42_HUMAN.H11MO.0.A	0.0104889
