Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer	0.000821704	AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	0.000821704	BATF(bZIP)/Th17-BATF-ChIP-Seq(GSE39756)/Homer	0.000821704
pattern_1	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	8.3753e-19	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	1.12526e-10	Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer	0.00535076
pattern_2	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	1.42807e-05	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.000124286	FOXA1(Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	0.000487897
pattern_3	Sp1(Zf)/Promoter/Homer	1.10698e-08	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	7.06703e-05	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)/Homer	7.06703e-05
pattern_4	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	1.0782e-05	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	5.69328e-05	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer	0.00143517
pattern_5	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	5.07202e-06	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	1.4404e-05	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.000187099
pattern_6	NFY(CCAAT)/Promoter/Homer	1.28316e-07	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.360045	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.50815
pattern_7	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	2.30167e-06	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	3.40973e-06	ZNF322(Zf)/HEK293-ZNF322.GFP-ChIP-Seq(GSE58341)/Homer	0.0354341
pattern_8	Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	1.3833e-11	TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer	0.00549052	Ap4(bHLH)/AML-Tfap4-ChIP-Seq(GSE45738)/Homer	0.0247775
pattern_9	CEBP(bZIP)/ThioMac-CEBPb-ChIP-Seq(GSE21512)/Homer	0.0013367	HLF(bZIP)/HSC-HLF.Flag-ChIP-Seq(GSE69817)/Homer	0.022125	NFIL3(bZIP)/HepG2-NFIL3-ChIP-Seq(Encode)/Homer	0.0349951
