Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	BATF(bZIP)/Th17-BATF-ChIP-Seq(GSE39756)/Homer	2.33572e-07	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	8.51046e-06	Jun-AP1(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	2.27368e-05
pattern_1	Sp1(Zf)/Promoter/Homer	0.000304933	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer	0.000304933	Maz(Zf)/HepG2-Maz-ChIP-Seq(GSE31477)/Homer	0.0282232
pattern_2	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	1.5059e-14	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	2.16733e-11	Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer	0.0538146
pattern_3	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	6.82571e-06	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	1.03362e-05	TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer	7.02755e-05
pattern_4	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer	8.16985e-06	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	2.07241e-05	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer	2.43204e-05
pattern_5	MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer	0.000381893	Myf5(bHLH)/GM-Myf5-ChIP-Seq(GSE24852)/Homer	0.000483361	Tcf21(bHLH)/ArterySmoothMuscle-Tcf21-ChIP-Seq(GSE61369)/Homer	0.000483361
pattern_6	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer	0.00104237	FoxL2(Forkhead)/Ovary-FoxL2-ChIP-Seq(GSE60858)/Homer	0.00112153	FOXK2(Forkhead)/U2OS-FOXK2-ChIP-Seq(E-MTAB-2204)/Homer	0.00615341
pattern_7	Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer	0.000701718	c-Jun-CRE(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	0.000701718	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000701718
pattern_8	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	2.20367e-06	NRF(NRF)/Promoter/Homer	3.15955e-05	Egr2(Zf)/Thymocytes-Egr2-ChIP-Seq(GSE34254)/Homer	0.294904
pattern_9	NFY(CCAAT)/Promoter/Homer	1.82456e-06	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.297072	Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer	0.297072
