Pattern	match_1	q-value	match_2	q-value	match_3	q-value
pattern_0	CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer	7.6267e-15	BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer	8.1849e-12	Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer	0.0366771
pattern_1	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	6.05354e-10	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	7.08681e-08	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	0.000191369
pattern_2	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	0.00871688	Klf4(Zf)/mES-Klf4-ChIP-Seq(GSE11431)/Homer	0.00871688	Zfp281(Zf)/ES-Zfp281-ChIP-Seq(GSE81042)/Homer	0.00871688
pattern_3	Jun-AP1(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	8.31848e-09	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer	8.31848e-09	Atf3(bZIP)/GBM-ATF3-ChIP-Seq(GSE33912)/Homer	8.31848e-09
pattern_4	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer	5.34476e-07	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer	8.57809e-05	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer	0.00035235
pattern_5	NFY(CCAAT)/Promoter/Homer	7.36008e-09	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer	0.240799	ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer	0.413827
pattern_6	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	1.69725e-08	NRF(NRF)/Promoter/Homer	1.5362e-07	ZNF416(Zf)/HEK293-ZNF416.GFP-ChIP-Seq(GSE58341)/Homer	1.0
pattern_7	CRE(bZIP)/Promoter/Homer	5.7532e-06	Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer	0.000113272	Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer	0.000141268
pattern_8	Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer	1.08603e-05	ZBTB18(Zf)/HEK293-ZBTB18.GFP-ChIP-Seq(GSE58341)/Homer	0.00403621	TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer	0.00403621
pattern_9	GFY-Staf(?,Zf)/Promoter/Homer	4.02384e-18	Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer	6.21291e-17	GFY(?)/Promoter/Homer	2.42157e-07
pattern_10	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	8.9584e-06	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	2.67887e-05	ZNF322(Zf)/HEK293-ZNF322.GFP-ChIP-Seq(GSE58341)/Homer	0.0339867
pattern_11	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	3.55586e-09	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	5.68444e-09	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	1.02289e-06
pattern_12	GFX(?)/Promoter/Homer	0.000323951	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	0.000349115	E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer	0.999983
